證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"00684R","期元大美元指反1","2000","32410","16.21","16.21","16.20","16.20","-0.0700","2"
"00685L","群益臺灣加權正2","370150","15078905","40.52","40.92","40.34","40.71","0.3600","59"
"00686R","群益臺灣加權反1","844000","2999160","3.57","3.57","3.55","3.55","-0.0200","24"
"00688L","國泰20年美債正2","5834364","67335061","11.55","11.59","11.51","11.55","-0.2000","941"
"00689R","國泰20年美債反1","224000","4217640","18.81","18.83","18.80","18.83","0.1300","7"
"00690","兆豐藍籌30","351209","9581047","27.09","27.34","27.09","27.32","0.0000","870"
"00692","富邦公司治理","2050685","60475826","29.47","29.57","29.36","29.50","0.0300","1653"
"00693U","期街口S&P黃豆","104170","2726545","26.11","26.26","26.11","26.26","0.4900","42"
"00700","富邦恒生國企","227874","2911855","12.80","13.00","12.62","12.73","-0.0700","1060"
"00701","國泰股利精選30","936247","21762046","23.12","23.29","23.12","23.27","0.1600","610"
"00702","國泰標普低波高息","141939","2965629","20.90","20.93","20.90","20.93","0.1300","965"
"00703","台新MSCI中國","48136","761392","16.09","16.09","15.63","15.70","-0.0200","980"
"00706L","期元大S&P日圓正2","11015019","101103034","9.26","9.26","9.15","9.17","-0.3700","1735"
"00707R","期元大S&P日圓反1","2000","49640","24.82","24.82","24.82","24.82","0.4700","1"
"00708L","期元大S&P黃金正2","803632","22569906","28.09","28.15","28.03","28.09","-0.1200","243"
"00709","富邦歐洲","43628","1106261","25.33","25.44","25.33","25.44","0.0100","15"
"00710B","復華彭博非投等債","298722","5338593","17.88","17.91","17.85","17.85","-0.0300","117"
"00711B","復華彭博新興債","112469","1835316","16.35","16.35","16.32","16.32","-0.0300","850"
"00712","復華富時不動產","13693949","124675757","9.13","9.13","9.07","9.12","-0.0600","4300"
"00713","元大台灣高息低波","10027739","410856176","40.67","41.03","40.67","41.03","0.3700","4729"
"00714","群益道瓊美國地產","255425","4667653","18.21","18.30","18.21","18.27","0.0900","168"
"00715L","期街口布蘭特正2","31887018","430157386","13.47","13.53","13.45","13.49","0.1900","3501"
"00717","富邦美國特別股","202888","2957136","14.57","14.61","14.55","14.56","-0.0200","460"
"00728","第一金工業30","236695","5414667","22.79","22.94","22.79","22.88","0.0900","296"
"00730","富邦臺灣優質高息","76152","1388718","18.17","18.30","18.17","18.24","0.0700","162"
"00731","復華富時高息低波","1045255","59839868","57.00","57.30","57.00","57.25","0.2500","205"
"00733","富邦臺灣中小","347113","13068889","36.62","37.93","36.62","37.86","1.2400","309"
"00735","國泰臺韓科技","102000","2682460","26.16","26.30","26.16","26.30","0.2400","4"
"00736","國泰新興市場","105416","2055706","19.54","19.54","19.50","19.50","0.1100","7"
"00737","國泰AI+Robo","77766","2111778","27.18","27.24","27.14","27.23","0.2800","883"
"00738U","期元大道瓊白銀","1302000","31878310","24.56","24.63","24.43","24.48","-0.1200","168"
"00739","元大MSCI A股","32652","760427","23.47","23.47","23.17","23.37","0.0600","899"
"00752","中信中國50","4236711","76742172","18.14","18.39","17.96","18.14","0.0000","1063"
"00753L","中信中國50正2","19544455","200710607","10.29","10.53","10.07","10.24","-0.0100","2979"
"00757","統一FANG+","1000462","45160988","44.87","45.25","44.87","45.19","0.3200","739"
"00762","元大全球AI","109020","3965011","36.49","36.49","36.33","36.43","0.0800","120"
"00763U","期街口道瓊銅","180000","4495320","24.99","25.07","24.92","24.96","0.2100","41"
"00770","國泰北美科技","203366","6003468","29.30","29.59","29.30","29.55","0.2800","470"
"00771","元大US高息特別股","19993","321051","16.05","16.08","16.03","16.07","0.0100","140"
"00775B","新光投等債15+","53940","1829731","33.94","33.94","33.89","33.89","-0.1900","944"
"00783","富邦中証500","462038","9807044","21.29","21.30","21.17","21.23","0.0800","26"
"00830","國泰費城半導體","5681593","153341933","26.90","27.13","26.88","27.13","0.6800","1707"
"00850","元大臺灣ESG永續","372892","11487278","30.71","30.89","30.70","30.86","0.1400","518"
"00851","台新全球AI","4970","131561","26.68","26.68","26.68","26.68","0.2700","1003"
"00852L","國泰美國道瓊正2","200285","3923232","19.55","19.62","19.55","19.62","0.3200","91"
"00861","元大全球未來通訊","143849","4038510","28.02","28.12","28.02","28.07","0.2300","133"
"00865B","國泰US短期公債","130242","5317428","40.86","40.86","40.82","40.83","0.1100","7"
"00875","國泰網路資安","199684","4927677","24.74","24.74","24.65","24.72","-0.0100","154"
"00876","元大全球5G","181041","4828552","26.52","26.69","26.52","26.64","0.1200","129"
"00878","國泰永續高股息","47135344","832502466","17.58","17.70","17.58","17.68","0.1200","18566"
"00881","國泰台灣5G+","4940086","73302252","14.79","14.90","14.76","14.85","0.0600","1934"
"00882","中信中國高股息","11718779","144053885","12.28","12.40","12.22","12.32","0.0200","2384"
"00885","富邦越南","7851935","88791653","11.28","11.33","11.28","11.33","0.0800","2222"
"00891","中信關鍵半導體","6269126","78743655","12.49","12.62","12.41","12.57","0.0900","1911"
"00892","富邦台灣半導體","3458061","40117990","11.50","11.65","11.43","11.61","0.1400","1054"
"00893","國泰智能電動車","8288491","113415406","13.64","13.71","13.64","13.70","0.2200","1798"
"00894","中信小資高價30","933175","12453527","13.20","13.41","13.20","13.37","0.1400","245"
"00895","富邦未來車","4097780","59738770","14.53","14.62","14.51","14.62","0.3100","623"
"00896","中信綠能及電動車","1438259","20931928","14.41","14.60","14.41","14.59","0.1900","578"
"00897","富邦基因免疫生技","1726990","13243026","7.62","7.69","7.62","7.69","0.1600","245"
"00898","國泰基因免疫革命","925336","6981240","7.54","7.57","7.54","7.55","0.1600","231"
"00899","FT潔淨能源","68867","1461172","21.22","21.23","21.20","21.22","-0.1700","140"
"00900","富邦特選高股息30","5688896","64878437","11.36","11.44","11.36","11.42","0.0600","2119"
"00901","永豐智能車供應鏈","850053","10834714","12.70","12.79","12.65","12.77","0.0900","201"
"00902","中信電池及儲能","3163547","37740034","11.86","11.99","11.85","11.92","0.0800","3145"
"00903","富邦元宇宙","4887883","49573618","10.02","10.18","10.02","10.17","0.1800","1023"
"00904","新光臺灣半導體30","845303","9925959","11.70","11.83","11.63","11.77","0.0900","199"
"00905","FT臺灣Smart","1579833","14141534","8.92","8.99","8.92","8.95","0.0300","3495"
"00906","大華元宇宙科技50","15347","165511","10.78","10.84","10.77","10.84","0.0600","7"
"00907","永豐優息存股","680974","9905201","14.51","14.57","14.51","14.56","0.0600","411"
"00908","富邦入息REITs+","863706","10345232","11.96","12.00","11.96","11.98","0.0200","105"
"00909","國泰數位支付服務","180964","2982614","16.48","16.48","16.46","16.48","0.1400","96"
"00910","第一金太空衛星","148402","2216490","14.96","14.96","14.92","14.92","0.0600","151"
"00911","兆豐洲際半導體","198000","3331570","16.58","16.92","16.56","16.92","0.3400","44"
"00912","中信臺灣智慧50","1776940","25446923","14.34","14.38","14.28","14.30","0.0200","922"
"00913","兆豐台灣晶圓製造","21000","332870","15.79","15.92","15.75","15.91","0.1200","7"
"00915","凱基優選高股息30","455675","7551163","16.49","16.61","16.49","16.58","0.1000","228"
"00916","國泰全球品牌50","936863","15424751","16.40","16.49","16.40","16.48","0.1000","410"
"00917","中信特選金融","664241","9994451","14.96","15.06","14.96","15.04","0.1500","154"
"00918","大華優利高填息30","209244","3574070","17.09","17.13","17.00","17.11","0.1500","134"
"00919","群益台灣精選高息","3736039","68888430","18.42","18.51","18.31","18.48","0.0700","1191"
"00920","富邦ESG綠色電力","330353","5450563","16.55","16.55","16.45","16.47","-0.0800","115"
"00921","兆豐龍頭等權重","245223","3949689","15.99","16.20","15.99","16.18","0.1300","126"
"00922","國泰台灣領袖50","1459955","21299498","14.56","14.63","14.53","14.60","0.0600","794"
"00923","群益台灣ESG低碳","3199662","46707354","14.56","14.64","14.49","14.62","0.1000","1396"
"00924","復華S&P500成長","24214781","364614394","15.00","15.11","14.99","15.10","0.1400","3704"
"00925","新光標普電動車","284100","4062050","14.21","14.36","14.21","14.34","0.1600","55"
"01001T","土銀富邦R1","14080","215608","15.31","15.31","15.31","15.31","-0.0100","7"
"01002T","土銀國泰R1","13010","232215","17.89","17.90","17.68","17.90","-0.0500","14"
"01003T","兆豐新光R1","40060","846366","21.10","21.20","21.10","21.10","0.0000","23"
"01004T","土銀富邦R2","20973","307857","14.88","14.88","14.47","14.85","-0.1100","27"
"01007T","兆豐國泰R2","10120","177147","17.50","17.50","17.50","17.50","-0.0600","4"
"01009T","王道圓滿R1","6000","50780","8.46","8.48","8.46","8.48","0.0200","4"
"01010T","京城樂富R1","1001","10049","10.04","10.04","10.04","10.04","0.0000","2"
"020000","富邦特選蘋果N","1000","7070","7.07","7.07","7.07","7.07","0.0600","1"
"020002","元富新中國N","1000","12990","12.99","12.99","12.99","12.99","0.1400","1"
"020007","凱基臺灣500N","","","","","","","0.0000",""
"020011","統一微波高息20N","2000","14830","7.41","7.42","7.41","7.42","0.0400","2"
"020012","富邦行動通訊N","4000","27960","6.99","6.99","6.99","6.99","0.0000","1"
"020015","統一MSCI美低波N","","","","","","","0.0000",""
"020016","統一MSCI美科技N","","","","","","","0.0000",""
"020018","統一價值成長30N","","","","","","","0.0000",""
"020019","統一特選台灣5GN","20000","248200","12.41","12.41","12.41","12.41","0.0000","1"
"02001L","富邦蘋果正二N","7000","70500","10.05","10.08","10.05","10.08","0.1600","2"
"02001R","富邦蘋果反一N","","","","","","","0.0000",""
"02001S","策元大加權策略N","1000","5170","5.17","5.17","5.17","5.17","0.0200","1"
"020020","元大台股領航N","58000","383100","6.60","6.63","6.60","6.61","0.0100","16"
"020022","元大電動車N","3094000","18758250","5.97","6.09","5.97","6.09","0.1100","314"
"020028","元大特選電動車N","228000","1332760","5.77","5.87","5.77","5.87","0.1000","62"
"020029","元大ESG高股息N","671000","3335250","4.94","4.98","4.94","4.98","0.0500","28"
"020030","統一智慧電動車N","224000","940610","4.17","4.22","4.17","4.20","0.0300","10"
"020031","統一IC設計臺灣N","163000","682980","4.17","4.22","4.11","4.20","0.0800","24"
"020032","元大綠能N","28000","148640","5.29","5.32","5.29","5.31","0.0600","15"
"020034","元大IC設計N","70000","362490","5.13","5.20","5.13","5.18","0.1300","15"
"020036","元大金融配息N","40000","200290","5.01","5.01","5.00","5.01","0.0200","11"
"020037","元大金融高股息N","31000","155220","5.00","5.01","5.00","5.01","0.0200","10"
"1101","台泥","69164237","2748222567","39.00","40.25","38.90","39.90","1.2000","31971"
"1101B","台泥乙特","78213","3842151","49.10","49.15","49.10","49.15","0.0000","26"
"1102","亞泥","4009660","177225324","44.00","44.40","43.95","44.25","0.3000","2346"
"1103","嘉泥","1239044","25220473","20.10","20.75","20.00","20.20","0.1500","675"
"1104","環泥","4368634","124301119","28.60","28.80","28.05","28.75","0.4500","2636"
"1108","幸福","2759809","45166200","16.30","16.65","16.00","16.50","0.4000","1252"
"1109","信大","155305","2763946","17.80","17.90","17.60","17.90","0.1000","145"
"1110","東泥","151001","2745168","18.25","18.30","18.10","18.30","-0.0500","61"
"1201","味全","313018","6284729","20.05","20.15","20.00","20.15","0.1000","411"
"1203","味王","433","15945","","","","","0.0000","90"
"1210","大成","1677871","87029381","51.50","52.30","51.40","51.80","0.5000","1302"
"1213","大飲","39248","260099","7.07","7.07","6.56","6.96","-0.1100","20"
"1215","卜蜂","3003429","281467146","91.00","95.30","91.00","93.70","3.7000","2626"
"1216","統一","5591404","412231270","73.70","73.90","73.40","73.90","0.3000","3496"
"1217","愛之味","568718","6279335","11.00","11.10","11.00","11.05","0.0500","350"
"1218","泰山","1204733","35739148","29.45","29.80","29.35","29.75","0.4000","785"
"1219","福壽","797626","17049944","21.30","21.50","21.25","21.40","0.1500","469"
"1220","台榮","385174","6168462","16.10","16.15","15.80","16.05","-0.0500","244"
"1225","福懋油","192275","11549079","59.20","60.30","59.20","60.30","0.1000","82"
"1227","佳格","495860","20138944","40.40","40.80","40.40","40.70","0.3000","383"
"1229","聯華","2028231","125751256","60.90","62.80","60.90","61.90","0.9000","2025"
"1231","聯華食","454444","41739404","91.00","92.60","90.80","92.30","1.3000","715"
"1232","大統益","46117","6920430","150.00","150.50","149.50","150.00","0.0000","181"
"1233","天仁","16251","553223","34.00","34.15","33.95","34.15","-0.0500","18"
"1234","黑松","174755","6364422","36.35","36.50","36.35","36.40","0.0500","186"
"1235","興泰","3658","254677","69.50","69.60","69.50","69.60","-0.6000","11"
"1236","宏亞","22632","532759","23.55","23.55","23.50","23.55","0.0000","51"
"1256","鮮活果汁-KY","4157","1280504","308.50","308.50","306.00","306.00","-2.5000","130"
"1301","台塑","6964481","651456214","93.70","94.20","93.10","93.90","0.0000","6380"
"1303","南亞","4427046","343127934","78.00","78.10","77.10","77.50","-0.5000","2823"
"1304","台聚","1138217","28854160","25.35","25.50","25.10","25.40","-0.1000","620"
"1305","華夏","1180811","29603044","25.00","25.35","24.85","24.85","-0.2000","730"
"1307","三芳","49065","1027045","21.05","21.05","20.85","21.00","0.1000","103"
"1308","亞聚","853010","23420976","27.60","27.65","27.25","27.55","0.0000","599"
"1309","台達化","343478","7158629","21.05","21.05","20.75","20.85","-0.2500","400"
"1310","台苯","9402605","160038963","16.80","17.40","16.50","17.30","0.5000","3869"
"1312","國喬","2282500","45902200","20.25","20.25","20.05","20.10","-0.1500","957"
"1312A","國喬特","","","","","","","0.0000",""
"1313","聯成","828326","12222042","14.85","14.90","14.70","14.70","-0.2500","588"
"1314","中石化","13278970","133399250","10.10","10.15","10.00","10.05","-0.0500","2804"
"1315","達新","12680","891357","70.00","70.50","70.00","70.00","0.1000","22"
"1316","上曜","1289009","17527511","13.50","13.70","13.45","13.60","0.1500","473"
"1319","東陽","2847445","137951286","48.40","48.75","47.75","48.55","0.9000","1533"
"1321","大洋","195000","6684200","34.35","34.40","34.15","34.40","0.1000","51"
"1323","永裕","30285","997833","33.00","33.00","32.90","33.00","0.0000","25"
"1324","地球","343696","4094037","11.45","12.40","11.35","11.80","0.4500","241"
"1325","恆大","253057","6092207","24.15","24.15","23.95","24.05","0.1000","336"
"1326","台化","1932731","133494205","68.90","69.30","68.80","69.30","0.4000","1312"
"1337","再生-KY","326241","2345577","7.15","7.23","7.15","7.18","0.0300","314"
"1338","廣華-KY","11069","491150","44.25","44.50","44.15","44.45","0.2000","56"
"1339","昭輝","121836","5308986","43.90","43.90","43.40","43.40","-0.4000","96"
"1340","勝悅-KY","218508","2488295","11.30","11.50","11.25","11.50","0.2000","388"
"1341","富林-KY","11016","768204","69.80","69.80","69.60","69.60","0.2000","24"
"1342","八貫","1044434","154002469","151.00","151.50","145.50","146.50","-2.5000","1275"
"1402","遠東新","5533852","177966625","32.00","32.25","31.95","32.25","0.3500","2733"
"1409","新纖","1778814","31252729","17.60","17.65","17.50","17.60","0.0000","903"
"1410","南染","14566","564608","38.80","38.95","38.50","38.80","0.0000","18"
"1413","宏洲","30616","286329","9.39","9.39","9.34","9.36","0.0000","28"
"1414","東和","193191","3326368","17.50","17.50","17.10","17.35","-0.1500","141"
"1416","廣豐","431474","5100076","11.70","11.95","11.70","11.85","0.1500","281"
"1417","嘉裕","2078009","30298341","14.60","14.80","14.35","14.55","0.1500","809"
"1418","東華","24352","381192","15.55","15.70","15.55","15.55","0.0000","54"
"1419","新紡","20607","835984","40.50","40.65","40.45","40.65","0.1500","21"
"1423","利華","40496","865638","21.40","21.50","21.35","21.40","0.0000","53"
"1432","大魯閣","163703","2518975","15.55","15.55","15.30","15.35","-0.2000","288"
"1434","福懋","918644","26039467","28.30","28.40","28.20","28.35","0.0500","525"
"1436","華友聯","23036","1311362","57.10","57.20","56.70","57.10","-0.2000","31"
"1437","勤益控","212368","6045716","28.60","28.60","28.40","28.60","0.0000","125"
"1438","三地開發","288390","9232477","31.55","32.25","31.40","32.20","0.8500","123"
"1439","雋揚","31031","684985","22.10","22.35","21.95","22.00","-0.1500","23"
"1440","南紡","899698","15183102","16.90","17.00","16.80","16.95","0.0500","508"
"1441","大東","70373","577509","8.28","8.28","8.18","8.25","-0.0300","152"
"1442","名軒","571777","18702548","32.80","32.90","32.40","32.75","0.4000","285"
"1443","立益物流","32029","914556","28.90","28.90","28.50","28.60","0.0500","47"
"1444","力麗","1871236","20328050","10.80","10.95","10.75","10.90","0.1500","737"
"1445","大宇","237175","4749479","19.95","20.10","19.90","19.95","0.1000","110"
"1446","宏和","14207","438013","30.80","30.95","30.80","30.95","-0.0500","14"
"1447","力鵬","901076","7308876","8.12","8.14","8.07","8.11","0.0300","275"
"1449","佳和","37768","570433","15.05","15.15","15.05","15.15","0.0500","46"
"1451","年興","97419","2234810","23.05","23.05","22.90","22.95","0.0500","71"
"1452","宏益","47746","839866","17.60","17.65","17.50","17.65","0.0000","81"
"1453","大將","181446","2738497","15.20","15.20","15.00","15.10","-0.1500","134"
"1454","台富","11439","152861","13.35","13.55","13.30","13.40","0.1000","23"
"1455","集盛","405325","4209260","10.35","10.45","10.35","10.40","0.0500","255"
"1456","怡華","65002","1039131","15.80","16.15","15.80","15.90","0.2500","45"
"1457","宜進","110081","2053119","18.70","18.70","18.55","18.70","0.0500","72"
"1459","聯發","112655","991407","8.98","9.06","8.50","9.06","0.0400","127"
"1460","宏遠","6500518","53194764","7.96","8.30","7.95","8.12","0.3000","1717"
"1463","強盛","37788","540531","14.25","14.35","14.25","14.35","0.1000","45"
"1464","得力","429849","6585337","15.35","15.35","15.25","15.30","0.0000","287"
"1465","偉全","13301","189354","14.25","14.25","14.20","14.20","0.0000","46"
"1466","聚隆","88013","1022593","11.60","11.70","11.60","11.65","-0.0500","44"
"1467","南緯","1355563","15562820","11.55","11.55","11.40","11.50","0.0000","315"
"1468","昶和","47149","654925","13.80","14.05","13.75","14.00","0.2500","35"
"1470","大統新創","15984","300390","19.05","19.05","18.90","18.90","-0.1500","23"
"1471","首利","3250748","32441200","9.84","10.10","9.79","10.00","0.2300","1300"
"1472","三洋實業","19734","535344","28.40","28.40","26.90","27.00","0.0000","22"
"1473","台南","55926","1269890","22.85","22.90","22.40","22.80","0.0500","67"
"1474","弘裕","44005","553192","12.60","12.60","12.50","12.60","0.0000","54"
"1475","業旺","32256","1696480","51.80","53.50","51.80","52.40","1.0000","32"
"1476","儒鴻","350083","170541203","487.00","492.50","483.50","487.50","0.0000","491"
"1477","聚陽","878195","197004097","222.50","226.00","222.00","225.50","3.0000","2001"
"1503","士電","19447934","2093665647","102.50","110.50","101.00","110.50","10.0000","10918"
"1504","東元","42946096","1959279783","44.50","46.30","44.45","46.25","2.1000","20735"
"1506","正道","232336","4785602","20.80","20.80","20.50","20.70","0.0000","130"
"1512","瑞利","78189","1029736","13.20","13.55","13.10","13.55","-0.0500","68"
"1513","中興電","37364492","3991399665","102.50","109.00","102.50","108.00","6.5000","22115"
"1514","亞力","33391594","1733828571","49.10","53.40","49.00","53.40","4.8000","17830"
"1515","力山","1539954","46677378","29.65","30.80","29.65","30.75","1.1000","848"
"1516","川飛","158923","3318865","21.00","21.00","20.80","20.80","-0.0500","174"
"1517","利奇","1443546","27866323","19.00","19.70","18.80","19.50","0.5500","566"
"1519","華城","33384933","3352711572","95.80","104.00","95.70","103.50","8.6000","21730"
"1521","大億","41071","1547329","38.50","38.50","37.50","37.85","0.0000","65"
"1522","堤維西","803728","23707420","29.80","29.80","29.20","29.45","-0.0500","513"
"1522A","堤維西甲特","1000","45800","45.80","45.80","45.80","45.80","0.0500","1"
"1524","耿鼎","2038267","48483386","23.70","24.00","23.45","23.70","0.0000","922"
"1525","江申","200488","14387740","71.20","72.60","70.90","72.50","1.3000","190"
"1526","日馳","131430","5261496","40.00","40.15","39.95","40.05","0.0500","140"
"1527","鑽全","184000","7745592","42.30","42.30","42.00","42.00","0.0000","199"
"1528","恩德","7925892","101662312","12.70","13.15","12.50","12.70","0.5000","3148"
"1529","樂事綠能","4156156","177021184","42.70","43.00","42.05","42.60","0.6000","2764"
"1530","亞崴","47112","1578094","32.80","33.65","32.80","33.40","0.5000","58"
"1531","高林股","20294","292891","14.40","14.45","14.40","14.40","0.0000","52"
"1532","勤美","205698","7080709","34.50","34.60","34.30","34.40","0.0000","168"
"1533","車王電","816064","46142114","57.00","57.00","55.80","56.70","-0.3000","594"
"1535","中宇","218982","11928491","53.50","55.00","53.40","54.60","1.3000","238"
"1536","和大","563424","40040968","70.60","71.50","70.60","71.00","0.5000","512"
"1537","廣隆","50597","7285882","144.00","144.50","143.50","143.50","-0.5000","79"
"1538","正峰","2004","19316","9.64","9.64","9.64","9.64","-0.0100","6"
"1539","巨庭","209346","6131074","29.15","29.45","29.00","29.30","0.3000","134"
"1540","喬福","86084","1446932","16.75","16.85","16.75","16.85","0.1000","91"
"1541","錩泰","2021","68614","33.90","34.00","33.90","34.00","0.0000","11"
"1558","伸興","60942","6799564","111.50","112.00","111.50","111.50","0.0000","97"
"1560","中砂","809445","89474576","111.00","111.50","109.50","110.00","-0.5000","744"
"1568","倉佑","163790","3844678","23.50","23.65","23.25","23.55","-0.0500","108"
"1582","信錦","99121","5895088","59.70","59.70","59.10","59.70","0.0000","179"
"1583","程泰","8058","538271","66.70","66.90","66.50","66.90","0.2000","10"
"1587","吉茂","37203","850401","22.70","23.05","22.70","22.85","0.1500","32"
"1589","永冠-KY","4853258","400062824","79.50","83.60","79.30","82.90","4.0000","3244"
"1590","亞德客-KY","1134083","1240473990","1105.00","1125.00","1070.00","1080.00","-30.0000","1118"
"1597","直得","50865","3940991","76.10","78.00","76.10","77.80","1.5000","74"
"1598","岱宇","84389","3608145","42.20","42.95","42.20","42.95","0.4500","59"
"1603","華電","258886","6932472","26.50","26.95","26.50","26.90","0.4000","151"
"1604","聲寶","459781","12051973","26.30","26.30","26.15","26.25","-0.0500","397"
"1605","華新","19426023","975367842","50.30","50.50","49.75","50.40","0.7500","10078"
"1608","華榮","1916109","32369341","16.45","17.20","16.45","16.95","0.5500","841"
"1609","大亞","56777194","1633900932","27.90","29.35","27.85","29.20","1.8000","25156"
"1611","中電","5037696","91474197","17.95","18.45","17.70","18.10","0.4000","2309"
