證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
00708L,期元大S&P黃金正2,1305000,36135210,27.7,27.78,27.58,27.65,-0.37,259
00709,富邦歐洲,87000,2046480,23.51,23.55,23.5,23.55,-0.09,8
00710B,FH彭博非投等債,616000,10683330,17.4,17.43,17.31,17.35,-0.08,200
00711B,FH彭博新興債,120000,1906870,15.89,15.91,15.88,15.88,-0.03,14
00712,FH富時不動產,11939000,115114140,9.66,9.66,9.61,9.63,-0.02,3167
00713,元大台灣高息低波,8488000,337261870,39.88,39.88,39.62,39.71,-0.13,4203
00714,群益道瓊美國地產,881000,15345600,17.4,17.44,17.39,17.44,0.07,138
00715L,期街口布蘭特正2,105106000,1335144960,12.75,12.79,12.64,12.65,0.76,8311
00717,富邦美國特別股,207000,2925100,14.12,14.14,14.12,14.14,0.08,71
00728,第一金工業30,224000,5304960,23.85,23.88,23.59,23.61,-0.26,87
00730,富邦臺灣優質高息,273000,5119860,18.93,18.95,18.7,18.72,-0.24,158
00731,FH富時高息低波,1053000,59052100,56.35,56.35,56,56,-0.15,45
00732,國泰RMB短期報酬,,,,,,,0,
00733,富邦臺灣中小,205000,7445760,36.36,36.6,36.1,36.1,-0.24,65
00735,國泰臺韓科技,124000,3315560,26.74,26.78,26.7,26.7,-0.17,6
00736,國泰新興市場,101000,1919000,19,19,19,19,-0.03,3
00737,國泰AI+Robo,86000,2307220,26.95,26.95,26.81,26.81,-0.12,29
00738U,期元大道瓊白銀,381000,8664280,22.78,22.84,22.66,22.69,-0.04,123
00739,元大MSCI A股,13000,302390,23.28,23.29,23.21,23.27,0.02,9
00752,中信中國50,2736000,49814850,18.17,18.31,18.09,18.3,-0.04,727
00753L,中信中國50正2,10480000,112345590,10.7,10.83,10.63,10.76,-0.05,1621
00757,統一FANG+,398000,17279070,43.56,43.56,43.36,43.38,-0.53,192
00762,元大全球AI,180000,6444740,35.89,35.89,35.78,35.78,-0.39,57
00763U,期街口道瓊銅,11000,284820,25.9,25.94,25.84,25.87,0.13,11
00770,國泰北美科技,141000,3962130,28.22,28.22,28.07,28.08,-0.31,78
00771,元大US高息特別股,37000,581770,15.7,15.8,15.7,15.71,0.05,29
00775B,新光投等債15+,51000,1697280,33.28,33.28,33.28,33.28,-0.5,3
00783,富邦中証500,98000,2082360,21.27,21.27,21.24,21.27,0.09,4
00830,國泰費城半導體,3272000,89306120,27.41,27.41,27.24,27.26,-0.46,1265
00850,元大臺灣ESG永續,432000,13469710,31.4,31.4,31.1,31.15,-0.27,150
00851,台新全球AI,12000,315360,26.42,26.42,26.22,26.27,-0.26,9
00852L,國泰美國道瓊正2,982000,17596130,17.93,17.95,17.89,17.91,0.08,145
00861,元大全球未來通訊,232000,6529380,28.18,28.18,28.05,28.14,-0.27,131
00865B,國泰US短期公債,122000,4904390,40.15,40.21,40.15,40.21,-0.04,10
00875,國泰網路資安,157000,3939670,25.18,25.18,25.06,25.06,-0.13,19
00876,元大全球5G,154000,4223960,27.56,27.56,27.36,27.42,-0.26,74
00878,國泰永續高股息,39051000,671147840,17.22,17.24,17.15,17.16,-0.06,13442
00881,國泰台灣5G+,6956000,105666800,15.3,15.3,15.15,15.16,-0.17,2136
00882,中信中國高股息,26348000,312356570,11.9,11.91,11.81,11.86,-0.07,8167
00885,富邦越南,13802000,154676180,11.18,11.24,11.16,11.22,0.07,2187
00891,中信關鍵半導體,8029000,107193490,13.47,13.51,13.27,13.3,-0.22,2123
00892,富邦台灣半導體,3419000,41588810,12.28,12.32,12.12,12.13,-0.2,785
00893,國泰智能電動車,6883000,94693060,13.83,13.84,13.73,13.75,-0.11,1679
00894,中信小資高價30,1110000,15363870,13.97,14,13.78,13.78,-0.19,214
00895,富邦未來車,1167000,17186080,14.76,14.78,14.71,14.72,-0.08,300
00896,中信綠能及電動車,996000,14393790,14.56,14.57,14.41,14.43,-0.16,328
00897,富邦基因免疫生技,929000,6839920,7.38,7.39,7.34,7.36,-0.02,140
00898,國泰基因免疫革命,163000,1153670,7.09,7.09,7.07,7.07,-0.02,84
00899,FT潔淨能源,28000,584190,20.88,20.88,20.86,20.87,-0.03,25
00900,富邦特選高股息30,8934000,103966880,11.73,11.74,11.59,11.61,-0.14,2776
00901,永豐智能車供應鏈,426000,5567620,13.18,13.18,13.03,13.03,-0.17,110
00902,中信電池及儲能,2884000,35399580,12.32,12.37,12.24,12.25,-0.07,903
00903,富邦元宇宙,1990000,19375050,9.79,9.79,9.72,9.72,-0.12,302
00904,新光臺灣半導體30,641000,8056770,12.73,12.73,12.51,12.53,-0.23,187
00905,FT臺灣Smart,1811000,16405300,9.12,9.12,9.03,9.04,-0.07,596
00906,大華元宇宙科技50,10000,105400,10.54,10.54,10.54,10.54,-0.14,2
00907,永豐優息存股,1475000,21270390,14.44,14.46,14.4,14.4,-0.01,244
00908,富邦入息REITs+,2125000,24606750,11.52,11.62,11.52,11.6,0.03,426
00909,國泰數位支付服務,86000,1408380,16.41,16.41,16.34,16.37,-0.16,43
00910,第一金太空衛星,12000,179280,14.93,14.95,14.93,14.95,-0.07,7
00911,兆豐洲際半導體,160000,2758050,17.3,17.3,17.2,17.2,-0.22,45
00912,中信臺灣智慧50,748000,11166640,15.07,15.07,14.87,14.9,-0.19,183
00913,兆豐台灣晶圓製造,26000,439020,17.01,17.01,16.82,16.82,-0.19,10
00915,凱基優選高股息30,514000,8314770,16.22,16.24,16.13,16.16,-0.06,176
00916,國泰全球品牌50,210000,3224930,15.41,15.41,15.35,15.35,-0.08,89
00917,中信特選金融,494000,7042910,14.26,14.27,14.24,14.27,0.1,100
00918,大華優利高填息30,172000,2896650,16.96,16.96,16.78,16.81,-0.15,90
00919,群益台灣精選高息,1896000,35661760,18.94,18.98,18.72,18.74,-0.23,817
00920,富邦ESG綠色電力,221000,3584460,16.21,16.23,16.2,16.21,-0.04,12
00921,兆豐龍頭等權重,90000,1410220,15.7,15.7,15.59,15.61,-0.14,33
00922,國泰台灣領袖50,11699000,174416590,14.95,14.96,14.88,14.88,-0.05,5018
00923,群益台灣ESG低碳,5268000,78993890,15.09,15.1,14.95,14.96,-0.14,1742
01001T,土銀富邦R1,1000,15520,15.52,15.52,15.52,15.52,-0.08,1
01002T,土銀國泰R1,6000,106200,17.7,17.7,17.7,17.7,-0.06,4
01003T,兆豐新光R1,2000,40950,20.48,20.48,20.47,20.47,-0.01,2
01004T,土銀富邦R2,3000,44980,14.99,15,14.99,15,0.23,2
01007T,兆豐國泰R2,10000,176000,17.6,17.6,17.6,17.6,-0.03,2
01009T,王道圓滿R1,10000,84500,8.45,8.45,8.45,8.45,-0.04,1
01010T,京城樂富R1,20000,201020,10.05,10.06,10.05,10.06,0.01,5
020000,富邦特選蘋果N,,,,,,,0,
020002,元富新中國N,1000,13010,13.01,13.01,13.01,13.01,0.03,1
020007,凱基臺灣500N,,,,,,,0,
020011,統一微波高息20N,,,,,,,0,
020012,富邦行動通訊N,,,,,,,0,
020015,統一MSCI美低波N,,,,,,,0,
020016,統一MSCI美科技N,,,,,,,0,
020018,統一價值成長30N,3000,48900,16.3,16.3,16.3,16.3,0,2
020019,統一特選台灣5GN,,,,,,,0,
02001L,富邦蘋果正二N,40000,414050,10.49,10.49,10.28,10.28,0,7
02001R,富邦蘋果反一N,2000,5480,2.74,2.74,2.74,2.74,0,1
02001S,策元大加權策略N,5000,25860,5.18,5.18,5.17,5.17,-0.05,3
020020,元大台股領航N,30000,204000,6.84,6.84,6.79,6.8,-0.05,10
020022,元大電動車N,604000,3486980,5.82,5.84,5.74,5.75,-0.07,85
020028,元大特選電動車N,253000,1407610,5.62,5.62,5.54,5.55,-0.07,48
020029,元大ESG高股息N,114000,569840,5.02,5.02,4.98,4.99,-0.04,24
020030,統一智慧電動車N,55000,234900,4.27,4.29,4.26,4.26,-0.08,14
020031,統一IC設計臺灣N,675000,2908670,4.38,4.38,4.29,4.3,-0.12,23
020032,元大綠能N,33000,174360,5.28,5.29,5.27,5.27,-0.05,6
020034,元大IC設計N,625000,3413660,5.54,5.54,5.4,5.41,-0.13,65
1101,台泥,26674000,966954500,36.6,36.65,36.1,36.2,-0.45,12109
1101B,台泥乙特,385000,18784100,48.8,48.85,48.75,48.8,0,64
1102,亞泥,3589000,154743650,43,43.2,42.95,43.1,0.2,1616
1103,嘉泥,215000,4064250,19.05,19.1,18.75,18.85,-0.2,113
1104,環泥,1618000,42120000,26.3,26.45,25.8,26,-0.25,801
1108,幸福,789000,11048200,14.2,14.2,13.9,14,-0.1,304
1109,信大,207000,3527550,17.15,17.15,16.95,17.05,0.05,94
1110,東泥,79000,1391950,17.7,17.75,17.55,17.65,-0.05,32
1201,味全,319000,6381500,20.1,20.1,19.95,19.95,-0.05,158
1203,味王,22000,846350,38.45,38.55,38.4,38.55,0.15,11
1210,大成,1153000,57857300,50.3,50.5,50,50.3,0.1,759
1213,大飲,11000,77110,7.01,7.01,7.01,7.01,-0.07,1
1215,卜蜂,357000,29426800,82.6,83.2,82.2,82.5,-0.1,287
1216,統一,10015000,714273300,71.2,71.8,71,71.3,0.3,4595
1217,愛之味,1138000,13149850,11.6,11.7,11.5,11.5,-0.1,498
1218,泰山,867000,25253250,29.05,29.35,29.05,29.1,-0.1,377
1219,福壽,966000,20313550,21.4,21.4,20.85,20.9,-0.45,448
1220,台榮,1031000,16917000,16.7,16.85,16.2,16.25,-0.45,533
1225,福懋油,1000,58300,58.3,58.3,58.3,58.3,-0.1,1
1227,佳格,377000,15303000,40.55,40.8,40.5,40.6,0.15,252
1229,聯華,553000,30878400,56.2,56.2,55.5,55.8,-0.2,387
1231,聯華食,123000,10962900,89.9,89.9,88.9,89.3,-0.3,85
1232,大統益,43000,6328000,147.5,147.5,146.5,146.5,-1,37
1233,天仁,15000,509500,34,34,33.85,33.85,-0.15,12
1234,黑松,147000,5282100,36.05,36.05,35.85,35.9,-0.1,89
1235,興泰,,,,,,,0,
1236,宏亞,188000,4553900,24.25,24.4,24,24,-0.2,56
1256,鮮活果汁-KY,64000,21028000,344,344,320,331,-6.5,52
1301,台塑,5669000,522283700,91.8,92.5,91.5,92.3,0.5,3040
1303,南亞,3971000,306347700,77.5,77.7,76.8,77.2,-0.1,2072
1304,台聚,4596000,120741700,25.65,26.7,25.65,26.45,0.8,2457
1305,華夏,1187000,30864050,26.15,26.25,25.85,25.9,-0.15,746
1307,三芳,68000,1423450,21,21,20.9,20.9,-0.25,40
1308,亞聚,1421000,40886900,28.7,29,28.5,28.8,0.15,988
1309,台達化,659000,14004800,21.15,21.4,21.1,21.25,0.25,289
1310,台苯,500000,6978050,13.85,14.1,13.85,13.95,0.1,266
1312,國喬,2043000,40726200,20.1,20.15,19.8,19.8,-0.2,787
1312A,國喬特,,,,,,,0,
1313,聯成,764000,10976300,14.45,14.45,14.3,14.35,-0.1,295
1314,中石化,3713000,36860920,9.94,9.97,9.9,9.93,0.01,1016
1315,達新,44000,3132600,71.3,71.3,71.1,71.1,-0.2,20
1316,上曜,1988000,26309500,13.45,13.45,13.15,13.15,-0.25,609
1319,東陽,3436000,156984000,46.35,46.35,45.2,45.65,-0.2,1938
1321,大洋,133000,4918700,37.05,37.1,36.9,36.95,-0.2,99
1323,永裕,19000,625800,33,33,32.9,33,0,10
1324,地球,12000,133900,11.2,11.2,11.15,11.15,-0.05,9
1325,恆大,360000,8671700,24,24.2,23.95,24.1,0.15,134
1326,台化,1749000,121279900,69.4,69.6,69,69.5,0.1,794
1337,再生-KY,126000,874270,6.94,6.97,6.92,6.94,0,69
1338,廣華-KY,89000,4088050,45.95,46.15,45.7,45.8,0.1,63
1339,昭輝,204000,9296350,45.9,46.05,45.35,45.6,-0.2,115
1340,勝悅-KY,122000,1291500,10.65,10.7,10.5,10.7,0.05,70
1341,富林-KY,19000,1322900,69.2,69.8,69.2,69.8,0.6,16
1342,八貫,15202000,2424429000,165.5,167.5,151,156,-8.5,10845
1402,遠東新,4775000,148623900,31.2,31.25,31.05,31.1,-0.1,1646
1409,新纖,979000,17536450,18,18.05,17.85,17.95,-0.05,703
1410,南染,49000,1898200,38.9,39,38.5,38.75,-0.25,28
1413,宏洲,71000,672190,9.52,9.55,9.44,9.55,0.02,40
1414,東和,72000,1275100,17.8,17.8,17.65,17.75,-0.05,44
1416,廣豐,195000,2114350,10.95,10.95,10.8,10.9,0,94
1417,嘉裕,1824000,24627250,13.8,13.8,13.35,13.4,-0.5,756
1418,東華,6000,85450,14.2,14.25,14.2,14.25,0.05,5
1419,新紡,100000,4132350,41.35,41.5,41.2,41.3,-0.15,29
1423,利華,254000,5265050,20.85,20.95,20.7,20.7,-0.2,66
1432,大魯閣,887000,15193050,17.25,17.4,17,17.2,0.05,723
1434,福懋,588000,16451800,28.05,28.05,27.9,28,-0.05,290
1435,中福,19000,649200,35,35,33.25,33.35,-0.35,17
1436,華友聯,20000,1131900,56.6,56.8,56.5,56.7,-0.2,12
1437,勤益控,1949000,55845850,28.8,29.25,27.8,28.4,-0.35,1066
1438,三地開發,351000,11599750,32.3,33.8,32.3,32.95,0.85,237
1439,雋揚,20000,455100,22.8,22.8,22.7,22.7,-0.35,14
1440,南紡,967000,16207500,16.8,16.85,16.7,16.8,0,336
1441,大東,14000,113640,8.14,8.14,8.1,8.1,-0.04,14
1442,名軒,1450000,46790150,32.85,32.85,31.95,32.1,-0.65,637
1443,立益物流,101000,2939250,29.3,29.3,28.9,29.1,-0.2,69
1444,力麗,1076000,11101700,10.35,10.4,10.3,10.3,-0.05,310
1445,大宇,15000,243250,16.3,16.3,16.2,16.2,-0.05,11
1446,宏和,77000,2446150,31.7,31.9,31.7,31.75,0.15,43
1447,力鵬,537000,4267250,7.99,8,7.92,7.93,-0.05,239
1449,佳和,30000,457800,15.3,15.3,15.2,15.25,-0.1,20
1451,年興,174000,4000200,23.1,23.15,22.9,22.95,-0.15,99
1452,宏益,64000,1142650,17.85,17.9,17.8,17.85,-0.05,34
1453,大將,412000,6681650,16.4,16.6,15.7,16.1,-0.45,234
1454,台富,10000,125400,12.55,12.55,12.5,12.5,-0.05,4
1455,集盛,799000,8558900,10.75,10.8,10.65,10.75,0.05,257
1456,怡華,30000,452700,15.05,15.2,15.05,15.1,0.05,13
1457,宜進,158000,2930400,18.6,18.6,18.5,18.6,0,89
1459,聯發,56000,490880,8.8,8.8,8.74,8.8,-0.08,28
1460,宏遠,880000,6569290,7.45,7.56,7.38,7.51,0.11,280
1463,強盛,92000,1315550,14.4,14.5,14.15,14.4,-0.1,56
1464,得力,282000,4169450,14.9,14.9,14.7,14.75,-0.15,95
1465,偉全,204000,2896450,14.1,14.25,14.1,14.15,-0.15,56
1466,聚隆,40000,465600,11.7,11.7,11.6,11.65,0,19
1467,南緯,1104000,12840100,11.7,11.7,11.55,11.6,-0.1,253
1468,昶和,48000,737700,15.4,15.6,15.2,15.2,-0.1,34
1470,大統新創,19000,372500,19.6,19.8,19.5,19.6,0,15
1471,首利,455000,3690360,8.14,8.15,8.03,8.1,0.01,204
1472,三洋實業,15000,474100,31.6,31.65,31.6,31.6,0,8
1473,台南,513000,12241000,23.65,24.1,23.65,24,0.25,211
1474,弘裕,87000,1061350,12.25,12.3,12.15,12.2,-0.05,47
1475,業旺,37000,2119600,57.4,58.2,57,57,-0.5,27
1476,儒鴻,718000,344170500,478.5,482.5,475,475.5,-1.5,611
1477,聚陽,3571000,842591500,237,238,233.5,236,0,2171
1503,士電,2437000,199225500,83.5,83.9,80.5,80.8,-2.6,1765
1504,東元,38898000,1600141800,41.9,42.25,40.4,40.9,-1,17989
1506,正道,204000,4237800,20.85,20.95,20.7,20.7,-0.15,120
1512,瑞利,85000,1147500,13.65,13.65,13.45,13.45,0,45
1513,中興電,10663000,1009137600,94.5,95.4,93.6,94.8,0.3,6195
1514,亞力,2611000,100485000,39.1,39.25,38.15,38.3,-0.75,1460
1515,力山,501000,14528500,29.25,29.4,28.8,29,-0.25,293
1516,川飛,244000,4983550,20.55,20.55,20.35,20.35,-0.2,123
1517,利奇,736000,14591050,20,20.05,19.7,19.75,-0.25,423
1519,華城,5918000,406300600,69.3,69.7,67.6,69,-0.2,3338
1521,大億,64000,2524900,39.7,39.8,39.05,39.2,-0.85,39
1522,堤維西,2064000,60637650,29.75,29.8,29.1,29.35,-0.35,1187
1522A,堤維西甲特,4000,181250,45.3,45.35,45.3,45.35,0.05,4
1524,耿鼎,5729000,147520650,26.35,26.35,25.5,25.6,-0.75,2936
1525,江申,46000,2947600,64,64.6,63.7,64.6,-0.2,24
1526,日馳,282000,11676450,42,42,41.15,41.25,-0.6,208
1527,鑽全,214000,9108100,42.8,42.8,42.45,42.55,-0.25,164
1528,恩德,389000,4130350,10.75,10.75,10.55,10.6,-0.15,208
1529,樂事綠能,4788000,133877900,28.75,28.75,27.5,27.85,-0.75,2708
1530,亞崴,22000,707300,32.6,32.6,31.95,32.45,0.1,20
1531,高林股,93000,1343850,14.45,14.45,14.45,14.45,0,41
1532,勤美,730000,25800600,35.65,35.65,35.2,35.2,-0.4,430
1533,車王電,216000,10968500,51.5,51.5,50.5,50.6,-0.4,147
1535,中宇,147000,7193350,49.15,49.55,48.6,49.2,0.05,99
1536,和大,674000,48154400,72.4,72.4,71.2,71.2,-1,543
1537,廣隆,63000,9007000,144,144,142.5,143,0,56
1538,正峰,9000,77700,8.6,8.7,8.6,8.7,0.15,5
1539,巨庭,813000,25689850,31.95,32.3,31.15,31.25,-0.6,515
1540,喬福,282000,5016750,17.95,17.95,17.7,17.75,-0.1,171
1541,錩泰,36000,1218700,34.05,34.1,33.7,33.75,-0.4,34
1558,伸興,68000,7664500,112.5,113,112.5,112.5,0,46
1560,中砂,1340000,156459500,118.5,119,115.5,115.5,-2.5,964
1568,倉佑,189000,4532150,24.45,24.45,23.7,23.7,-0.5,126
1582,信錦,86000,5161300,60.3,60.3,59.9,60.1,0.1,62
1583,程泰,29000,1986300,69.4,69.4,68.1,68.1,0.1,22
1587,吉茂,38000,878100,23.1,23.3,23,23.05,-0.15,29
1589,永冠-KY,2802000,222684100,80.5,81.4,78,79.5,-2.3,1629
1590,亞德客-KY,595000,690995000,1175,1190,1140,1150,-10,514
1597,直得,86000,6599600,77.1,77.7,75.4,76.8,-0.9,73
1598,岱宇,478000,21976450,46.8,47.25,45.5,45.55,-1.25,310
1603,華電,1086000,31165200,29.2,29.35,28.4,28.4,-0.8,505
1604,聲寶,162000,4450350,27.65,27.7,27.3,27.3,-0.3,118
1605,華新,81415000,4069136500,51.2,51.4,49.1,49.8,-1.5,36355
1608,華榮,402000,5977700,15.2,15.2,14.75,14.8,-0.15,215
1609,大亞,15621000,401001000,26,26.25,25.35,25.5,-0.75,7256
1611,中電,1429000,22220200,15.85,15.85,15.45,15.5,-0.3,740
1612,宏泰,1270000,24663500,19.45,19.6,19.3,19.35,-0.2,584
1614,三洋電,15000,546400,36.4,36.65,36.4,36.65,0,9
1615,大山,126000,4283300,34.05,34.2,33.85,34.05,0.2,60
1616,億泰,133000,1156200,8.91,8.92,8.6,8.68,-0.17,86
1617,榮星,13000,194150,15.05,15.05,14.9,14.95,-0.05,7
1618,合機,1430000,22564150,16.05,16.1,15.6,15.7,-0.35,642
1626,艾美特-KY,42000,785400,18.8,18.8,18.55,18.55,-0.35,37
1701,中化,1638000,42789900,26.3,26.45,25.95,26,-0.3,867
1702,南僑,222000,10489300,47.15,47.5,47.05,47.35,0.2,151
1707,葡萄王,279000,48998000,176,177.5,174.5,175.5,-0.5,247
1708,東鹼,8261000,355859200,42.4,43.45,42.35,42.95,1.05,4699
1709,和益,1167000,29337450,25.1,25.3,25,25.2,0.1,541
1710,東聯,619000,11823000,19.2,19.2,19.05,19.1,-0.1,246
1711,永光,1602000,30327000,18.85,19.1,18.8,18.8,0.2,817
1712,興農,1530000,56282550,36.7,37,36.4,36.9,0.45,966
1713,國化,71000,1985350,28.1,28.1,27.9,27.9,-0.1,37
1714,和桐,1173000,10444220,8.96,8.96,8.88,8.9,-0.02,257
1717,長興,1543000,49929950,32.35,32.5,32.25,32.45,0.1,591
1718,中纖,2338000,19385320,8.27,8.34,8.21,8.3,0.04,944
1720,生達,876000,48024900,55.2,55.7,54.3,54.4,-0.7,625
1721,三晃,330000,4688050,14.4,14.4,14.1,14.15,-0.15,173
1722,台肥,1123000,63448700,56.6,56.6,56.3,56.5,-0.1,397
1723,中碳,369000,41923500,114,114.5,113,114,1,156
1725,元禎,7000,149800,21.6,21.6,21.05,21.25,-0.1,7
1726,永記,9000,655700,72.9,72.9,72.8,72.9,0.1,8
1727,中華化,267000,6843500,26.1,26.1,25.4,25.5,-0.5,186
1730,花仙子,19000,1071200,56.3,56.5,56.3,56.3,0.1,16
1731,美吾華,79000,1549150,19.7,19.7,19.55,19.6,-0.05,42
1732,毛寶,165000,4576350,28.2,28.2,27.5,27.6,-0.55,133
1733,五鼎,294000,7540750,26.05,26.05,25.4,25.65,-0.4,187
1734,杏輝,501000,15379300,30.7,31,30.45,30.7,0,290
1735,日勝化,5000,76250,15.25,15.4,15.2,15.4,0.25,4
1736,喬山,569000,38420000,69,69,66.7,67.1,-0.8,365
1737,臺鹽,122000,4059900,33.35,33.35,33.15,33.25,-0.1,77
