證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"00708L","期元大S&P黃金正2","960928","26963162","28.13","28.15","27.95","28.00","-0.5800","356"
"00709","富邦歐洲","40938","1039590","25.37","25.44","25.37","25.42","0.1300","1011"
"00710B","復華彭博非投等債","327551","5810078","17.69","17.76","17.69","17.75","0.0500","82"
"00711B","復華彭博新興債","112710","1820203","16.19","16.19","16.14","16.16","-0.0200","459"
"00712","復華富時不動產","20786494","190566240","9.16","9.19","9.15","9.15","0.0000","5485"
"00713","元大台灣高息低波","5536767","223870437","40.30","40.53","40.24","40.47","0.1200","3748"
"00714","群益道瓊美國地產","349328","6349200","18.27","18.27","18.15","18.19","0.1400","150"
"00715L","期街口布蘭特正2","20548649","286786623","14.00","14.10","13.84","13.87","-0.0600","2641"
"00717","富邦美國特別股","302112","4417974","14.62","14.65","14.59","14.64","0.0400","1112"
"00728","第一金工業30","467693","10709565","22.81","22.97","22.78","22.89","0.0000","418"
"00730","富邦臺灣優質高息","102689","1871780","18.22","18.28","18.18","18.22","0.0000","174"
"00731","復華富時高息低波","1019327","57958193","56.70","56.95","56.60","56.85","0.1500","133"
"00733","富邦臺灣中小","159164","5842974","36.50","36.88","36.37","36.77","0.2700","154"
"00735","國泰臺韓科技","124963","3290428","26.50","26.50","26.22","26.22","-0.5300","976"
"00736","國泰新興市場","100000","1930000","19.30","19.30","19.30","19.30","-0.1600","2"
"00737","國泰AI+Robo","18531","507273","27.51","27.53","27.35","27.35","-0.0600","736"
"00738U","期元大道瓊白銀","586822","14411756","24.68","24.72","24.44","24.46","-0.3300","214"
"00739","元大MSCI A股","34692","805146","23.50","23.50","23.15","23.15","-0.3500","934"
"00752","中信中國50","2215671","40493800","18.43","18.45","18.14","18.15","-0.3100","914"
"00753L","中信中國50正2","16596653","174303185","10.54","10.67","10.37","10.39","-0.3200","3158"
"00757","統一FANG+","324281","14220613","43.95","43.95","43.78","43.80","-0.1500","392"
"00762","元大全球AI","45789","1656455","36.22","36.22","36.10","36.10","-0.2200","127"
"00763U","期街口道瓊銅","44000","1113480","25.30","25.35","25.27","25.30","-0.1700","20"
"00770","國泰北美科技","114381","3315918","29.00","29.05","28.94","28.99","-0.0300","1002"
"00771","元大US高息特別股","43584","698647","16.09","16.09","16.02","16.03","0.0100","602"
"00775B","新光投等債15+","51880","1767110","34.07","34.08","34.07","34.08","0.0000","883"
"00783","富邦中証500","89010","1890903","21.20","21.27","21.18","21.19","-0.2000","9"
"00830","國泰費城半導體","2285390","61496587","27.14","27.14","26.87","26.90","-0.2600","1565"
"00850","元大臺灣ESG永續","359158","11071254","30.78","30.89","30.69","30.87","0.0000","437"
"00851","台新全球AI","8923","235608","26.42","26.50","26.40","26.50","-0.1000","929"
"00852L","國泰美國道瓊正2","186000","3580610","19.27","19.29","19.22","19.24","-0.0300","31"
"00861","元大全球未來通訊","58337","1628482","27.98","27.98","27.89","27.91","-0.1000","103"
"00865B","國泰US短期公債","138054","5609574","40.64","40.65","40.64","40.65","0.0200","993"
"00875","國泰網路資安","20512","525915","25.61","25.65","25.61","25.63","0.0200","88"
"00876","元大全球5G","73356","1985475","26.96","27.14","26.96","27.05","-0.1200","143"
"00878","國泰永續高股息","29672382","519210114","17.47","17.53","17.44","17.51","0.0400","14543"
"00881","國泰台灣5G+","6738153","100029165","14.82","14.90","14.78","14.86","-0.0200","3061"
"00882","中信中國高股息","10553645","128714635","12.24","12.24","12.16","12.20","-0.0500","2369"
"00885","富邦越南","8853693","99476276","11.25","11.30","11.20","11.30","0.0200","2739"
"00891","中信關鍵半導體","4784042","60494227","12.60","12.70","12.58","12.67","0.0100","2209"
"00892","富邦台灣半導體","3156144","36819558","11.64","11.72","11.60","11.69","-0.0100","861"
"00893","國泰智能電動車","5573251","75476922","13.60","13.60","13.52","13.52","-0.1200","2304"
"00894","中信小資高價30","868727","11552346","13.28","13.35","13.21","13.32","0.0300","209"
"00895","富邦未來車","1005171","14428667","14.39","14.39","14.34","14.35","-0.0700","539"
"00896","中信綠能及電動車","1294164","18779995","14.48","14.55","14.44","14.53","0.0500","394"
"00897","富邦基因免疫生技","1917168","14888467","7.76","7.78","7.75","7.77","0.0900","204"
"00898","國泰基因免疫革命","1168545","8892050","7.60","7.63","7.60","7.60","0.1100","236"
"00899","FT潔淨能源","253666","5567255","21.82","22.12","21.82","21.91","0.1200","122"
"00900","富邦特選高股息30","8143878","93069822","11.39","11.47","11.35","11.46","0.0600","2297"
"00901","永豐智能車供應鏈","622822","7919073","12.70","12.77","12.67","12.72","-0.0200","262"
"00902","中信電池及儲能","24973462","298596369","12.03","12.04","11.91","11.92","-0.3300","8907"
"00903","富邦元宇宙","3028279","29645864","9.84","9.84","9.77","9.79","-0.0800","359"
"00904","新光臺灣半導體30","1212587","14487576","11.91","12.01","11.90","12.00","0.0000","295"
"00905","FT臺灣Smart","2679687","23966171","8.97","8.97","8.92","8.95","-0.0200","8792"
"00906","大華元宇宙科技50","20000","214900","10.75","10.75","10.74","10.74","0.0500","7"
"00907","永豐優息存股","1745320","25279894","14.47","14.50","14.46","14.49","0.0100","411"
"00908","富邦入息REITs+","826550","9870596","11.99","11.99","11.93","11.93","-0.0600","206"
"00909","國泰數位支付服務","74706","1237271","16.57","16.57","16.51","16.51","-0.1400","108"
"00910","第一金太空衛星","633393","9668097","15.29","15.29","15.23","15.23","-0.0600","275"
"00911","兆豐洲際半導體","105010","1783121","17.00","17.00","16.97","16.97","-0.2000","8"
"00912","中信臺灣智慧50","1764380","25290788","14.36","14.38","14.30","14.36","-0.0200","781"
"00913","兆豐台灣晶圓製造","118139","1896891","16.07","16.07","16.00","16.00","-0.1100","24"
"00915","凱基優選高股息30","386693","6331878","16.38","16.47","16.34","16.42","0.0400","216"
"00916","國泰全球品牌50","243284","3915366","16.13","16.13","16.08","16.10","0.0200","266"
"00917","中信特選金融","920271","13910719","15.13","15.14","15.08","15.09","-0.0600","145"
"00918","大華優利高填息30","354608","6025829","17.02","17.09","16.92","17.01","-0.0100","157"
"00919","群益台灣精選高息","2264847","42008326","18.49","18.62","18.48","18.57","0.0500","1514"
"00920","富邦ESG綠色電力","308793","5267891","17.06","17.08","17.04","17.04","-0.0200","103"
"00921","兆豐龍頭等權重","117031","1872228","15.97","16.08","15.95","16.08","0.1000","124"
"00922","國泰台灣領袖50","3685285","53873861","14.59","14.67","14.57","14.63","-0.0100","1572"
"00923","群益台灣ESG低碳","6127628","89826453","14.68","14.70","14.61","14.68","-0.0300","2958"
"00925","新光標普電動車","179723","2560834","14.28","14.28","14.23","14.23","-0.0700","85"
"01001T","土銀富邦R1","10011","155174","15.50","15.50","15.50","15.50","0.0000","3"
"01002T","土銀國泰R1","13000","226830","17.60","17.60","17.35","17.35","-0.2100","8"
"01003T","兆豐新光R1","32000","678380","21.20","21.20","21.18","21.20","0.0200","21"
"01004T","土銀富邦R2","548","8543","","","","","0.0000","18"
"01007T","兆豐國泰R2","5000","87800","17.56","17.56","17.56","17.56","-0.0300","5"
"01009T","王道圓滿R1","","","","","","","0.0000",""
"01010T","京城樂富R1","18000","180560","10.03","10.04","10.03","10.04","0.0000","4"
"020000","富邦特選蘋果N","","","","","","","0.0000",""
"020002","元富新中國N","1000","12950","12.95","12.95","12.95","12.95","-0.1000","1"
"020007","凱基臺灣500N","","","","","","","0.0000",""
"020011","統一微波高息20N","","","","","","","0.0000",""
"020012","富邦行動通訊N","6000","41970","7.00","7.00","6.97","6.97","0.0000","2"
"020015","統一MSCI美低波N","","","","","","","0.0000",""
"020016","統一MSCI美科技N","","","","","","","0.0000",""
"020018","統一價值成長30N","1000","15950","15.95","15.95","15.95","15.95","-0.0500","1"
"020019","統一特選台灣5GN","","","","","","","0.0000",""
"02001L","富邦蘋果正二N","","","","","","","0.0000",""
"02001R","富邦蘋果反一N","","","","","","","0.0000",""
"02001S","策元大加權策略N","8000","41240","5.15","5.17","5.15","5.17","0.0100","2"
"020020","元大台股領航N","42000","278790","6.62","6.65","6.60","6.64","0.0100","16"
"020022","元大電動車N","217000","1278980","5.88","5.92","5.87","5.90","0.0400","40"
"020028","元大特選電動車N","233000","1324630","5.66","5.70","5.66","5.69","0.0300","27"
"020029","元大ESG高股息N","126000","622810","4.94","4.96","4.92","4.96","0.0200","13"
"020030","統一智慧電動車N","31000","129460","4.17","4.19","4.17","4.19","0.0200","10"
"020031","統一IC設計臺灣N","516000","2163440","4.19","4.23","4.18","4.22","0.0300","18"
"020032","元大綠能N","26000","138700","5.33","5.35","5.32","5.34","0.0100","5"
"020034","元大IC設計N","153000","797100","5.16","5.23","5.16","5.20","0.0100","15"
"020036","元大金融配息N","84000","417380","4.96","4.98","4.96","4.97","0.0100","21"
"020037","元大金融高股息N","52000","258400","4.96","4.98","4.96","4.97","0.0100","22"
"1101","台泥","82247780","3229506752","39.20","39.80","38.85","39.55","1.2500","39243"
"1101B","台泥乙特","81030","3961467","48.90","48.95","48.85","48.95","0.0500","12"
"1102","亞泥","4246998","186637124","43.80","44.10","43.70","43.90","0.1000","2386"
"1103","嘉泥","3514066","71785834","20.10","20.70","20.10","20.60","0.6500","1298"
"1104","環泥","3221430","87882548","26.95","27.45","26.95","27.30","0.5000","1477"
"1108","幸福","4401444","70812308","16.20","16.35","15.80","16.15","0.1500","1673"
"1109","信大","455553","8025228","17.60","17.80","17.50","17.65","0.1500","191"
"1110","東泥","184478","3370512","18.25","18.40","18.10","18.40","0.1500","89"
"1201","味全","368127","7372966","20.00","20.10","19.95","20.10","0.1500","412"
"1203","味王","7944","304200","39.00","39.00","38.00","38.15","0.0500","422"
"1210","大成","1377358","70397196","51.40","51.50","50.80","51.30","-0.1000","3400"
"1213","大飲","142120","1004868","7.10","7.38","7.00","7.10","0.0500","39"
"1215","卜蜂","1516841","142365196","93.00","95.00","91.30","94.60","1.6000","2111"
"1216","統一","4865916","354952756","72.80","73.10","72.60","73.00","0.0000","3851"
"1217","愛之味","896915","9912166","10.95","11.10","10.95","11.00","0.0500","392"
"1218","泰山","819564","24153583","29.35","29.65","29.20","29.45","0.0500","666"
"1219","福壽","941506","19510499","20.60","21.25","20.50","21.15","0.4500","367"
"1220","台榮","230097","3772873","16.40","16.50","16.30","16.50","0.1000","175"
"1225","福懋油","202837","12274219","60.60","60.80","60.50","60.50","0.0000","34"
"1227","佳格","1255363","50004625","40.20","40.20","39.85","39.95","-0.1000","441"
"1229","聯華","4745698","293377319","60.00","62.60","60.00","62.30","2.5000","3471"
"1231","聯華食","206366","18576532","89.40","90.50","89.00","90.50","1.1000","390"
"1232","大統益","23274","3471147","149.00","149.50","149.00","149.00","0.0000","155"
"1233","天仁","10000","341650","34.20","34.50","34.00","34.00","-0.1500","10"
"1234","黑松","168248","6077723","35.95","36.20","35.95","36.15","0.2500","199"
"1235","興泰","1658","115277","70.00","70.00","70.00","70.00","0.0000","15"
"1236","宏亞","44940","1060066","23.50","23.70","23.50","23.55","0.0000","42"
"1256","鮮活果汁-KY","8588","2539283","294.00","297.50","294.00","297.50","3.5000","100"
"1301","台塑","7241293","673556120","92.60","93.40","91.90","93.00","0.5000","5384"
"1303","南亞","7962047","621488707","77.70","78.30","77.50","78.00","0.1000","4423"
"1304","台聚","1993068","51768526","25.65","26.45","25.55","25.75","0.3500","1183"
"1305","華夏","873524","22090696","25.05","25.45","25.05","25.35","0.3000","620"
"1307","三芳","30317","635733","20.95","21.00","20.95","20.95","0.1000","27"
"1308","亞聚","1548570","42529578","27.30","27.65","27.20","27.60","0.3000","940"
"1309","台達化","522872","10787109","20.65","20.80","20.50","20.60","0.1000","494"
"1310","台苯","24079621","395251263","15.90","17.05","15.30","17.05","1.5500","7864"
"1312","國喬","11303871","235112573","20.25","21.10","20.15","20.80","0.5500","3762"
"1312A","國喬特","7000","199450","28.50","28.50","28.45","28.50","0.0000","3"
"1313","聯成","2448839","36881859","14.55","15.30","14.55","15.05","0.5000","969"
"1314","中石化","6070558","61722647","10.15","10.20","10.10","10.20","0.0500","1583"
"1315","達新","15291","1069909","70.10","70.20","70.00","70.00","-0.1000","42"
"1316","上曜","698259","9395066","13.30","13.55","13.30","13.50","0.1500","267"
"1319","東陽","3151480","147885235","46.50","47.35","46.35","47.05","1.0000","1946"
"1321","大洋","294635","10037840","34.00","34.30","34.00","34.10","-0.1000","151"
"1323","永裕","97010","3188081","32.90","33.05","32.75","33.05","0.0000","63"
"1324","地球","16354","187589","11.45","11.50","11.40","11.45","0.0500","89"
"1325","恆大","260140","6254946","23.60","24.30","23.60","24.05","0.5000","239"
"1326","台化","1464436","101443617","69.30","69.60","68.60","69.40","0.1000","914"
"1337","再生-KY","191506","1366863","7.15","7.19","7.05","7.17","0.1100","219"
"1338","廣華-KY","86818","3844209","44.40","44.50","44.10","44.15","-0.2500","95"
"1339","昭輝","209990","9065896","43.20","43.45","42.80","43.30","-0.1000","164"
"1340","勝悅-KY","102922","1136831","11.00","11.15","11.00","11.15","0.1000","441"
"1341","富林-KY","4218","293901","69.70","69.70","69.60","69.60","-0.1000","13"
"1342","八貫","724679","104608388","143.00","146.50","142.50","145.00","1.0000","732"
"1402","遠東新","7227463","230169729","31.50","32.10","31.50","31.90","0.5000","2438"
"1409","新纖","3679101","65217721","17.80","17.85","17.65","17.65","-0.1500","2529"
"1410","南染","26236","1006276","38.20","38.85","38.10","38.40","0.2000","33"
"1413","宏洲","10020","95260","9.46","9.53","9.46","9.53","-0.0100","11"
"1414","東和","42595","754241","17.70","17.80","17.65","17.75","0.0500","43"
"1416","廣豐","433517","4963881","11.40","11.55","11.40","11.45","0.0500","203"
"1417","嘉裕","714502","10188626","14.10","14.40","14.05","14.25","0.1500","425"
"1418","東華","39394","625627","15.90","16.00","15.80","15.85","-0.0500","202"
"1419","新紡","34180","1380869","40.40","40.40","40.40","40.40","0.1000","10"
"1423","利華","140916","2973941","21.05","21.15","21.05","21.15","0.0500","63"
"1432","大魯閣","151352","2347487","15.40","15.60","15.40","15.55","0.1500","241"
"1434","福懋","689843","19372962","27.95","28.20","27.90","28.15","0.1500","489"
"1436","華友聯","24220","1387860","57.40","57.40","57.10","57.40","0.1000","41"
"1437","勤益控","368383","10416206","28.15","28.65","28.10","28.40","0.1000","203"
"1438","三地開發","110450","3481652","31.00","32.00","31.00","32.00","0.8000","91"
"1439","雋揚","3000","67050","22.35","22.35","22.35","22.35","0.4500","3"
"1440","南紡","550977","9246341","16.80","16.85","16.65","16.85","0.1000","316"
"1441","大東","96604","779357","8.10","8.16","8.00","8.10","0.0700","267"
"1442","名軒","516842","16635399","32.05","32.50","32.00","32.30","0.2500","261"
"1443","立益物流","20377","594424","29.35","29.35","28.90","29.10","0.1000","32"
"1444","力麗","1312285","14240018","10.80","10.95","10.75","10.85","0.0500","618"
"1445","大宇","275580","5270876","19.20","19.30","19.00","19.25","0.2500","116"
"1446","宏和","18449","580796","31.60","31.70","31.40","31.55","-0.0500","15"
"1447","力鵬","713422","5753715","7.98","8.10","7.98","8.07","0.0700","285"
"1449","佳和","160379","2413035","15.10","15.20","15.00","15.05","-0.0500","323"
"1451","年興","159888","3657318","22.80","22.95","22.75","22.85","0.0500","94"
"1452","宏益","44558","783610","17.55","17.65","17.55","17.60","0.0500","50"
"1453","大將","162550","2498097","15.20","15.60","15.20","15.45","0.2500","107"
"1454","台富","42509","563937","13.20","13.35","13.20","13.35","0.1000","43"
"1455","集盛","438087","4577110","10.45","10.50","10.40","10.45","0.0000","294"
"1456","怡華","18000","282100","15.65","15.75","15.65","15.70","0.2500","13"
"1457","宜進","103669","1922011","18.55","18.60","18.50","18.60","0.0500","51"
"1459","聯發","73603","666025","9.15","9.15","9.03","9.04","-0.0300","64"
"1460","宏遠","407198","3137707","7.66","7.75","7.64","7.73","0.0900","240"
"1463","強盛","39180","565033","14.55","14.55","14.35","14.40","0.1000","86"
"1464","得力","356029","5232436","14.65","14.80","14.60","14.75","-0.0500","297"
"1465","偉全","16412","234089","14.15","14.30","14.15","14.30","0.2000","21"
"1466","聚隆","43007","498083","11.55","11.60","11.55","11.60","0.0500","20"
"1467","南緯","1539142","17715717","11.55","11.60","11.45","11.50","0.0000","333"
"1468","昶和","66000","955050","14.90","14.90","14.05","14.55","-0.3000","46"
"1470","大統新創","22986","447562","19.20","19.20","18.85","18.95","-0.2500","31"
"1471","首利","2072799","19194350","9.11","9.46","9.11","9.20","-0.0100","896"
"1472","三洋實業","600","16140","","","","","0.0000","2"
"1473","台南","120447","2770312","22.60","23.20","22.60","22.85","0.2500","83"
"1474","弘裕","83944","1049526","12.40","12.60","12.40","12.60","0.2000","51"
"1475","業旺","18277","980187","53.60","54.00","53.30","53.40","-0.2000","23"
"1476","儒鴻","166567","81221420","488.50","490.00","486.50","487.50","2.0000","404"
"1477","聚陽","879777","193678632","217.50","222.00","217.00","220.50","2.5000","1343"
"1503","士電","24863040","2479524681","91.90","101.50","91.60","101.50","9.1000","13535"
"1504","東元","14555045","642203411","43.80","44.55","43.45","44.45","0.6500","7310"
"1506","正道","180071","3786036","20.75","21.35","20.75","21.15","0.4500","115"
"1512","瑞利","87112","1183994","13.45","13.60","13.45","13.55","-0.0500","243"
"1513","中興電","13185811","1380188226","103.00","106.50","102.50","105.00","2.5000","8227"
"1514","亞力","9664895","474584612","48.40","49.80","48.20","49.10","1.0000","5829"
"1515","力山","221033","6410756","28.70","29.30","28.65","29.05","0.4000","170"
"1516","川飛","264373","5303479","20.20","20.20","20.00","20.10","0.1000","165"
"1517","利奇","340696","6595884","19.35","19.45","19.25","19.35","0.0000","334"
"1519","華城","22394874","2206633329","96.10","100.50","95.00","98.80","3.4000","14325"
"1521","大億","12098","458223","38.05","38.05","37.85","37.85","0.0000","25"
"1522","堤維西","1870032","54365467","29.05","29.40","28.85","29.05","0.0000","979"
"1522A","堤維西甲特","2000","91800","45.90","45.90","45.90","45.90","0.0000","2"
"1524","耿鼎","1525497","36531162","23.80","24.15","23.60","24.05","0.3000","858"
"1525","江申","20000","1337000","66.70","67.40","66.50","67.40","0.7000","17"
"1526","日馳","153791","6183015","40.20","40.50","40.00","40.25","-0.1500","193"
"1527","鑽全","227923","9509457","41.75","41.95","41.50","41.85","0.0000","249"
"1528","恩德","3964903","46761776","11.50","11.95","11.40","11.90","0.5500","1244"
"1529","樂事綠能","2908885","115490824","39.00","40.25","39.00","40.00","1.4000","1935"
"1530","亞崴","29609","975554","32.90","33.20","32.40","33.00","0.0000","127"
"1531","高林股","56538","820895","14.55","14.60","14.45","14.50","0.0500","54"
"1532","勤美","417882","14414313","34.45","34.60","34.15","34.55","0.4000","196"
"1533","車王電","329594","17482877","52.20","53.50","52.20","53.20","1.0000","263"
"1535","中宇","168378","8955390","52.60","53.70","52.50","53.20","0.7000","162"
"1536","和大","501248","35388212","70.50","71.00","70.00","70.60","0.0000","409"
"1537","廣隆","35692","5096828","142.50","143.00","142.50","143.00","0.5000","54"
"1538","正峰","82418","812847","10.15","10.15","9.80","9.80","-0.4000","51"
"1539","巨庭","260196","7552696","28.85","29.35","28.75","29.00","0.2000","196"
"1540","喬福","84886","1393830","16.40","16.45","16.35","16.45","0.0500","174"
"1541","錩泰","6100","210755","34.50","34.65","34.50","34.65","0.1000","7"
"1558","伸興","51348","5775139","112.50","112.50","112.00","112.50","-0.5000","80"
"1560","中砂","1357478","154411607","113.50","115.00","113.00","113.50","0.0000","1179"
"1568","倉佑","134150","3117637","23.15","23.35","23.05","23.25","0.1000","102"
"1582","信錦","74726","4443339","59.40","59.60","59.40","59.60","0.2000","129"
"1583","程泰","6051","399565","66.00","66.10","66.00","66.10","0.1000","7"
"1587","吉茂","36130","826732","23.10","23.10","22.85","22.90","-0.2000","29"
"1589","永冠-KY","1361030","107368595","79.40","80.30","78.10","78.30","-1.6000","962"
"1590","亞德客-KY","400631","447871035","1105.00","1130.00","1100.00","1120.00","5.0000","402"
"1597","直得","58016","4435838","76.00","76.90","76.00","76.40","0.1000","145"
"1598","岱宇","106420","4530952","42.25","43.10","41.95","42.90","0.6000","92"
"1603","華電","269535","7207444","26.55","26.95","26.55","26.75","0.2000","171"
"1604","聲寶","1244055","34615166","27.75","28.00","27.65","27.85","0.3000","935"
"1605","華新","25343779","1259768150","49.80","50.20","49.00","49.85","-0.0500","13345"
"1608","華榮","1050048","17264571","16.00","16.60","16.00","16.60","0.6000","477"
"1609","大亞","12303478","341189564","27.10","28.10","27.00","27.80","0.7000","6223"
"1611","中電","10032005","185980294","18.50","18.85","18.20","18.40","0.3000","4611"
"1612","宏泰","411503","8496988","20.45","20.85","20.40","20.65","0.2000","275"
"1614","三洋電","30420","1111901","37.00","37.10","36.35","36.65","-0.3500","22"
"1615","大山","27291","974714","35.70","35.85","35.65","35.85","0.2000","28"
