證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"01003T","兆豐新光R1","240000","5030970","21.07","21.20","20.53","21.00","0.5300","76"
"01004T","土銀富邦R2","13000","189020","14.52","14.88","14.50","14.88","0.3800","10"
"01007T","兆豐國泰R2","2000","34850","17.40","17.45","17.40","17.45","0.0000","2"
"01009T","王道圓滿R1","15000","126270","8.40","8.58","8.37","8.58","0.2200","3"
"01010T","京城樂富R1","13000","130720","10.04","10.06","10.04","10.06","0.0000","5"
"020000","富邦特選蘋果N","5000","36050","7.21","7.21","7.21","7.21","0.0000","1"
"020002","元富新中國N","","","","","","","0.0000",""
"020007","凱基臺灣500N","","","","","","","0.0000",""
"020011","統一微波高息20N","3000","21870","7.29","7.29","7.29","7.29","0.0000","1"
"020012","富邦行動通訊N","5000","35750","7.15","7.15","7.15","7.15","0.0900","1"
"020015","統一MSCI美低波N","","","","","","","0.0000",""
"020016","統一MSCI美科技N","","","","","","","0.0000",""
"020018","統一價值成長30N","34000","550410","16.13","16.21","16.13","16.21","0.2000","5"
"020019","統一特選台灣5GN","1000","13080","13.08","13.08","13.08","13.08","0.0500","1"
"02001L","富邦蘋果正二N","40000","419700","10.50","10.50","10.49","10.49","0.0000","2"
"02001R","富邦蘋果反一N","","","","","","","0.0000",""
"02001S","策元大加權策略N","","","","","","","0.0000",""
"020020","元大台股領航N","94000","643140","6.85","6.85","6.83","6.84","0.0400","16"
"020022","元大電動車N","1689000","9826550","5.80","5.83","5.80","5.83","0.0500","151"
"020028","元大特選電動車N","140000","785960","5.60","5.63","5.59","5.62","0.0500","53"
"020029","元大ESG高股息N","286000","1433930","4.99","5.02","4.99","5.02","0.0600","51"
"020030","統一智慧電動車N","201000","858870","4.27","4.29","4.27","4.29","0.0500","16"
"020031","統一IC設計臺灣N","418000","1790040","4.43","4.43","4.27","4.28","0.0500","14"
"020032","元大綠能N","21000","111090","5.30","5.31","5.27","5.29","0.0200","7"
"020034","元大IC設計N","332000","1770230","5.35","5.35","5.32","5.33","0.0800","33"
"1101","台泥","12575000","454949200","36.45","36.45","36.05","36.20","-0.1500","5671"
"1101B","台泥乙特","17000","828850","48.75","48.80","48.75","48.80","0.0000","7"
"1102","亞泥","3360000","144841950","43.35","43.40","42.95","43.20","-0.1000","1715"
"1103","嘉泥","199000","3768900","18.90","19.05","18.85","18.95","0.0500","79"
"1104","環泥","1284000","33431150","26.35","26.35","25.95","26.10","-0.0500","651"
"1108","幸福","989000","13901950","13.95","14.20","13.90","14.20","0.3000","419"
"1109","信大","64000","1091250","17.10","17.10","17.05","17.05","0.0000","27"
"1110","東泥","50000","881850","17.65","17.70","17.55","17.60","0.0000","22"
"1201","味全","309000","6158000","19.95","19.95","19.90","19.95","0.0500","211"
"1203","味王","53000","2049800","38.50","38.95","38.50","38.60","-0.2500","19"
"1210","大成","844000","42400800","50.20","50.40","50.00","50.30","0.1000","552"
"1213","大飲","109000","766280","7.01","7.10","7.00","7.00","-0.1500","16"
"1215","卜蜂","418000","34530300","82.90","82.90","82.40","82.70","-0.1000","331"
"1216","統一","6600000","474881100","72.10","72.20","71.80","72.00","0.1000","3623"
"1217","愛之味","1763000","20507900","11.80","11.80","11.55","11.60","0.0500","540"
"1218","泰山","1112000","32134200","29.00","29.10","28.75","28.80","-0.2000","512"
"1219","福壽","644000","13517200","21.10","21.20","20.90","21.20","0.2000","266"
"1220","台榮","520000","8438450","16.15","16.35","16.15","16.20","0.1000","254"
"1225","福懋油","5000","288900","57.30","58.80","57.30","58.80","0.0000","5"
"1227","佳格","590000","24004500","41.00","41.10","40.40","40.55","-0.4000","343"
"1229","聯華","653000","36491400","56.20","56.20","55.70","55.70","-0.3000","434"
"1231","聯華食","363000","32012300","89.10","89.10","87.80","88.40","-0.7000","256"
"1232","大統益","20000","2940500","146.50","147.50","146.50","147.50","1.0000","20"
"1233","天仁","11000","378600","34.40","34.65","34.00","34.00","-0.5000","10"
"1234","黑松","286000","10187600","35.70","35.80","35.50","35.75","-0.0500","164"
"1235","興泰","2000","139000","69.50","69.50","69.50","69.50","-0.5000","2"
"1236","宏亞","233000","5611000","24.25","24.25","24.00","24.05","-0.0500","25"
"1256","鮮活果汁-KY","31000","10461000","335.00","340.00","332.50","332.50","0.5000","27"
"1301","台塑","3986000","367243800","92.50","92.50","91.80","92.40","0.1000","2071"
"1303","南亞","4019000","312560300","78.00","78.10","77.30","78.00","0.0000","2096"
"1304","台聚","1212000","32010850","26.70","26.70","26.20","26.45","-0.0500","712"
"1305","華夏","1157000","30093250","26.10","26.20","25.90","26.05","-0.0500","811"
"1307","三芳","52000","1090900","21.00","21.00","20.90","20.95","-0.1500","29"
"1308","亞聚","516000","14921450","29.10","29.10","28.80","28.85","-0.1500","407"
"1309","台達化","283000","6005200","21.15","21.30","21.15","21.25","0.0000","143"
"1310","台苯","316000","4399300","14.00","14.00","13.85","13.90","-0.1000","167"
"1312","國喬","1465000","29016300","19.90","19.95","19.70","19.80","-0.0500","671"
"1312A","國喬特","","","","","","","0.0000",""
"1313","聯成","598000","8633850","14.45","14.55","14.35","14.40","0.0500","260"
"1314","中石化","6157000","60901360","9.95","9.95","9.86","9.87","-0.0400","1770"
"1315","達新","35000","2494500","71.10","71.40","71.00","71.30","0.2000","21"
"1316","上曜","1143000","15163600","13.35","13.40","13.20","13.25","0.0000","343"
"1319","東陽","2907000","135231350","46.70","46.75","46.15","46.55","0.0500","1790"
"1321","大洋","145000","5354650","37.00","37.15","36.90","36.95","-0.0500","88"
"1323","永裕","53000","1746850","33.00","33.05","32.80","33.05","0.0500","32"
"1324","地球","18000","201200","11.15","11.25","11.15","11.25","0.0000","12"
"1325","恆大","80000","1904350","23.90","23.90","23.75","23.75","-0.1000","44"
"1326","台化","2331000","161386900","69.90","69.90","68.90","69.40","-0.4000","1268"
"1337","再生-KY","118000","826400","7.00","7.04","6.97","6.98","0.0200","73"
"1338","廣華-KY","77000","3515450","45.75","45.85","45.55","45.60","-0.0500","57"
"1339","昭輝","273000","12624100","45.75","46.65","45.75","46.30","0.5000","176"
"1340","勝悅-KY","39000","415550","10.65","10.70","10.60","10.65","0.0500","23"
"1341","富林-KY","21000","1483800","71.00","71.00","70.30","70.30","0.3000","8"
"1342","八貫","1198000","184888000","156.00","156.00","153.50","153.50","0.0000","949"
"1402","遠東新","5508000","172421650","31.35","31.40","31.20","31.30","-0.0500","2404"
"1409","新纖","1089000","19533000","17.95","18.05","17.90","18.00","0.0500","575"
"1410","南染","29000","1120650","39.10","39.10","38.50","38.60","-0.2000","24"
"1413","宏洲","41000","389810","9.52","9.54","9.45","9.54","0.0200","12"
"1414","東和","110000","1956900","17.90","17.90","17.70","17.85","0.0500","52"
"1416","廣豐","476000","5180750","11.05","11.05","10.80","10.80","-0.2000","223"
"1417","嘉裕","558000","7417000","13.40","13.40","13.20","13.30","-0.0500","296"
"1418","東華","32000","451100","14.25","14.25","14.05","14.15","-0.1000","13"
"1419","新紡","52000","2153350","41.45","41.50","41.30","41.45","0.0000","19"
"1423","利華","84000","1739550","20.70","20.75","20.70","20.75","0.0500","18"
"1432","大魯閣","893000","14595950","16.60","16.70","16.15","16.30","-0.4500","642"
"1434","福懋","915000","25691100","28.10","28.20","28.00","28.15","0.0500","447"
"1435","中福","27000","878000","32.55","32.90","32.10","32.10","-0.8500","25"
"1436","華友聯","8000","453200","56.60","56.80","56.60","56.70","0.0000","7"
"1437","勤益控","276000","7780600","28.35","28.35","28.05","28.20","0.0000","159"
"1438","三地開發","324000","10535950","32.80","32.95","32.00","32.30","0.0000","218"
"1439","雋揚","11000","247900","22.45","22.80","22.45","22.55","0.0000","8"
"1440","南紡","601000","10086450","16.80","16.85","16.75","16.80","0.0000","238"
"1441","大東","66000","530570","8.08","8.08","8.03","8.08","0.0000","51"
"1442","名軒","616000","19626650","31.80","32.10","31.70","31.90","0.2000","299"
"1443","立益物流","67000","1952200","29.20","29.20","29.10","29.15","0.0500","36"
"1444","力麗","549000","5664200","10.40","10.40","10.30","10.30","-0.0500","215"
"1445","大宇","178000","2877650","16.15","16.25","16.15","16.25","0.1000","44"
"1446","宏和","85000","2677750","31.60","31.60","31.40","31.40","-0.2000","39"
"1447","力鵬","399000","3171050","7.95","7.98","7.93","7.93","0.0000","139"
"1449","佳和","48000","729950","15.25","15.25","15.15","15.20","-0.0500","31"
"1451","年興","219000","5022150","23.00","23.05","22.90","23.00","0.0000","103"
"1452","宏益","44000","785900","17.85","17.90","17.85","17.85","0.0500","26"
"1453","大將","217000","3492850","16.10","16.20","16.00","16.15","0.1000","141"
"1454","台富","31000","389050","12.60","12.65","12.50","12.65","0.1000","21"
"1455","集盛","180000","1943050","10.90","10.90","10.75","10.75","-0.0500","71"
"1456","怡華","13000","196550","15.15","15.15","15.10","15.10","-0.2500","10"
"1457","宜進","125000","2338700","18.80","18.80","18.65","18.75","0.0500","73"
"1459","聯發","6000","53150","8.85","8.86","8.85","8.86","0.0100","6"
"1460","宏遠","594000","4520140","7.67","7.68","7.57","7.58","-0.0700","191"
"1463","強盛","33000","472150","14.35","14.35","14.25","14.25","-0.0500","22"
"1464","得力","187000","2782950","14.75","15.05","14.75","14.80","0.0500","98"
"1465","偉全","127000","1815300","14.35","14.40","14.25","14.30","0.1000","31"
"1466","聚隆","40000","464750","11.60","11.65","11.55","11.65","0.0000","16"
"1467","南緯","1495000","17419150","11.60","11.70","11.60","11.65","0.0500","191"
"1468","昶和","39000","601300","15.45","15.50","15.35","15.35","-0.0500","31"
"1470","大統新創","89000","1723400","19.75","19.75","19.10","19.15","-0.4500","56"
"1471","首利","605000","4896830","8.15","8.15","8.04","8.06","-0.0700","218"
"1472","三洋實業","16000","532700","32.90","33.80","32.90","32.90","-0.0500","12"
"1473","台南","230000","5601250","24.80","24.80","24.15","24.15","-0.5500","120"
"1474","弘裕","97000","1186000","12.30","12.30","12.20","12.30","0.0500","38"
"1475","業旺","49000","2759100","56.80","57.40","55.80","56.10","0.0000","45"
"1476","儒鴻","1098000","544707000","499.50","499.50","489.00","497.00","0.5000","915"
"1477","聚陽","5547000","1262181500","235.50","235.50","218.50","221.50","0.0000","2564"
"1503","士電","967000","78387000","81.30","81.90","80.50","81.00","0.0000","723"
"1504","東元","39291000","1685855550","43.40","43.80","42.45","42.70","-0.2000","18356"
"1506","正道","247000","5127250","21.00","21.00","20.70","20.75","-0.1500","129"
"1512","瑞利","63000","837150","13.45","13.50","13.20","13.50","0.0500","34"
"1513","中興電","7440000","709454500","95.20","96.00","94.40","96.00","1.3000","4431"
"1514","亞力","1840000","70488950","38.60","38.60","38.15","38.55","0.3500","973"
"1515","力山","245000","7107500","29.20","29.25","28.90","28.95","-0.2000","186"
"1516","川飛","117000","2387100","20.40","20.60","20.35","20.35","0.0000","67"
"1517","利奇","254000","5017600","19.75","19.90","19.70","19.75","0.0500","167"
"1519","華城","3043000","212531400","70.30","70.50","69.00","70.10","0.6000","1930"
"1521","大億","24000","936350","39.15","39.20","38.70","38.85","-0.3000","17"
"1522","堤維西","1338000","39985850","29.90","30.00","29.75","29.95","0.3000","706"
"1522A","堤維西甲特","2000","90600","45.30","45.30","45.30","45.30","0.1000","2"
"1524","耿鼎","4078000","106684350","26.00","26.40","25.90","26.15","0.3500","1860"
"1525","江申","61000","3936600","64.70","65.20","64.00","65.00","0.3000","51"
"1526","日馳","117000","4856350","41.40","41.65","41.30","41.60","0.3000","85"
"1527","鑽全","161000","6874600","42.60","42.85","42.50","42.80","0.3000","103"
"1528","恩德","1617000","17729600","10.80","11.10","10.80","10.95","0.2000","552"
"1529","樂事綠能","4101000","114195450","27.65","28.25","27.40","27.75","0.4500","2074"
"1530","亞崴","4000","128200","32.05","32.05","32.05","32.05","-0.2500","4"
"1531","高林股","116000","1688150","14.50","14.60","14.50","14.50","0.0000","34"
"1532","勤美","500000","17581100","35.30","35.35","35.05","35.10","-0.0500","307"
"1533","車王電","116000","5918100","51.00","51.30","50.70","51.10","0.4000","87"
"1535","中宇","127000","6198200","48.55","49.10","48.50","48.95","0.4000","83"
"1536","和大","562000","40684900","73.00","73.00","72.10","72.10","-0.2000","435"
"1537","廣隆","33000","4715500","142.50","143.00","142.50","143.00","0.5000","27"
"1538","正峰","6000","54090","8.61","9.22","8.61","9.22","0.5200","6"
"1539","巨庭","1236000","39409600","31.25","32.40","31.15","32.20","1.2500","805"
"1540","喬福","291000","4873900","16.85","16.90","16.70","16.75","-0.0500","156"
"1541","錩泰","10000","339350","33.90","33.95","33.90","33.95","0.0500","8"
"1558","伸興","27000","3042500","112.50","113.00","112.50","112.50","0.5000","20"
"1560","中砂","2770000","326046000","115.50","119.00","115.00","117.50","3.0000","1876"
"1568","倉佑","138000","3330050","23.90","24.25","23.90","24.05","0.3000","103"
"1582","信錦","81000","4825900","59.60","59.90","59.40","59.90","0.2000","66"
"1583","程泰","10000","680500","68.50","68.50","67.90","67.90","0.3000","10"
"1587","吉茂","51000","1176300","23.00","23.25","22.95","23.10","0.0500","33"
"1589","永冠-KY","1435000","114233400","80.70","81.30","78.60","79.30","-0.3000","843"
"1590","亞德客-KY","662000","798755000","1200.00","1220.00","1190.00","1205.00","15.0000","592"
"1597","直得","137000","10675800","76.50","78.60","76.50","77.80","1.3000","81"
"1598","岱宇","178000","7969350","45.15","45.15","44.40","44.95","0.3000","132"
"1603","華電","2143000","59395750","28.05","28.20","27.45","27.50","-1.1500","1032"
"1604","聲寶","151000","4137850","27.35","27.45","27.35","27.40","0.0500","77"
"1605","華新","24353000","1219213150","50.30","50.70","49.80","49.85","-0.1500","10474"
"1608","華榮","422000","6194400","14.80","14.80","14.60","14.65","-0.0500","183"
"1609","大亞","31106000","827480450","26.80","27.15","26.05","26.15","-0.4000","11674"
"1611","中電","724000","11225600","15.60","15.70","15.45","15.50","-0.0500","383"
"1612","宏泰","1525000","30247600","19.75","19.95","19.65","19.85","0.2500","724"
"1614","三洋電","83000","3030950","36.55","36.70","36.50","36.55","0.0000","13"
"1615","大山","90000","3055850","34.05","34.10","33.85","33.95","-0.1000","43"
