證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"01003T","兆豐新光R1","136060","2883505","21.29","21.30","21.15","21.15","-0.0100","44"
"01004T","土銀富邦R2","","","","","","","0.0000",""
"01007T","兆豐國泰R2","43000","744870","17.32","17.36","17.32","17.32","0.0000","6"
"01009T","王道圓滿R1","18843","159517","8.56","8.56","8.45","8.45","-0.0400","6"
"01010T","京城樂富R1","19200","192969","10.01","10.06","10.01","10.06","0.0000","9"
"020000","富邦特選蘋果N","","","","","","","0.0000",""
"020002","元富新中國N","","","","","","","0.0000",""
"020007","凱基臺灣500N","","","","","","","0.0000",""
"020011","統一微波高息20N","","","","","","","0.0000",""
"020012","富邦行動通訊N","","","","","","","0.0000",""
"020015","統一MSCI美低波N","","","","","","","0.0000",""
"020016","統一MSCI美科技N","12000","219780","18.33","18.33","18.30","18.30","0.0000","4"
"020018","統一價值成長30N","5000","82850","16.57","16.57","16.57","16.57","0.0700","1"
"020019","統一特選台灣5GN","3000","39050","12.95","13.05","12.95","13.05","0.0500","2"
"02001L","富邦蘋果正二N","48000","498480","10.40","10.40","10.36","10.36","0.0000","2"
"02001R","富邦蘋果反一N","11000","30140","2.74","2.74","2.74","2.74","-0.0100","2"
"02001S","策元大加權策略N","1000","5240","5.24","5.24","5.24","5.24","0.0000","1"
"020020","元大台股領航N","151000","1028870","6.80","6.83","6.80","6.81","0.0200","24"
"020022","元大電動車N","1082000","6403800","5.87","5.94","5.87","5.92","0.0500","202"
"020028","元大特選電動車N","162000","924750","5.68","5.73","5.68","5.71","0.0500","35"
"020029","元大ESG高股息N","450000","2277830","5.03","5.07","5.03","5.06","0.0300","61"
"020030","統一智慧電動車N","82000","354070","4.29","4.33","4.29","4.32","0.0300","15"
"020031","統一IC設計臺灣N","1039000","4647490","4.37","4.51","4.37","4.51","0.1400","73"
"020032","元大綠能N","28000","150050","5.33","5.38","5.33","5.35","0.0400","13"
"020034","元大IC設計N","559000","3126940","5.50","5.62","5.50","5.62","0.1300","48"
"1101","台泥","32191913","1199260574","36.75","37.65","36.75","37.45","0.8500","14187"
"1101B","台泥乙特","158000","7710100","48.85","48.85","48.70","48.85","0.0000","98"
"1102","亞泥","5648756","248554845","43.65","44.15","43.60","44.10","0.5000","2771"
"1103","嘉泥","184289","3489473","18.85","19.00","18.85","18.90","0.0500","170"
"1104","環泥","1616690","43013019","26.40","26.80","26.40","26.60","0.3000","875"
"1108","幸福","6406664","98306841","15.15","15.70","14.85","15.40","0.6000","2574"
"1109","信大","2689207","47360266","17.15","18.10","17.10","17.15","0.0000","772"
"1110","東泥","404353","7125376","17.65","17.75","17.60","17.70","0.0500","89"
"1201","味全","401093","8008064","20.00","20.05","19.90","20.00","0.0000","397"
"1203","味王","11799","451274","38.30","38.30","38.25","38.25","-0.2000","115"
"1210","大成","1276103","65944412","52.00","52.00","51.30","51.40","-0.6000","1321"
"1213","大飲","77998","562467","7.91","7.91","7.20","7.20","0.0000","25"
"1215","卜蜂","666107","56598217","85.70","85.90","84.70","84.70","-1.0000","2437"
"1216","統一","9220197","676883724","72.80","73.90","72.50","73.90","1.4000","5511"
"1217","愛之味","739273","8401921","11.35","11.40","11.30","11.35","0.0000","536"
"1218","泰山","2073604","63638150","30.75","30.80","30.50","30.70","0.0000","1100"
"1219","福壽","870955","18876026","21.70","21.80","21.55","21.55","-0.1500","466"
"1220","台榮","530032","9080893","17.25","17.35","17.00","17.00","-0.1000","398"
"1225","福懋油","215117","13241901","61.10","61.90","60.50","61.60","0.5000","82"
"1227","佳格","851922","34286435","40.20","40.50","40.15","40.50","0.3000","293"
"1229","聯華","983958","57515071","58.90","58.90","58.30","58.30","-0.4000","1573"
"1231","聯華食","115899","10474894","90.00","90.80","90.00","90.70","0.7000","341"
"1232","大統益","57817","8667753","149.50","150.00","149.50","150.00","0.5000","136"
"1233","天仁","7274","252380","34.50","34.80","34.50","34.80","0.2000","14"
"1234","黑松","202685","7338731","36.30","36.35","36.05","36.25","-0.1500","206"
"1235","興泰","5141","356393","69.20","69.50","69.20","69.50","-0.4000","11"
"1236","宏亞","1308692","28621952","23.80","23.80","23.50","23.60","-0.2000","116"
"1256","鮮活果汁-KY","3831","1263588","330.00","330.00","330.00","330.00","-0.5000","159"
"1301","台塑","5021710","463781834","92.30","92.60","91.90","92.60","0.5000","3504"
"1303","南亞","5290984","411599456","77.80","78.20","77.50","77.90","0.2000","3474"
"1304","台聚","1401140","37681560","26.90","27.10","26.75","26.90","-0.0500","921"
"1305","華夏","1255671","33569260","26.70","26.95","26.60","26.70","-0.3000","836"
"1307","三芳","331244","6974269","21.05","21.15","20.90","21.10","0.0500","85"
"1308","亞聚","4705838","140100989","30.10","30.30","29.50","29.65","-0.7500","2519"
"1309","台達化","233869","5028435","21.60","21.60","21.40","21.50","0.0500","215"
"1310","台苯","607609","8665199","14.20","14.35","14.20","14.25","0.0500","510"
"1312","國喬","1545931","31532883","20.45","20.45","20.35","20.40","0.0000","776"
"1312A","國喬特","","","","","","","0.0000",""
"1313","聯成","3247927","48836339","15.00","15.20","14.80","15.05","0.0500","908"
"1314","中石化","10013151","99957227","9.94","10.05","9.91","9.98","0.0600","2663"
"1315","達新","94397","6971980","73.50","74.20","73.50","73.90","0.4000","389"
"1316","上曜","1740664","24105854","13.95","14.00","13.75","13.80","-0.2000","805"
"1319","東陽","6348209","297761425","46.80","47.25","46.40","46.95","0.4000","3859"
"1321","大洋","174100","6565870","37.80","37.90","37.65","37.70","0.0000","89"
"1323","永裕","16164","534456","33.00","33.15","33.00","33.00","-0.2000","22"
"1324","地球","65069","736450","11.45","11.50","11.10","11.50","0.1000","78"
"1325","恆大","112907","2675777","23.95","23.95","23.60","23.65","0.0500","107"
"1326","台化","2332719","162916281","69.50","70.00","69.20","70.00","0.5000","1546"
"1337","再生-KY","239076","1680217","7.09","7.09","7.00","7.00","0.0100","337"
"1338","廣華-KY","105041","4813985","46.00","46.10","45.65","45.70","0.2500","106"
"1339","昭輝","128210","5809035","45.25","45.50","45.20","45.25","0.0000","95"
"1340","勝悅-KY","110326","1224835","11.20","11.25","11.00","11.00","-0.0500","394"
"1341","富林-KY","21075","1473917","69.90","70.10","69.90","70.10","0.2000","22"
"1342","八貫","1446943","225281159","158.00","158.50","154.00","154.50","-3.0000","1642"
"1402","遠東新","6600337","209639510","31.45","31.85","31.40","31.80","0.3500","2455"
"1409","新纖","1296868","23292736","17.95","18.05","17.90","17.95","0.0500","845"
"1410","南染","50073","1932445","38.65","38.95","38.40","38.55","-0.2000","55"
"1413","宏洲","19004","180956","9.50","9.55","9.46","9.54","0.0000","15"
"1414","東和","249337","4436989","17.90","17.90","17.70","17.90","0.0000","353"
"1416","廣豐","648182","7277884","11.25","11.30","11.15","11.20","0.1000","262"
"1417","嘉裕","369008","4922225","13.40","13.45","13.25","13.30","-0.1000","272"
"1418","東華","324512","5310955","16.55","16.85","15.90","16.20","-0.9500","479"
"1419","新紡","73617","2990709","40.65","40.80","40.50","40.60","0.1000","43"
"1423","利華","123068","2562896","20.90","20.95","20.75","20.85","0.0500","92"
"1432","大魯閣","489805","7961340","16.50","16.50","16.20","16.25","-0.2500","558"
"1434","福懋","1240856","35031154","28.20","28.30","28.10","28.30","0.2000","738"
"1436","華友聯","66095","3823117","58.20","58.20","57.40","57.60","0.5000","57"
"1437","勤益控","460664","13186951","28.90","28.90","28.50","28.55","-0.3500","297"
"1438","三地開發","149589","4862434","32.95","32.95","32.20","32.40","-0.3500","117"
"1439","雋揚","71103","1574966","22.40","22.40","22.00","22.00","-0.4000","70"
"1440","南紡","600311","10185317","16.95","17.00","16.90","17.00","0.1000","381"
"1441","大東","47036","378909","8.04","8.10","8.03","8.08","0.0400","129"
"1442","名軒","1062584","36183927","34.30","34.50","33.70","33.70","-0.5500","638"
"1443","立益物流","89813","2580174","28.80","28.85","28.45","28.80","0.2000","107"
"1444","力麗","1921898","19813916","10.35","10.40","10.20","10.30","-0.0500","567"
"1445","大宇","426727","7524126","17.50","17.90","17.35","17.80","0.3000","168"
"1446","宏和","44339","1392380","31.50","31.50","31.30","31.40","-0.1000","45"
"1447","力鵬","298941","2390009","7.97","8.01","7.97","8.00","0.0000","212"
"1449","佳和","97030","1503848","15.55","15.65","15.40","15.40","-0.0500","84"
"1451","年興","155351","3541538","22.70","22.90","22.70","22.85","0.0500","94"
"1452","宏益","68114","1215467","17.80","18.05","17.70","17.80","0.1500","239"
"1453","大將","171223","2744494","16.15","16.25","16.00","16.00","-0.1500","148"
"1454","台富","88495","1169041","13.50","13.50","13.00","13.20","-0.2000","109"
"1455","集盛","412633","4437267","10.70","10.80","10.70","10.75","0.0500","247"
"1456","怡華","51121","784850","15.35","15.45","15.30","15.30","0.1000","39"
"1457","宜進","116230","2172737","18.70","18.75","18.65","18.70","0.0000","147"
"1459","聯發","46092","414338","9.05","9.10","8.93","9.00","0.0000","91"
"1460","宏遠","654713","5045118","7.76","7.77","7.65","7.69","-0.1000","288"
"1463","強盛","149442","2126077","14.35","14.35","14.15","14.20","-0.1000","217"
"1464","得力","131511","1966899","14.95","15.00","14.90","14.95","0.0000","296"
"1465","偉全","50532","716270","14.15","14.25","14.15","14.15","0.0000","44"
"1466","聚隆","10223","119199","11.80","11.80","11.60","11.70","0.0500","25"
"1467","南緯","209501","2456233","11.75","11.80","11.65","11.65","-0.0500","134"
"1468","昶和","51001","780465","15.55","15.55","15.05","15.25","-0.2500","33"
"1470","大統新創","10820","211917","19.45","19.45","19.45","19.45","0.0500","21"
"1471","首利","276251","2212240","8.08","8.08","7.97","7.97","0.0000","189"
"1472","三洋實業","5928","177968","29.80","29.90","29.80","29.80","-0.1000","11"
"1473","台南","445098","10377761","23.45","23.65","23.05","23.40","-0.5500","344"
"1474","弘裕","686062","9023901","13.05","13.35","12.85","13.20","0.4000","356"
"1475","業旺","84592","4848969","57.60","58.90","56.80","57.20","-0.8000","84"
"1476","儒鴻","805925","393197856","481.00","493.00","480.00","487.00","5.0000","872"
"1477","聚陽","1411770","312031510","219.50","222.50","219.50","222.00","2.5000","1358"
"1503","士電","20519063","1792538796","84.50","89.70","84.50","87.30","2.2000","15874"
"1504","東元","57061287","2555668299","44.10","45.60","44.00","44.40","0.4500","28015"
"1506","正道","365499","8033220","21.80","22.20","21.75","21.90","0.1500","205"
"1512","瑞利","121256","1787205","14.95","15.30","14.20","14.65","-0.3000","146"
"1513","中興電","78478597","8381906928","102.00","110.00","101.50","108.00","6.5000","46558"
"1514","亞力","27764960","1169779799","40.50","43.60","40.50","42.00","1.8000","16625"
"1515","力山","375548","10966518","29.10","29.40","29.00","29.25","0.1500","277"
"1516","川飛","254319","5173948","20.25","20.45","20.25","20.40","-0.1000","161"
"1517","利奇","262134","5245475","20.10","20.10","19.95","20.00","0.0000","239"
"1519","華城","21270652","1829575065","83.00","88.00","82.80","88.00","8.0000","13249"
"1521","大億","75830","2970628","38.50","39.65","38.05","39.30","0.4000","728"
"1522","堤維西","674278","20084677","29.90","29.90","29.65","29.70","0.1000","468"
"1522A","堤維西甲特","1000","45500","45.50","45.50","45.50","45.50","0.0000","1"
"1524","耿鼎","3346103","88687905","26.50","26.70","26.35","26.45","0.0500","1742"
"1525","江申","207721","14025200","66.90","68.20","66.70","68.00","1.2000","199"
"1526","日馳","213096","9020279","41.85","42.55","41.85","42.40","0.4500","245"
"1527","鑽全","204666","8729554","42.70","42.75","42.55","42.75","0.0500","242"
"1528","恩德","1178094","13357642","11.25","11.50","11.20","11.25","-0.0500","402"
"1529","樂事綠能","5038364","146886983","29.00","29.45","28.50","29.10","0.3000","2974"
"1530","亞崴","8764","282312","32.20","32.40","32.10","32.10","0.0000","28"
"1531","高林股","63420","916220","14.50","14.50","14.40","14.50","0.0000","52"
"1532","勤美","1309268","45947171","35.20","35.25","35.00","35.10","-0.1000","575"
"1533","車王電","1642583","86617891","52.00","53.50","51.60","52.20","1.7000","1244"
"1535","中宇","286045","14321615","49.90","50.90","49.45","50.40","1.0500","252"
"1536","和大","531865","38774143","73.10","73.10","72.60","72.80","-0.2000","1025"
"1537","廣隆","75656","10858500","143.00","144.00","143.00","143.50","0.0000","112"
"1538","正峰","34394","314730","9.00","9.30","9.00","9.20","0.2200","39"
"1539","巨庭","291428","9159926","31.40","31.65","31.30","31.30","0.0000","193"
"1540","喬福","410975","6876914","16.95","16.95","16.65","16.80","-0.1000","279"
"1541","錩泰","37108","1278442","34.20","34.75","34.20","34.60","0.4000","34"
"1558","伸興","68897","7801876","114.00","114.00","113.00","113.50","1.0000","105"
"1560","中砂","1338402","158241157","118.50","119.00","117.50","118.00","0.0000","1232"
"1568","倉佑","202740","4954769","24.35","24.55","24.30","24.45","0.1000","134"
"1582","信錦","99896","6077879","61.70","61.70","60.70","60.80","-0.1000","201"
"1583","程泰","7280","496268","67.90","68.50","67.90","68.50","0.6000","9"
"1587","吉茂","44202","1018081","23.00","23.10","23.00","23.00","0.0000","35"
"1589","永冠-KY","1779897","146562682","83.10","83.20","81.60","81.70","-0.6000","1854"
"1590","亞德客-KY","442869","529954360","1180.00","1205.00","1180.00","1200.00","20.0000","514"
"1597","直得","62978","5037451","80.30","80.30","79.70","80.00","-0.2000","184"
"1598","岱宇","252463","11103354","43.50","44.40","43.40","44.40","1.2000","219"
"1603","華電","889746","24333068","27.40","27.65","27.10","27.20","-0.2000","479"
"1604","聲寶","288165","8042544","28.00","28.00","27.80","27.90","0.0000","335"
"1605","華新","23941976","1185557139","49.50","49.85","49.20","49.45","0.3500","11160"
"1608","華榮","792350","12034528","15.10","15.30","15.05","15.20","0.2000","408"
"1609","大亞","38596463","1059538428","27.15","27.90","26.90","27.35","0.5000","17070"
"1611","中電","1801799","29308867","16.30","16.45","16.10","16.15","0.0000","959"
"1612","宏泰","1919180","39570218","20.40","20.75","20.40","20.60","0.3000","1130"
"1614","三洋電","169997","6279389","36.80","37.15","36.75","37.05","0.2000","54"
"1615","大山","117253","4018970","34.20","34.45","34.05","34.45","0.2500","79"
"1616","億泰","154717","1350171","8.65","8.79","8.65","8.73","0.0800","99"
