證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"00654R","富邦印度反1","59000","471020","8.00","8.00","7.95","7.95","-0.0200","8"
"00655L","國泰中國A50正2","2238100","61092095","26.87","27.65","26.87","27.46","0.6800","637"
"00656R","國泰中國A50反1","445000","3709640","8.44","8.44","8.32","8.35","-0.0800","37"
"00657","國泰日經225","103106","3549820","34.41","34.44","34.41","34.44","0.0000","985"
"00657K","國泰日經225+U","200","2242","11.21","11.21","11.21","11.21","0.0100","2"
"00660","元大歐洲50","643","20007","","","","","0.0000","462"
"00661","元大日經225","1784","64661","36.84","36.84","36.84","36.84","-0.0800","785"
"00662","富邦NASDAQ","326216","16805361","51.50","51.65","51.30","51.65","-0.0500","271"
"00663L","國泰臺灣加權正2","54000","5611650","103.60","105.00","103.60","105.00","0.6000","10"
"00664R","國泰臺灣加權反1","3373187","20212619","6.01","6.01","5.96","5.97","-0.0300","252"
"00665L","富邦恒生國企正2","34832153","277855611","7.72","8.08","7.72","8.03","0.3500","3302"
"00666R","富邦恒生國企反1","351000","5163230","14.96","14.96","14.66","14.71","-0.3500","27"
"00668","國泰美國道瓊","30350","1129333","37.22","37.27","37.14","37.26","-0.4000","142"
"00668K","國泰美國道瓊+U","200","2426","12.13","12.13","12.13","12.13","-0.1100","2"
"00669R","國泰美國道瓊反1","7169780","57510730","8.04","8.05","8.00","8.01","0.0500","426"
"00670L","富邦NASDAQ正2","1323127","87389013","65.70","66.30","65.60","66.30","-0.2000","620"
"00671R","富邦NASDAQ反1","14280150","79517938","5.58","5.59","5.55","5.56","0.0100","412"
"00673R","期元大S&P原油反1","82373816","795976223","9.73","9.73","9.60","9.64","0.3200","4041"
"00674R","期元大S&P黃金反1","2190181","25460927","11.61","11.67","11.58","11.65","-0.1600","483"
"00675L","富邦臺灣加權正2","707175","32199477","45.30","45.85","45.25","45.77","0.1900","388"
"00676R","富邦臺灣加權反1","3831119","12634200","3.30","3.31","3.28","3.29","-0.0100","240"
"00678","群益NBI生技","398391","10299581","25.86","25.86","25.83","25.84","0.0600","182"
"00680L","元大美債20正2","35395642","428322430","12.14","12.15","12.07","12.09","0.1700","3099"
"00681R","元大美債20反1","91015","1613305","17.71","17.77","17.71","17.73","-0.1500","26"
"00682U","期元大美元指數","90164","1817036","20.18","20.18","20.13","20.13","-0.1300","38"
"00683L","期元大美元指正2","1306789","27111486","20.78","20.78","20.72","20.75","-0.2600","372"
"00684R","期元大美元指反1","2000","32510","16.25","16.26","16.25","16.26","0.0300","2"
"00685L","群益臺灣加權正2","51050","2061500","40.07","40.58","40.06","40.58","0.1800","25"
"00686R","群益臺灣加權反1","1023000","3658090","3.58","3.58","3.56","3.56","-0.0100","24"
"00688L","國泰20年美債正2","7333380","88106597","12.06","12.07","11.99","12.00","0.1500","571"
"00689R","國泰20年美債反1","7000","128640","18.38","18.38","18.37","18.37","-0.1900","4"
"00690","兆豐藍籌30","2507517","68753179","27.41","27.48","27.36","27.48","0.0500","1609"
"00692","富邦公司治理","1427678","41909905","29.36","29.45","29.27","29.45","0.0700","902"
"00693U","期街口S&P黃豆","34192","884322","25.83","25.90","25.78","25.88","0.2000","26"
"00700","富邦恒生國企","150605","1908970","12.49","12.73","12.49","12.68","0.2400","931"
"00701","國泰股利精選30","442106","10273742","23.24","23.28","23.17","23.27","0.0300","511"
"00702","國泰標普低波高息","134004","2726075","20.41","20.41","20.31","20.36","-0.1900","1008"
"00703","台新MSCI中國","256973","4027563","15.49","15.74","15.49","15.70","0.3500","833"
"00706L","期元大S&P日圓正2","3577462","34052396","9.52","9.53","9.51","9.52","0.1800","425"
"00707R","期元大S&P日圓反1","","","","","","","0.0000",""
"00708L","期元大S&P黃金正2","1452794","43343271","29.96","30.02","29.65","29.74","0.7500","417"
"00709","富邦歐洲","65138","1648617","25.24","25.35","25.24","25.34","-0.0300","582"
"00710B","復華彭博非投等債","432385","7692316","17.83","17.83","17.77","17.79","-0.0400","107"
"00711B","復華彭博新興債","126233","2067583","16.44","16.44","16.38","16.39","0.0000","457"
"00712","復華富時不動產","41646273","366100982","8.85","8.86","8.76","8.79","-0.0900","18166"
"00713","元大台灣高息低波","9051936","371175513","41.00","41.15","40.86","41.15","0.1500","3413"
"00714","群益道瓊美國地產","422428","7594026","18.01","18.01","17.94","17.99","-0.0800","190"
"00715L","期街口布蘭特正2","212270241","2410502976","11.20","11.51","11.15","11.47","-0.7000","26182"
"00717","富邦美國特別股","374025","5326156","14.27","14.27","14.22","14.24","-0.1900","1050"
"00728","第一金工業30","301506","6874787","22.80","22.83","22.71","22.83","0.0000","204"
"00730","富邦臺灣優質高息","94387","1717517","18.22","18.22","18.12","18.21","-0.0300","152"
"00731","復華富時高息低波","1040045","59764869","57.40","57.50","57.30","57.50","0.1500","161"
"00733","富邦臺灣中小","690865","25956652","37.57","37.85","36.94","37.80","0.2300","210"
"00735","國泰臺韓科技","101772","2665480","26.18","26.20","26.18","26.20","0.0100","775"
"00736","國泰新興市場","103000","1994050","19.35","19.36","19.35","19.36","0.0200","3"
"00737","國泰AI+Robo","65411","1761392","26.85","26.96","26.85","26.94","-0.0500","178"
"00738U","期元大道瓊白銀","1306838","33175544","25.28","25.45","25.26","25.32","0.4700","320"
"00739","元大MSCI A股","12244","284650","23.28","23.35","23.28","23.35","0.2500","567"
"00752","中信中國50","1715968","30736781","17.73","18.01","17.73","17.94","0.2400","590"
"00753L","中信中國50正2","12626550","127233647","9.83","10.20","9.83","10.12","0.2700","2156"
"00757","統一FANG+","481748","21548107","44.69","44.80","44.56","44.78","-0.0400","330"
"00762","元大全球AI","130237","4637261","35.53","35.71","35.52","35.70","-0.0900","179"
"00763U","期街口道瓊銅","236005","5837583","24.51","24.78","24.51","24.72","0.2700","47"
"00770","國泰北美科技","115786","3365188","29.07","29.15","29.03","29.08","-0.1700","828"
"00771","元大US高息特別股","94449","1490929","15.84","15.84","15.75","15.81","-0.0900","812"
"00775B","新光投等債15+","52938","1808115","33.96","34.20","33.96","34.18","0.0800","941"
"00783","富邦中証500","142406","3037092","21.26","21.39","21.26","21.36","0.2600","872"
"00830","國泰費城半導體","2334737","61628261","26.34","26.46","26.33","26.43","-0.2600","1294"
"00850","元大臺灣ESG永續","570343","17520240","30.68","30.80","30.60","30.79","0.0200","592"
"00851","台新全球AI","18793","488775","25.99","26.09","25.96","26.08","-0.4300","581"
"00852L","國泰美國道瓊正2","622392","11742992","18.78","18.94","18.77","18.94","-0.3200","163"
"00861","元大全球未來通訊","117155","3231940","27.57","27.62","27.55","27.61","-0.1400","105"
"00865B","國泰US短期公債","112358","4578420","40.71","40.76","40.71","40.76","-0.0800","975"
"00875","國泰網路資安","285702","6914540","24.22","24.26","24.16","24.26","-0.0500","164"
"00876","元大全球5G","57901","1540401","26.61","26.64","26.59","26.64","-0.0800","112"
"00878","國泰永續高股息","67963539","1202775246","17.69","17.74","17.65","17.73","0.0400","21526"
"00881","國泰台灣5G+","4056312","60133885","14.83","14.86","14.77","14.86","0.0300","1415"
"00882","中信中國高股息","14892198","183814681","12.17","12.40","12.15","12.38","0.1900","2731"
"00885","富邦越南","6490740","72984124","11.28","11.29","11.22","11.25","-0.0400","2132"
"00891","中信關鍵半導體","4778135","59885515","12.55","12.58","12.48","12.57","0.0000","1621"
"00892","富邦台灣半導體","2858856","33092779","11.58","11.62","11.53","11.61","0.0200","455"
"00893","國泰智能電動車","4910635","66161579","13.44","13.49","13.44","13.49","-0.0100","936"
"00894","中信小資高價30","791725","10556527","13.30","13.38","13.28","13.37","0.0400","199"
"00895","富邦未來車","654400","9448685","14.45","14.47","14.41","14.47","0.0100","303"
"00896","中信綠能及電動車","996221","14466154","14.50","14.57","14.44","14.56","0.0500","368"
"00897","富邦基因免疫生技","2749808","21182018","7.68","7.72","7.68","7.72","0.1400","312"
"00898","國泰基因免疫革命","2138793","16301592","7.60","7.65","7.59","7.64","0.1800","350"
"00899","FT潔淨能源","126835","2648190","20.82","20.98","20.82","20.93","0.0300","86"
"00900","富邦特選高股息30","17494400","197601001","11.23","11.34","11.23","11.33","0.0200","3337"
"00901","永豐智能車供應鏈","190230","2425272","12.74","12.79","12.70","12.78","0.0200","112"
"00902","中信電池及儲能","3103521","36683088","11.79","11.87","11.76","11.83","0.0400","2930"
"00903","富邦元宇宙","1347928","13445767","9.98","9.99","9.96","9.99","-0.0300","1286"
"00904","新光臺灣半導體30","473362","5546066","11.71","11.77","11.68","11.76","0.0100","131"
"00905","FT臺灣Smart","1088377","9705702","8.92","8.94","8.89","8.94","0.0200","3414"
"00906","大華元宇宙科技50","21000","225010","10.72","10.72","10.71","10.71","-0.0900","3"
"00907","永豐優息存股","1263264","18377387","14.51","14.58","14.50","14.56","0.0400","350"
"00908","富邦入息REITs+","954048","11288326","11.83","11.85","11.79","11.84","0.0300","93"
"00909","國泰數位支付服務","514484","8289301","16.18","16.18","16.08","16.13","-0.0800","147"
"00910","第一金太空衛星","99923","1484600","14.74","14.95","14.73","14.91","0.0300","94"
"00911","兆豐洲際半導體","119119","1985334","16.63","16.69","16.63","16.69","-0.0700","13"
"00912","中信臺灣智慧50","1035036","14759565","14.22","14.30","14.21","14.29","0.0300","424"
"00913","兆豐台灣晶圓製造","32000","504610","15.82","15.83","15.76","15.80","-0.0300","7"
"00915","凱基優選高股息30","649966","10795321","16.61","16.70","16.55","16.69","0.0600","229"
"00916","國泰全球品牌50","530746","8626909","16.29","16.29","16.20","16.29","-0.0900","355"
"00917","中信特選金融","1694560","24731315","14.59","14.61","14.58","14.61","-0.1700","283"
"00918","大華優利高填息30","414563","7056486","17.00","17.06","16.94","17.06","0.0500","166"
"00919","群益台灣精選高息","2299789","42095872","18.27","18.37","18.26","18.33","-0.0200","880"
"00920","富邦ESG綠色電力","331296","5401364","16.24","16.32","16.24","16.32","0.0800","109"
"00921","兆豐龍頭等權重","207138","3347950","16.12","16.25","16.11","16.25","0.1600","120"
"00922","國泰台灣領袖50","2146849","31248569","14.52","14.60","14.49","14.58","0.0100","878"
"00923","群益台灣ESG低碳","2899397","42324968","14.55","14.65","14.54","14.65","0.0500","737"
"00924","復華S&P500成長","6522748","97067245","14.90","14.91","14.82","14.89","-0.1000","1773"
"00925","新光標普電動車","329124","4661897","14.15","14.19","14.12","14.17","0.0000","31"
"01001T","土銀富邦R1","31138","475324","15.29","15.29","15.22","15.29","0.0000","18"
"01002T","土銀國泰R1","7000","125300","17.90","17.90","17.90","17.90","0.0000","6"
"01003T","兆豐新光R1","7000","147700","21.10","21.10","21.10","21.10","0.0000","3"
"01004T","土銀富邦R2","8081","118015","14.72","14.72","14.52","14.53","-0.2700","11"
"01007T","兆豐國泰R2","12000","209400","17.45","17.45","17.45","17.45","0.2300","3"
"01009T","王道圓滿R1","6500","54850","8.45","8.45","8.45","8.45","-0.0500","4"
"01010T","京城樂富R1","25000","250550","10.04","10.04","10.00","10.04","0.0000","9"
"020000","富邦特選蘋果N","2000","14200","7.10","7.10","7.10","7.10","0.0000","2"
"020002","元富新中國N","","","","","","","0.0000",""
"020007","凱基臺灣500N","","","","","","","0.0000",""
"020011","統一微波高息20N","2000","14840","7.41","7.43","7.41","7.43","0.0000","2"
"020012","富邦行動通訊N","","","","","","","0.0000",""
"020015","統一MSCI美低波N","","","","","","","0.0000",""
"020016","統一MSCI美科技N","","","","","","","0.0000",""
"020018","統一價值成長30N","1000","15880","15.88","15.88","15.88","15.88","0.0000","1"
"020019","統一特選台灣5GN","10000","123900","12.39","12.39","12.39","12.39","0.0000","1"
"02001L","富邦蘋果正二N","21000","213000","10.14","10.15","10.14","10.15","0.1700","2"
"02001R","富邦蘋果反一N","19000","52810","2.78","2.78","2.77","2.77","-0.0100","2"
"02001S","策元大加權策略N","1000","5170","5.17","5.17","5.17","5.17","0.0200","1"
"020020","元大台股領航N","68000","448690","6.60","6.61","6.58","6.61","0.0100","10"
"020022","元大電動車N","1390000","8486400","6.05","6.14","6.04","6.13","0.0800","274"
"020028","元大特選電動車N","296000","1740520","5.56","5.92","5.56","5.91","0.0700","69"
"020029","元大ESG高股息N","65000","323820","4.95","4.99","4.95","4.99","-0.0100","15"
"020030","統一智慧電動車N","117000","491540","4.18","4.22","4.18","4.21","0.0000","11"
"020031","統一IC設計臺灣N","167000","700080","4.20","4.21","4.17","4.17","-0.0300","16"
"020032","元大綠能N","22000","116690","5.29","5.31","5.29","5.31","0.0200","4"
"020034","元大IC設計N","181000","935100","5.18","5.19","5.14","5.16","-0.0100","21"
"020036","元大金融配息N","19000","95130","5.01","5.03","5.00","5.03","0.0200","7"
"020037","元大金融高股息N","19000","95270","5.01","5.03","5.01","5.03","0.0200","6"
"1101","台泥","19369711","764748306","39.50","39.75","39.20","39.45","-0.0500","9893"
"1101B","台泥乙特","107249","5273408","49.25","49.25","49.15","49.25","0.0500","26"
"1102","亞泥","3610228","159979507","44.25","44.40","44.05","44.35","0.2000","1917"
"1103","嘉泥","403673","8135407","20.25","20.45","19.90","20.20","0.0000","236"
"1104","環泥","4741093","138868233","29.30","29.65","29.00","29.60","-0.0500","2751"
"1108","幸福","1697182","27938824","16.80","16.80","16.25","16.50","-0.2000","875"
"1109","信大","148669","2659400","17.85","18.00","17.80","17.95","0.1000","81"
"1110","東泥","532731","9770352","18.25","18.45","18.20","18.40","0.0000","99"
"1201","味全","320196","6426815","20.05","20.20","20.00","20.15","0.1000","304"
"1203","味王","17095","649450","37.80","38.10","37.70","37.70","-0.3000","27"
"1210","大成","5371712","280613414","52.00","52.90","51.00","51.80","-0.4000","3713"
"1213","大飲","2322","15674","6.72","6.73","6.72","6.73","-0.0800","7"
"1215","卜蜂","8066239","795666399","96.30","103.00","96.00","97.90","3.3000","8554"
"1216","統一","6095828","450303449","73.50","74.10","73.30","74.10","0.6000","3669"
"1217","愛之味","693216","7758641","11.15","11.25","11.15","11.20","0.1000","323"
"1218","泰山","1479410","44581360","30.00","30.35","30.00","30.05","-0.0500","768"
"1219","福壽","1362817","29463138","21.30","21.75","21.30","21.55","0.2500","707"
"1220","台榮","164451","2645538","16.00","16.20","16.00","16.10","0.1000","126"
"1225","福懋油","309060","18598203","58.90","60.40","58.90","60.20","-0.3000","39"
"1227","佳格","406917","16459378","40.50","40.65","40.35","40.55","-0.0500","311"
"1229","聯華","1458814","91058519","62.00","62.70","61.80","62.70","0.8000","1415"
"1231","聯華食","400824","37371691","92.00","94.20","92.00","94.00","1.9000","706"
"1232","大統益","74308","11204464","150.50","151.00","150.00","151.00","1.0000","167"
"1233","天仁","33042","1126793","34.10","34.90","34.00","34.20","0.0000","33"
"1234","黑松","363351","13248373","36.25","36.65","36.25","36.60","0.3000","213"
"1235","興泰","4161","289634","69.60","69.60","69.60","69.60","0.0000","12"
"1236","宏亞","47507","1121235","23.55","23.65","23.55","23.60","0.0500","36"
"1256","鮮活果汁-KY","13243","4120714","309.00","313.00","309.00","310.00","0.0000","69"
"1301","台塑","3035609","284210704","93.60","93.80","93.30","93.70","0.1000","2375"
"1303","南亞","3088053","239347567","77.50","77.80","77.20","77.60","0.5000","1622"
"1304","台聚","1355275","33436060","24.85","25.00","24.50","24.70","-0.3500","953"
"1305","華夏","1754177","42665694","24.10","24.70","24.05","24.60","0.5500","1175"
"1307","三芳","3735082","84541678","20.90","22.95","20.80","22.95","2.0500","2102"
"1308","亞聚","3380717","89835496","27.00","27.00","26.40","26.50","-0.6500","2375"
"1309","台達化","440948","8993138","20.45","20.65","20.35","20.35","-0.2500","585"
"1310","台苯","5577821","96414642","17.35","17.50","17.10","17.15","0.0500","2515"
"1312","國喬","2379605","46878074","19.80","19.85","19.60","19.70","-0.1500","1227"
"1312A","國喬特","2000","56500","28.20","28.30","28.20","28.30","0.0000","2"
"1313","聯成","846740","12270768","14.50","14.60","14.35","14.55","0.1500","386"
"1314","中石化","9151658","91820517","10.00","10.10","10.00","10.00","0.0000","1868"
"1315","達新","7631","533713","70.10","70.10","69.80","69.90","-0.2000","21"
"1316","上曜","1119026","15104203","13.50","13.65","13.35","13.55","0.1500","381"
"1319","東陽","11166827","556373445","51.20","51.50","48.65","49.30","-0.6500","6868"
"1321","大洋","106066","3625905","34.40","34.40","34.00","34.10","-0.1500","51"
"1323","永裕","149343","4929565","32.90","33.10","32.90","33.10","0.1000","70"
"1324","地球","21184","245995","11.55","11.70","11.55","11.60","0.0500","71"
"1325","恆大","86845","2081437","24.10","24.10","23.90","23.90","-0.2000","78"
"1326","台化","1124593","77388717","68.60","69.00","68.60","69.00","0.2000","643"
"1337","再生-KY","1253208","9192198","7.22","7.37","7.22","7.33","0.1400","586"
"1338","廣華-KY","29766","1326851","45.00","45.00","44.50","44.55","0.1000","36"
"1339","昭輝","61109","2659687","43.15","43.75","43.05","43.60","0.3500","46"
"1340","勝悅-KY","746032","9002822","11.80","12.25","11.80","12.20","0.4000","503"
"1341","富林-KY","8018","559065","69.90","69.90","69.70","69.70","-0.2000","10"
"1342","八貫","976700","139602425","145.50","147.00","141.00","142.50","-3.0000","870"
"1402","遠東新","4358102","140496693","32.10","32.35","32.10","32.25","0.0500","1658"
"1409","新纖","1421354","24950181","17.50","17.65","17.45","17.60","0.0500","617"
"1410","南染","26788","1032683","38.65","38.80","38.40","38.40","0.0000","40"
"1413","宏洲","85006","788564","9.35","9.35","9.23","9.32","-0.0600","41"
"1414","東和","407127","6797564","17.00","17.05","16.30","16.60","-0.4000","217"
"1416","廣豐","379949","4501869","11.80","11.95","11.75","11.85","0.0500","232"
"1417","嘉裕","435158","6239131","14.40","14.50","14.25","14.30","-0.0500","234"
"1418","東華","33998","521930","15.45","15.50","15.20","15.20","-0.3000","44"
"1419","新紡","23260","942961","40.30","40.55","40.30","40.55","0.0000","10"
"1423","利華","290598","6242935","21.35","21.85","21.35","21.40","0.0500","105"
"1432","大魯閣","182608","2743614","15.05","15.10","14.95","15.00","-0.0500","253"
"1434","福懋","376951","10648040","28.25","28.35","28.15","28.30","0.0000","293"
"1436","華友聯","23321","1325211","57.00","57.10","56.70","57.00","-0.2000","53"
"1437","勤益控","189289","5352108","28.35","28.40","28.15","28.30","-0.1000","134"
"1438","三地開發","183593","5825618","31.80","31.80","31.60","31.75","-0.0500","44"
"1439","雋揚","21272","465821","22.00","22.00","21.75","21.90","-0.3000","24"
"1440","南紡","518549","8721776","16.75","16.90","16.75","16.85","0.0500","188"
"1441","大東","58617","478583","8.08","8.30","8.07","8.30","0.2300","108"
"1442","名軒","833745","26757374","32.55","32.55","31.80","32.10","-0.2500","362"
"1443","立益物流","10020","286210","28.65","28.65","28.50","28.50","-0.1500","29"
"1444","力麗","806268","8713114","10.80","10.85","10.75","10.85","0.0000","302"
"1445","大宇","183009","3663771","20.05","20.05","19.95","20.00","0.0000","86"
"1446","宏和","28023","858400","30.75","30.75","30.55","30.55","-0.2000","29"
"1447","力鵬","1969472","16198323","8.13","8.26","8.13","8.25","0.0900","600"
"1449","佳和","70266","1062058","15.10","15.25","15.05","15.05","0.0000","78"
"1451","年興","131436","3022385","22.95","23.05","22.85","23.05","0.0500","110"
"1452","宏益","86987","1527156","17.55","17.60","17.55","17.60","0.0000","67"
"1453","大將","154809","2332296","14.95","15.25","14.90","15.15","0.1500","106"
"1454","台富","73112","986859","13.45","13.65","13.35","13.35","-0.1000","49"
"1455","集盛","272314","2822880","10.35","10.45","10.30","10.35","0.0000","228"
"1456","怡華","125127","2038932","16.15","16.45","16.15","16.30","0.1500","56"
"1457","宜進","126107","2340292","18.65","18.65","18.45","18.65","0.0000","82"
"1459","聯發","55445","500874","8.97","9.10","8.97","9.04","0.0400","58"
"1460","宏遠","1134908","9216242","8.23","8.23","8.03","8.14","-0.0300","506"
"1463","強盛","68310","980739","14.30","14.40","14.30","14.35","0.0500","48"
"1464","得力","416667","6398345","15.25","15.40","15.25","15.35","0.1000","253"
"1465","偉全","20518","292382","14.25","14.25","14.25","14.25","0.0500","15"
"1466","聚隆","60109","699808","11.60","11.70","11.60","11.65","0.0500","37"
"1467","南緯","805883","9427081","11.60","11.75","11.60","11.70","0.1500","298"
"1468","昶和","36068","507546","14.05","14.15","14.05","14.15","0.2000","20"
"1470","大統新創","65575","1330696","20.20","20.35","19.60","19.75","-0.4000","74"
"1471","首利","2079833","20482691","9.95","10.05","9.72","9.77","-0.1600","954"
"1472","三洋實業","23001","619376","27.00","27.10","26.85","26.90","-0.1000","16"
"1473","台南","574243","13433664","22.55","24.00","22.50","23.45","0.9500","275"
"1474","弘裕","126001","1600062","12.60","12.80","12.60","12.75","0.1500","41"
"1475","業旺","23011","1225181","52.60","53.90","52.00","53.20","0.4000","25"
"1476","儒鴻","444013","222173282","500.00","504.00","496.50","500.00","0.0000","554"
"1477","聚陽","1811475","420248252","227.00","234.00","227.00","231.50","3.5000","2061"
"1503","士電","17894342","2027113774","115.00","115.00","110.50","114.00","0.5000","11095"
"1504","東元","24345219","1129491129","45.70","46.85","45.70","46.60","0.9000","12536"
"1506","正道","163273","3323812","20.40","20.55","20.25","20.40","-0.1000","92"
"1512","瑞利","27949","373528","13.65","13.65","13.20","13.40","0.1000","63"
"1513","中興電","24085096","2600111971","105.50","109.50","105.00","109.50","4.0000","15496"
"1514","亞力","16888408","822875950","48.00","49.85","47.55","48.95","0.3500","11074"
"1515","力山","975302","30441221","31.35","31.55","30.75","30.80","-0.5500","607"
"1516","川飛","534722","10931466","20.50","20.85","20.20","20.75","0.1000","319"
"1517","利奇","297425","5746049","19.45","19.45","19.20","19.30","0.0500","257"
"1519","華城","13884798","1367276885","97.50","99.60","96.80","99.30","1.9000","9310"
"1521","大億","11005","420492","38.30","38.30","37.95","38.30","0.7500","11"
"1522","堤維西","1532753","45282121","29.50","29.80","29.20","29.60","0.1000","878"
"1522A","堤維西甲特","7183","328661","45.70","45.80","45.70","45.80","0.0000","4"
"1524","耿鼎","1564863","36525420","23.60","23.65","23.15","23.30","-0.3000","867"
"1525","江申","82911","5916701","71.70","72.00","71.10","71.50","-0.6000","71"
"1526","日馳","230733","9274375","40.05","40.55","39.90","40.15","0.1000","129"
"1527","鑽全","91318","3835597","42.20","42.20","41.90","42.00","0.0500","103"
"1528","恩德","1929776","24380577","12.40","12.80","12.35","12.65","0.3000","936"
"1529","樂事綠能","9046244","396902893","42.50","45.20","42.50","44.50","2.0000","5679"
"1530","亞崴","20535","687635","33.30","33.65","33.30","33.55","0.2500","30"
"1531","高林股","40001","577735","14.50","14.50","14.40","14.40","-0.0500","51"
"1532","勤美","272350","9308592","34.20","34.35","34.05","34.20","-0.0500","176"
"1533","車王電","586167","32294052","55.70","56.10","54.50","54.60","-0.9000","560"
"1535","中宇","210582","11482038","54.10","55.20","53.80","54.40","0.5000","199"
"1536","和大","314279","22072393","70.30","70.70","69.80","70.30","0.0000","287"
"1537","廣隆","284626","40190678","142.50","142.50","139.50","141.50","-1.5000","388"
"1538","正峰","7661","73848","9.64","9.64","9.64","9.64","0.0000","11"
"1539","巨庭","198052","5723614","29.05","29.15","28.75","28.90","-0.2000","115"
"1540","喬福","112480","1880973","16.60","16.85","16.60","16.65","-0.1500","120"
"1541","錩泰","23107","800185","34.70","34.75","34.30","34.35","0.1500","26"
"1558","伸興","31470","3529924","112.00","112.50","112.00","112.00","0.0000","50"
"1560","中砂","1562025","169695809","108.00","110.00","107.50","109.50","0.5000","1143"
"1568","倉佑","102183","2387510","23.30","23.50","23.15","23.35","0.0500","77"
"1582","信錦","95322","5690551","60.20","60.20","59.50","59.70","0.0000","129"
"1583","程泰","10022","663065","66.30","66.30","66.00","66.00","-0.3000","12"
"1587","吉茂","26092","599048","22.90","23.00","22.90","22.90","0.1000","24"
"1589","永冠-KY","3087471","254095488","83.60","83.60","80.10","83.40","0.8000","2148"
"1590","亞德客-KY","334482","355999535","1070.00","1075.00","1050.00","1065.00","0.0000","418"
"1597","直得","16988","1301742","77.00","77.00","76.40","76.60","-0.1000","29"
"1598","岱宇","109170","4562685","42.25","42.30","41.55","41.80","-0.4500","105"
"1603","華電","263536","7030958","26.70","26.85","26.55","26.80","0.1000","191"
"1604","聲寶","129594","3394270","26.10","26.25","26.10","26.20","0.1000","180"
"1605","華新","14985624","753227296","50.50","50.60","49.80","50.30","0.1000","6791"
"1608","華榮","4636142","79897342","16.75","17.55","16.70","17.50","0.8500","1890"
"1609","大亞","118833547","3657292708","29.10","31.60","29.00","31.00","2.0500","49366"
