證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"00676R","富邦臺灣加權反1","3396000","11029380","3.25","3.26","3.24","3.24","-0.0200","215"
"00678","群益NBI生技","317000","8131190","25.69","25.71","25.64","25.64","0.1500","17"
"00680L","元大美債20正2","18036000","226141070","12.57","12.58","12.51","12.52","0.0000","2081"
"00681R","元大美債20反1","248000","4322780","17.43","17.44","17.40","17.44","0.0000","41"
"00682U","期元大美元指數","94000","1907340","20.24","20.30","20.24","20.29","0.0400","18"
"00683L","期元大美元指正2","693000","14541350","21.05","21.07","20.95","21.00","-0.0300","277"
"00684R","期元大美元指反1","1000","16200","16.20","16.20","16.20","16.20","0.0000","1"
"00685L","群益臺灣加權正2","57000","2376830","41.72","41.82","41.60","41.65","0.2400","19"
"00686R","群益臺灣加權反1","2118000","7455440","3.52","3.53","3.52","3.52","-0.0200","20"
"00688L","國泰20年美債正2","1922000","23970920","12.47","12.50","12.43","12.43","-0.0200","393"
"00689R","國泰20年美債反1","44000","795930","18.08","18.09","18.08","18.09","0.0000","3"
"00690","兆豐藍籌30","134000","3703200","27.69","27.70","27.60","27.63","0.0200","23"
"00692","富邦公司治理","1377000","41575080","30.19","30.26","30.15","30.18","0.0700","605"
"00693U","期街口S&P黃豆","71000","1889210","26.62","26.63","26.59","26.60","-0.2300","27"
"00700","富邦恒生國企","53000","696500","13.29","13.29","13.11","13.12","0.1000","18"
"00701","國泰股利精選30","385000","8777740","22.88","22.88","22.76","22.78","-0.0400","186"
"00702","國泰標普低波高息","131000","2707020","20.71","20.78","20.50","20.70","0.0700","13"
"00703","台新MSCI中國","4000","66190","16.54","16.55","16.54","16.55","0.3800","4"
"00706L","期元大S&P日圓正2","746000","7482590","10.04","10.05","10.02","10.05","-0.0500","136"
"00707R","期元大S&P日圓反1","5000","118560","23.72","23.72","23.70","23.70","0.0100","2"
"00708L","期元大S&P黃金正2","667000","19293760","28.99","28.99","28.90","28.91","-0.2200","194"
"00709","富邦歐洲","57000","1404600","24.69","24.71","24.56","24.68","0.2800","12"
"00710B","復華彭博非投等債","218000","3839550","17.59","17.62","17.59","17.62","0.0300","47"
"00711B","復華彭博新興債","210000","3421080","16.33","16.33","16.29","16.30","0.1400","13"
"00712","復華富時不動產","22177000","211815250","9.66","9.66","9.52","9.54","-0.1200","8322"
"00713","元大台灣高息低波","5545000","223332330","40.25","40.40","40.19","40.22","0.0100","2777"
"00714","群益道瓊美國地產","416000","7569780","18.15","18.24","18.11","18.23","0.1200","114"
"00715L","期街口布蘭特正2","29401000","438514690","14.96","14.99","14.88","14.89","0.0200","3724"
"00717","富邦美國特別股","316000","4585370","14.50","14.52","14.50","14.50","0.0300","95"
"00728","第一金工業30","387000","9143820","23.57","23.66","23.57","23.63","0.0500","73"
"00730","富邦臺灣優質高息","167000","3149680","18.86","18.90","18.80","18.84","0.0000","73"
"00731","復華富時高息低波","1023000","57839400","56.55","56.60","56.35","56.55","0.0000","28"
"00732","國泰RMB短期報酬","","","","","","","0.0000",""
"00733","富邦臺灣中小","191000","7003740","36.66","36.81","36.56","36.56","-0.0500","44"
"00735","國泰臺韓科技","101000","2711860","26.85","26.86","26.85","26.86","0.0400","3"
"00736","國泰新興市場","100000","1943000","19.43","19.43","19.43","19.43","0.0000","2"
"00737","國泰AI+Robo","53000","1446970","27.31","27.31","27.29","27.29","0.0800","19"
"00738U","期元大道瓊白銀","696000","17143060","24.61","24.66","24.61","24.63","0.1200","178"
"00739","元大MSCI A股","61000","1460220","23.81","24.05","23.81","23.91","0.2500","20"
"00752","中信中國50","2915000","55604310","19.00","19.13","19.00","19.08","0.1800","364"
"00753L","中信中國50正2","7446000","84315430","11.29","11.43","11.25","11.27","0.2000","1304"
"00757","統一FANG+","599000","26682200","44.50","44.60","44.38","44.52","0.3400","249"
"00762","元大全球AI","92000","3378110","36.75","36.76","36.66","36.66","0.3600","38"
"00763U","期街口道瓊銅","21000","533570","25.50","25.50","25.36","25.41","0.0500","10"
"00770","國泰北美科技","326000","9462200","28.90","29.14","28.90","28.98","0.2400","130"
"00771","元大US高息特別股","59000","936380","15.91","15.92","15.82","15.88","0.0300","37"
"00775B","新光投等債15+","53000","1822170","34.39","34.40","34.38","34.38","0.0000","5"
"00783","富邦中証500","119000","2605210","21.83","21.90","21.83","21.89","0.1200","10"
"00830","國泰費城半導體","2732000","74624110","27.35","27.36","27.28","27.30","-0.1100","1053"
"00850","元大臺灣ESG永續","293000","9178200","31.30","31.50","31.28","31.29","0.0000","94"
"00851","台新全球AI","18000","482750","26.82","26.83","26.80","26.82","0.1100","6"
"00852L","國泰美國道瓊正2","322000","6105270","18.97","18.97","18.95","18.97","0.0500","98"
"00861","元大全球未來通訊","83000","2366520","28.54","28.54","28.49","28.49","0.0200","42"
"00865B","國泰US短期公債","102000","4121840","40.42","40.42","40.41","40.42","-0.0600","4"
"00875","國泰網路資安","75000","1910120","25.50","25.50","25.45","25.45","0.1000","19"
"00876","元大全球5G","414000","11419090","27.62","27.95","27.47","27.55","-0.0700","191"
"00878","國泰永續高股息","32566000","565781800","17.36","17.40","17.34","17.36","0.0100","10033"
"00881","國泰台灣5G+","7467000","113887800","15.27","15.33","15.22","15.24","0.0000","1089"
"00882","中信中國高股息","7383000","87828080","11.86","11.92","11.86","11.90","0.0600","1470"
"00885","富邦越南","18104000","207113810","11.49","11.49","11.40","11.42","-0.1300","3940"
"00891","中信關鍵半導體","6297000","83889130","13.32","13.38","13.28","13.31","0.0300","1110"
"00892","富邦台灣半導體","1586000","19273500","12.15","12.21","12.12","12.16","0.0600","301"
"00893","國泰智能電動車","4146000","57050790","13.76","13.78","13.74","13.76","0.0200","968"
"00894","中信小資高價30","675000","9283970","13.76","13.81","13.73","13.75","0.0300","111"
"00895","富邦未來車","420000","6206080","14.79","14.80","14.76","14.77","-0.0100","203"
"00896","中信綠能及電動車","915000","13294780","14.50","14.56","14.49","14.51","0.0300","259"
"00897","富邦基因免疫生技","2241000","17094680","7.61","7.64","7.61","7.63","0.1400","269"
"00898","國泰基因免疫革命","1335000","9877560","7.40","7.41","7.39","7.39","0.1200","215"
"00899","FT潔淨能源","40000","860180","21.76","21.76","21.36","21.48","-0.2800","25"
"00900","富邦特選高股息30","4149000","48472870","11.64","11.71","11.64","11.70","0.0700","1164"
"00901","永豐智能車供應鏈","229000","2992490","13.10","13.10","13.04","13.06","0.0200","90"
"00902","中信電池及儲能","5629000","68122300","12.13","12.14","12.09","12.10","0.0100","1539"
"00903","富邦元宇宙","2956000","29506340","9.94","10.00","9.94","9.97","0.1100","470"
"00904","新光臺灣半導體30","416000","5229390","12.51","12.63","12.51","12.58","0.0700","70"
"00905","FT臺灣Smart","5221000","47468870","9.04","9.11","9.04","9.10","0.0000","815"
"00906","大華元宇宙科技50","24000","259600","10.81","10.84","10.81","10.84","0.1200","15"
"00907","永豐優息存股","1093000","15859170","14.51","14.53","14.49","14.52","0.0300","320"
"00908","富邦入息REITs+","1569000","19054820","12.06","12.17","12.06","12.14","0.0900","212"
"00909","國泰數位支付服務","451000","7535810","16.69","16.72","16.69","16.70","0.0300","35"
"00910","第一金太空衛星","226000","3459920","15.33","15.33","15.29","15.29","-0.0500","61"
"00911","兆豐洲際半導體","225000","3873600","17.22","17.26","17.17","17.18","-0.1500","79"
"00912","中信臺灣智慧50","2363000","35369510","14.98","15.01","14.93","14.99","0.0700","340"
"00913","兆豐台灣晶圓製造","120000","2031640","16.99","16.99","16.85","16.85","-0.0200","12"
"00915","凱基優選高股息30","440000","7223160","16.41","16.44","16.37","16.40","0.0500","101"
"00916","國泰全球品牌50","437000","6931060","15.83","15.89","15.83","15.85","0.1000","166"
"00917","中信特選金融","377000","5486950","14.56","14.57","14.53","14.54","0.0600","46"
"00918","大華優利高填息30","169000","2881200","17.03","17.08","17.02","17.04","0.0600","75"
"00919","群益台灣精選高息","3212000","60860740","18.84","19.00","18.84","18.98","0.1900","552"
"00920","富邦ESG綠色電力","330000","5497620","16.65","16.68","16.64","16.65","0.0000","17"
"00921","兆豐龍頭等權重","183000","2889950","15.80","15.82","15.69","15.80","0.1100","72"
"00922","國泰台灣領袖50","3778000","56223320","14.88","14.93","14.86","14.87","0.0100","1106"
"00923","群益台灣ESG低碳","4388000","65926910","15.04","15.05","15.00","15.03","0.0000","772"
"01001T","土銀富邦R1","11000","171600","15.60","15.60","15.60","15.60","0.0000","2"
"01002T","土銀國泰R1","","","","","","","0.0000",""
"01003T","兆豐新光R1","135000","2857210","21.19","21.29","21.12","21.27","0.0900","44"
"01004T","土銀富邦R2","","","","","","","0.0000",""
"01007T","兆豐國泰R2","50000","868530","17.51","17.51","17.26","17.26","-0.2900","26"
"01009T","王道圓滿R1","15000","127070","8.45","8.49","8.45","8.49","-0.0100","3"
"01010T","京城樂富R1","","","","","","","0.0000",""
"020000","富邦特選蘋果N","","","","","","","0.0000",""
"020002","元富新中國N","","","","","","","0.0000",""
"020007","凱基臺灣500N","","","","","","","0.0000",""
"020011","統一微波高息20N","","","","","","","0.0000",""
"020012","富邦行動通訊N","15000","107430","7.19","7.19","7.10","7.10","0.0000","3"
"020015","統一MSCI美低波N","","","","","","","0.0000",""
"020016","統一MSCI美科技N","1000","18170","18.17","18.17","18.17","18.17","0.0000","1"
"020018","統一價值成長30N","1000","16390","16.39","16.39","16.39","16.39","0.0000","1"
"020019","統一特選台灣5GN","2000","25980","12.99","12.99","12.99","12.99","0.0000","1"
"02001L","富邦蘋果正二N","12000","124240","10.47","10.47","10.33","10.33","-0.0800","3"
"02001R","富邦蘋果反一N","4000","11000","2.75","2.75","2.75","2.75","0.0200","1"
"02001S","策元大加權策略N","","","","","","","0.0000",""
"020020","元大台股領航N","20000","135850","6.79","6.80","6.79","6.79","0.0100","10"
"020022","元大電動車N","235000","1363780","5.81","5.82","5.78","5.79","-0.0100","47"
"020028","元大特選電動車N","118000","660020","5.60","5.61","5.58","5.58","-0.0200","28"
"020029","元大ESG高股息N","230000","1156650","5.03","5.03","5.01","5.02","-0.0100","11"
"020030","統一智慧電動車N","21000","89690","4.28","4.28","4.26","4.26","-0.0200","9"
"020031","統一IC設計臺灣N","282000","1210610","4.27","4.35","4.27","4.32","0.0400","14"
"020032","元大綠能N","28000","147880","5.27","5.30","5.27","5.28","0.0300","9"
"020034","元大IC設計N","106000","576050","5.37","5.46","5.37","5.42","0.0700","18"
"1101","台泥","6225000","226651350","36.45","36.55","36.35","36.40","-0.0500","3262"
"1101B","台泥乙特","28000","1365750","48.80","48.80","48.75","48.80","0.0000","15"
"1102","亞泥","1714000","74287950","43.40","43.40","43.25","43.25","-0.1500","1008"
"1103","嘉泥","83000","1562000","18.95","18.95","18.75","18.80","-0.0500","56"
"1104","環泥","800000","21026000","26.30","26.40","26.15","26.35","0.0500","337"
"1108","幸福","1363000","19619850","14.45","14.45","14.25","14.40","0.1000","570"
"1109","信大","65000","1115250","17.20","17.20","17.10","17.15","-0.0500","35"
"1110","東泥","83000","1462350","17.65","17.65","17.60","17.65","0.0000","24"
"1201","味全","246000","4921600","20.10","20.15","19.95","19.95","-0.1500","161"
"1203","味王","16000","612850","38.50","38.80","38.10","38.25","-0.3000","16"
"1210","大成","2666000","137900400","52.00","52.20","51.20","51.90","0.0000","1611"
"1213","大飲","46000","324030","7.19","7.19","7.00","7.05","-0.0500","9"
"1215","卜蜂","653000","55250000","84.90","85.30","84.10","84.80","-0.1000","490"
"1216","統一","4165000","300802900","72.60","72.60","71.90","71.90","-0.7000","2547"
"1217","愛之味","2078000","23762850","11.50","11.55","11.35","11.40","0.0000","767"
"1218","泰山","5864000","178944800","30.80","30.85","30.10","30.50","-0.1500","2788"
"1219","福壽","835000","18147800","21.90","21.95","21.60","21.80","-0.0500","424"
"1220","台榮","1058000","18134950","17.20","17.30","16.95","17.30","0.1000","485"
"1225","福懋油","30000","1823000","61.50","61.50","59.50","60.80","0.7000","24"
"1227","佳格","308000","12479350","40.70","40.70","40.40","40.50","-0.1500","209"
"1229","聯華","1340000","78133400","57.70","58.60","57.70","58.30","0.6000","875"
"1231","聯華食","101000","9180400","91.00","91.10","90.50","91.00","0.0000","77"
"1232","大統益","37000","5518000","149.00","149.50","149.00","149.50","0.0000","28"
"1233","天仁","25000","871650","34.95","35.00","34.65","34.80","0.2000","15"
"1234","黑松","167000","5997700","36.00","36.00","35.85","35.90","0.1000","70"
"1235","興泰","","","","","","","0.0000",""
"1236","宏亞","21000","507800","24.30","24.30","24.05","24.10","-0.2000","18"
"1256","鮮活果汁-KY","34000","11329500","326.00","338.00","326.00","330.50","4.5000","29"
"1301","台塑","4538000","413019000","91.40","91.40","90.80","90.80","-0.6000","2763"
"1303","南亞","2387000","184820600","77.60","77.70","77.10","77.50","0.2000","1550"
"1304","台聚","3696000","99822650","26.75","27.20","26.75","27.05","0.5000","1707"
"1305","華夏","2290000","62003850","27.10","27.25","26.90","27.05","0.3500","951"
"1307","三芳","129000","2707550","20.90","21.10","20.80","20.95","0.1000","57"
"1308","亞聚","4467000","133794800","29.60","30.20","29.60","29.95","0.4500","1996"
"1309","台達化","498000","10720200","21.55","21.60","21.45","21.55","0.2000","236"
"1310","台苯","286000","3994900","13.95","14.00","13.90","13.95","0.0500","154"
"1312","國喬","2037000","40946300","20.15","20.20","20.00","20.20","0.0500","807"
"1312A","國喬特","2000","56000","28.00","28.00","28.00","28.00","0.0000","1"
"1313","聯成","735000","10711700","14.60","14.65","14.50","14.65","0.1500","296"
"1314","中石化","4792000","47275340","9.88","9.90","9.85","9.86","0.0000","1265"
"1315","達新","35000","2496600","71.20","71.50","71.10","71.50","0.3000","27"
"1316","上曜","1906000","25510000","13.20","13.60","13.10","13.55","0.4000","625"
"1319","東陽","2754000","127281000","45.80","46.55","45.70","46.50","0.8500","1492"
"1321","大洋","440000","16602300","37.60","38.00","37.60","37.70","-0.0500","245"
"1323","永裕","16000","530800","33.10","33.25","33.00","33.25","0.0500","14"
"1324","地球","37000","422000","11.50","11.50","11.20","11.40","-0.1000","21"
"1325","恆大","43000","1018400","23.80","23.80","23.60","23.75","0.2500","32"
"1326","台化","1135000","78517300","68.90","69.40","68.80","69.40","0.6000","670"
"1337","再生-KY","168000","1171040","7.00","7.00","6.95","6.95","-0.0200","79"
"1338","廣華-KY","93000","4230700","45.40","45.85","45.25","45.45","0.1000","68"
"1339","昭輝","143000","6485400","46.00","46.00","45.20","45.30","-0.1000","98"
"1340","勝悅-KY","66000","701550","10.65","10.65","10.60","10.65","0.0500","33"
"1341","富林-KY","9000","629300","69.90","70.00","69.90","69.90","-0.1000","6"
"1342","八貫","1722000","270864500","156.00","159.50","155.50","157.00","0.0000","1298"
"1402","遠東新","3097000","97166400","31.40","31.50","31.25","31.30","-0.0500","1669"
"1409","新纖","1364000","24459100","17.90","18.00","17.85","17.90","0.0500","744"
"1410","南染","56000","2160200","38.60","39.00","38.35","38.70","0.1000","50"
"1413","宏洲","8000","76320","9.54","9.54","9.54","9.54","-0.0100","3"
"1414","東和","126000","2240150","17.90","17.90","17.70","17.90","0.0500","87"
"1416","廣豐","186000","2049000","11.00","11.15","10.95","11.00","0.0500","96"
"1417","嘉裕","317000","4231150","13.35","13.45","13.30","13.35","0.0000","145"
"1418","東華","185000","2821050","14.20","15.60","14.20","15.60","1.4000","56"
"1419","新紡","46000","1906500","41.50","41.50","41.40","41.45","0.0000","17"
"1423","利華","117000","2428900","20.70","20.80","20.70","20.70","0.0000","30"
"1432","大魯閣","293000","4838250","16.45","16.60","16.45","16.55","0.1500","196"
"1434","福懋","906000","25482200","28.15","28.20","28.05","28.15","0.0000","423"
"1435","中福","339000","8770500","25.80","26.30","25.70","26.30","-2.2500","153"
"1436","華友聯","38000","2156400","56.80","56.90","56.70","56.90","0.1000","36"
"1437","勤益控","1060000","30962900","29.15","29.50","28.75","29.45","0.6000","595"
"1438","三地開發","326000","10645350","33.10","33.15","32.20","32.75","-0.3500","122"
"1439","雋揚","95000","2211500","22.60","23.70","22.20","23.05","0.5500","42"
"1440","南紡","414000","6979750","16.90","16.95","16.80","16.85","0.1500","211"
"1441","大東","20000","161060","8.05","8.06","8.04","8.05","0.0000","17"
"1442","名軒","1873000","63612850","33.85","34.30","33.60","33.90","0.3500","732"
"1443","立益物流","57000","1644350","28.80","29.20","28.80","28.85","0.0500","49"
"1444","力麗","542000","5600050","10.35","10.40","10.30","10.35","0.0000","251"
"1445","大宇","241000","4140500","17.15","17.50","17.00","17.20","0.1000","89"
"1446","宏和","28000","883350","31.50","31.60","31.50","31.55","-0.0500","23"
"1447","力鵬","532000","4254220","8.02","8.02","7.98","8.00","-0.0200","190"
"1449","佳和","56000","867900","15.80","15.80","15.40","15.50","0.0000","38"
"1451","年興","591000","13399750","22.80","22.85","22.60","22.70","-0.1500","274"
"1452","宏益","72000","1277700","17.80","17.80","17.70","17.75","-0.0500","39"
"1453","大將","176000","2863450","16.30","16.35","16.20","16.35","0.1000","99"
"1454","台富","93000","1255600","13.40","13.65","13.30","13.30","0.0500","42"
"1455","集盛","361000","3831850","10.60","10.70","10.55","10.70","0.1000","134"
"1456","怡華","30000","453400","15.10","15.20","15.05","15.05","0.0000","21"
"1457","宜進","69000","1292400","18.75","18.80","18.65","18.70","-0.0500","41"
"1459","聯發","35000","316400","9.07","9.07","8.99","9.01","0.0600","23"
"1460","宏遠","856000","6685190","7.83","7.93","7.72","7.83","0.0000","295"
"1463","強盛","97000","1379500","14.25","14.30","14.15","14.20","-0.0500","53"
"1464","得力","218000","3253450","14.90","15.00","14.90","14.90","0.0000","64"
"1465","偉全","19000","270950","14.20","14.30","14.20","14.25","0.0000","11"
"1466","聚隆","37000","429400","11.65","11.70","11.50","11.65","-0.0500","22"
"1467","南緯","205000","2379350","11.60","11.65","11.60","11.60","0.0000","66"
"1468","昶和","74000","1121200","15.60","15.75","14.45","15.70","0.2000","51"
"1470","大統新創","9000","172800","19.20","19.20","19.20","19.20","0.1500","8"
"1471","首利","373000","2966350","7.96","7.99","7.91","7.98","0.0200","129"
"1472","三洋實業","40000","1205950","31.70","31.70","29.60","30.00","-1.8000","20"
"1473","台南","220000","5208300","23.85","23.95","23.55","23.70","-0.2500","125"
"1474","弘裕","132000","1652650","12.45","12.60","12.45","12.60","0.1500","70"
"1475","業旺","84000","4741200","56.70","56.80","55.80","56.10","-0.9000","64"
"1476","儒鴻","370000","178388000","481.00","487.00","480.00","481.00","-0.5000","287"
"1477","聚陽","487000","105789000","215.50","218.50","215.50","218.00","2.5000","395"
"1503","士電","3536000","290194900","80.10","83.30","80.10","81.90","1.8000","2522"
"1504","東元","41621000","1810033750","42.80","44.25","42.70","43.05","0.4500","21559"
"1506","正道","682000","14880800","22.20","22.20","21.65","21.75","-0.3500","303"
"1512","瑞利","152000","2069500","13.20","13.80","13.20","13.60","0.5500","70"
"1513","中興電","30686000","2994762800","96.20","98.70","96.00","96.80","1.1000","17777"
"1514","亞力","9190000","363755200","38.90","40.20","38.60","39.85","1.5000","5209"
"1515","力山","220000","6386550","29.05","29.15","28.95","28.95","-0.1000","127"
"1516","川飛","102000","2091300","20.60","20.60","20.45","20.45","-0.1000","65"
"1517","利奇","281000","5600600","20.00","20.00","19.85","19.90","-0.0500","114"
"1519","華城","38345000","3002849900","74.50","80.60","74.50","78.90","5.5000","21259"
"1521","大億","47000","1817850","39.20","39.20","37.55","38.45","-0.7500","37"
"1522","堤維西","1109000","32913150","30.00","30.00","29.55","29.55","0.0000","612"
"1522A","堤維西甲特","4000","181500","45.30","45.45","45.30","45.45","0.2000","4"
"1524","耿鼎","6064000","160090900","26.00","26.70","25.90","26.55","0.8000","2837"
"1525","江申","128000","8388200","64.30","66.50","64.30","66.50","2.4000","101"
"1526","日馳","136000","5743650","42.25","42.45","42.10","42.15","-0.1000","83"
"1527","鑽全","191000","8175450","42.70","43.00","42.70","42.80","-0.1500","119"
"1528","恩德","500000","5569600","11.20","11.30","11.05","11.10","0.0000","177"
"1529","樂事綠能","4291000","123469450","28.50","29.10","28.40","28.55","0.2000","2337"
"1530","亞崴","7000","226700","32.45","32.45","32.30","32.30","-0.1000","7"
"1531","高林股","64000","928800","14.55","14.55","14.45","14.45","-0.1000","32"
"1532","勤美","368000","12975400","35.45","35.45","35.15","35.30","0.0000","223"
"1533","車王電","195000","9834500","50.50","51.00","50.10","50.40","-0.4000","151"
"1535","中宇","116000","5728850","49.70","49.90","49.15","49.30","-0.3000","90"
"1536","和大","374000","26952300","71.90","72.40","71.80","72.20","0.3000","246"
"1537","廣隆","48000","6861000","142.50","143.00","142.50","142.50","-0.5000","32"
"1538","正峰","27000","258000","9.60","9.60","9.50","9.50","-0.4500","14"
"1539","巨庭","498000","15767000","32.00","32.00","31.50","31.55","-0.2500","243"
"1540","喬福","228000","3807550","16.75","16.80","16.65","16.70","0.0000","131"
"1541","錩泰","10000","339250","33.90","34.00","33.80","33.90","-0.1000","10"
"1558","伸興","83000","9331000","113.00","113.00","112.00","112.50","-0.5000","74"
"1560","中砂","2531000","302635500","120.50","121.00","118.50","119.00","0.0000","1843"
"1568","倉佑","268000","6427950","24.10","24.25","23.80","23.90","0.0000","198"
"1582","信錦","58000","3470800","60.00","60.10","59.50","60.10","0.1000","48"
"1583","程泰","11000","747400","67.70","68.50","67.60","68.30","0.6000","7"
"1587","吉茂","16000","368250","23.00","23.05","23.00","23.00","-0.0500","13"
"1589","永冠-KY","2082000","168092000","81.00","81.70","79.90","80.60","0.7000","1241"
"1590","亞德客-KY","610000","701055000","1165.00","1170.00","1135.00","1145.00","-5.0000","536"
"1597","直得","68000","5378900","79.80","79.80","78.70","78.80","-0.1000","62"
"1598","岱宇","290000","12704350","44.20","44.20","43.55","43.90","-0.3000","195"
"1603","華電","600000","16456900","27.60","27.70","27.25","27.40","-0.0500","306"
"1604","聲寶","137000","3803550","27.70","27.85","27.65","27.80","0.1000","95"
"1605","華新","19570000","969812850","49.25","50.00","49.00","49.55","0.1500","9674"
"1608","華榮","629000","9443800","14.95","15.15","14.90","15.10","0.2000","261"
"1609","大亞","44548000","1207267050","27.10","27.35","26.70","27.20","0.4500","18050"
"1611","中電","3038000","49302350","16.35","16.45","16.10","16.30","-0.1500","1264"
"1612","宏泰","804000","16105600","20.10","20.10","19.90","20.05","0.0000","446"
"1614","三洋電","56000","2058100","36.80","36.90","36.60","36.75","0.1500","20"
"1615","大山","82000","2798550","34.20","34.60","34.00","34.20","0.0000","60"
"1616","億泰","151000","1315790","8.79","8.79","8.69","8.75","-0.0400","83"
