證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"00901","永豐智能車供應鏈","321000","4215030","13.11","13.18","13.06","13.16","0.1500","93"
"00902","中信電池及儲能","6982000","87434110","12.39","12.59","12.38","12.53","0.1700","1325"
"00903","富邦元宇宙","5017000","50245500","10.00","10.03","9.99","10.02","0.1500","777"
"00904","新光臺灣半導體30","541000","6787820","12.52","12.60","12.50","12.57","0.1100","99"
"00905","FT臺灣Smart","2931000","26754390","9.08","9.15","9.08","9.13","0.0700","446"
"00906","大華元宇宙科技50","29000","312070","10.71","10.79","10.71","10.79","0.1100","19"
"00907","永豐優息存股","1699000","25074370","14.70","14.80","14.69","14.78","0.1000","358"
"00908","富邦入息REITs+","969000","11798960","12.20","12.20","12.15","12.17","-0.0300","139"
"00909","國泰數位支付服務","142000","2454880","17.24","17.30","17.24","17.28","0.2200","48"
"00910","第一金太空衛星","884000","13583700","15.37","15.38","15.35","15.36","0.0300","119"
"00911","兆豐洲際半導體","205000","3515800","17.16","17.16","17.15","17.16","0.0300","8"
"00912","中信臺灣智慧50","3412000","51398820","15.10","15.12","15.00","15.10","0.1200","857"
"00913","兆豐台灣晶圓製造","117000","1951100","16.69","16.75","16.67","16.75","0.1000","10"
"00915","凱基優選高股息30","808000","13396900","16.55","16.61","16.55","16.59","0.0800","149"
"00916","國泰全球品牌50","348000","5563190","15.99","16.01","15.96","15.96","0.2600","172"
"00917","中信特選金融","324000","4782900","14.78","14.78","14.75","14.75","0.0800","48"
"00918","大華優利高填息30","162000","2802960","17.23","17.34","17.23","17.33","0.1100","52"
"00919","群益台灣精選高息","1916000","36826190","19.11","19.30","19.11","19.28","0.1900","549"
"00920","富邦ESG綠色電力","1009000","17248150","17.00","17.13","17.00","17.12","0.2400","103"
"00921","兆豐龍頭等權重","336000","5450920","16.10","16.28","16.10","16.28","0.2200","98"
"00922","國泰台灣領袖50","4405000","65759720","14.86","14.98","14.86","14.96","0.1300","945"
"00923","群益台灣ESG低碳","4336000","65239660","14.93","15.08","14.93","15.04","0.1100","790"
"01001T","土銀富邦R1","1000","15900","15.90","15.90","15.90","15.90","0.0500","1"
"01002T","土銀國泰R1","","","","","","","0.0000",""
"01003T","兆豐新光R1","73000","1550770","21.25","21.25","21.20","21.25","0.0500","34"
"01004T","土銀富邦R2","3000","44130","14.71","14.71","14.71","14.71","0.0000","2"
"01007T","兆豐國泰R2","15000","261250","17.40","17.45","17.40","17.45","0.0500","3"
"01009T","王道圓滿R1","26000","220930","8.50","8.50","8.48","8.50","0.0000","7"
"01010T","京城樂富R1","2000","20060","10.01","10.05","10.01","10.05","0.0200","2"
"020000","富邦特選蘋果N","","","","","","","0.0000",""
"020002","元富新中國N","","","","","","","0.0000",""
"020007","凱基臺灣500N","","","","","","","0.0000",""
"020011","統一微波高息20N","","","","","","","0.0000",""
"020012","富邦行動通訊N","","","","","","","0.0000",""
"020015","統一MSCI美低波N","","","","","","","0.0000",""
"020016","統一MSCI美科技N","15000","275850","18.39","18.39","18.39","18.39","0.0000","1"
"020018","統一價值成長30N","","","","","","","0.0000",""
"020019","統一特選台灣5GN","2000","26120","13.06","13.06","13.06","13.06","0.0000","1"
"02001L","富邦蘋果正二N","27000","280020","10.19","10.42","10.19","10.42","0.2300","3"
"02001R","富邦蘋果反一N","50000","137150","2.76","2.76","2.73","2.73","-0.0300","5"
"02001S","策元大加權策略N","1000","5260","5.26","5.26","5.26","5.26","0.0300","1"
"020020","元大台股領航N","43000","293530","6.78","6.85","6.78","6.84","0.0600","16"
"020022","元大電動車N","1924000","11638860","5.97","6.06","5.97","6.04","0.0700","292"
"020028","元大特選電動車N","147000","857650","5.81","5.85","5.81","5.83","0.0700","53"
"020029","元大ESG高股息N","171000","867790","5.06","5.08","5.06","5.07","0.0100","37"
"020030","統一智慧電動車N","55000","237370","4.32","4.33","4.31","4.32","0.0200","16"
"020031","統一IC設計臺灣N","116000","520250","4.47","4.51","4.45","4.51","0.0700","27"
"020032","元大綠能N","46000","251460","5.44","5.48","5.44","5.48","0.0800","13"
"020034","元大IC設計N","522000","2900140","5.57","5.59","5.53","5.58","0.0800","31"
"1101","台泥","10648000","398761550","37.60","37.65","37.30","37.55","0.0000","5050"
"1101B","台泥乙特","231000","11284350","48.85","48.85","48.85","48.85","0.0000","29"
"1102","亞泥","4134000","180535950","43.80","43.85","43.40","43.65","-0.0500","2355"
"1103","嘉泥","534000","10304250","19.25","19.35","19.20","19.35","0.1500","216"
"1104","環泥","1214000","32411100","27.00","27.00","26.55","26.65","-0.2000","547"
"1108","幸福","3989000","63489100","16.35","16.40","15.55","16.05","-0.2500","1722"
"1109","信大","270000","4743850","17.60","17.65","17.50","17.60","0.0000","100"
"1110","東泥","478000","8721900","18.25","18.40","18.00","18.35","0.1000","118"
"1201","味全","280000","5653850","20.20","20.25","20.15","20.15","-0.0500","141"
"1203","味王","6000","230150","38.45","38.45","38.30","38.30","0.0500","5"
"1210","大成","2018000","104744600","51.80","52.20","51.50","51.90","-0.1000","1345"
"1213","大飲","91000","655530","7.25","7.90","7.10","7.10","-0.1500","20"
"1215","卜蜂","2692000","237912200","87.00","89.80","86.30","88.80","1.9000","1815"
"1216","統一","4833000","353860700","73.80","73.80","72.90","73.10","-0.7000","2656"
"1217","愛之味","922000","10524900","11.45","11.45","11.35","11.40","0.0000","348"
"1218","泰山","1592000","47942800","30.30","30.30","29.95","30.25","-0.0500","641"
"1219","福壽","920000","19574000","21.35","21.40","21.20","21.35","0.0000","354"
"1220","台榮","312000","5229100","16.85","16.85","16.70","16.75","-0.1000","195"
"1225","福懋油","19000","1177800","61.80","62.10","61.80","61.90","-0.3000","17"
"1227","佳格","353000","14310950","40.55","40.70","40.45","40.50","-0.0500","214"
"1229","聯華","1248000","74261700","59.40","59.90","59.00","59.40","0.4000","786"
"1231","聯華食","120000","11008000","92.60","92.60","91.50","91.70","-0.1000","101"
"1232","大統益","44000","6533500","149.00","149.00","148.00","149.00","0.5000","37"
"1233","天仁","4000","138100","34.15","34.65","34.15","34.65","0.0000","2"
"1234","黑松","250000","9048200","36.05","36.30","36.05","36.20","0.1500","147"
"1235","興泰","14000","974700","70.20","70.20","69.00","69.90","0.0000","7"
"1236","宏亞","591000","13941300","23.80","23.80","23.45","23.65","-0.0500","72"
"1256","鮮活果汁-KY","45000","14235000","316.00","323.00","313.50","313.50","-2.5000","36"
"1301","台塑","5448000","508925900","93.00","93.80","92.60","93.30","0.2000","3094"
"1303","南亞","4144000","322019300","77.40","77.90","77.30","77.90","0.0000","2176"
"1304","台聚","1405000","37278100","26.70","26.85","26.40","26.55","-0.0500","696"
"1305","華夏","1160000","31290750","27.20","27.20","26.75","27.00","0.2000","545"
"1307","三芳","107000","2257450","21.10","21.15","21.05","21.15","0.1000","52"
"1308","亞聚","2609000","77036750","29.90","29.90","29.40","29.45","-0.4000","1155"
"1309","台達化","350000","7520400","21.55","21.55","21.45","21.45","-0.0500","187"
"1310","台苯","1397000","20706550","15.00","15.05","14.70","14.75","-0.2500","638"
"1312","國喬","5372000","113152800","21.10","21.25","20.85","21.15","0.4000","1948"
"1312A","國喬特","20000","564050","28.25","28.25","28.20","28.20","0.0000","2"
"1313","聯成","3640000","55399750","15.10","15.40","15.05","15.15","0.0500","967"
"1314","中石化","11291000","114802550","10.25","10.25","10.10","10.15","0.0000","2217"
"1315","達新","79000","5595900","70.90","71.10","70.60","70.80","0.0000","54"
"1316","上曜","1230000","16309500","13.20","13.35","13.15","13.20","0.0000","483"
"1319","東陽","4878000","232170550","47.00","47.95","47.00","47.30","0.1000","2355"
"1321","大洋","112000","4188750","37.60","37.60","37.30","37.35","0.0500","66"
"1323","永裕","95000","3129300","33.10","33.10","32.75","33.10","0.1500","53"
"1324","地球","37000","423300","11.45","11.50","11.35","11.45","0.0000","20"
"1325","恆大","98000","2339150","23.95","23.95","23.80","23.80","-0.0500","69"
"1326","台化","2023000","141824600","70.20","70.30","69.80","70.20","0.1000","1049"
"1337","再生-KY","327000","2296860","7.03","7.08","7.00","7.01","0.0000","162"
"1338","廣華-KY","80000","3633100","45.50","45.60","45.30","45.45","-0.1000","72"
"1339","昭輝","162000","7267950","45.00","45.10","44.70","44.80","0.0000","112"
"1340","勝悅-KY","168000","1874050","11.15","11.45","11.00","11.20","0.1000","90"
"1341","富林-KY","16000","1119600","70.00","70.20","69.90","70.00","0.1000","10"
"1342","八貫","4575000","723464000","159.50","163.50","155.00","156.50","-2.5000","3271"
"1402","遠東新","7381000","234490250","31.65","31.90","31.65","31.85","0.1500","2510"
"1409","新纖","2465000","44332400","18.00","18.05","17.90","17.95","-0.0500","916"
"1410","南染","103000","3997550","38.45","39.30","38.40","39.30","0.6500","63"
"1413","宏洲","33000","315570","9.57","9.64","9.52","9.64","-0.0800","22"
"1414","東和","113000","2002900","17.75","17.80","17.60","17.80","0.1000","64"
"1416","廣豐","856000","10127700","11.80","12.00","11.65","11.65","-0.1000","291"
"1417","嘉裕","4719000","66773800","13.95","14.40","13.85","14.30","0.4500","1554"
"1418","東華","120000","1916750","15.60","16.25","15.60","16.15","0.6000","91"
"1419","新紡","120000","4875950","40.75","40.80","40.60","40.70","0.0500","47"
"1423","利華","308000","6496100","20.95","21.25","20.95","21.15","0.2500","95"
"1432","大魯閣","423000","6896650","16.15","16.50","16.15","16.30","0.1500","293"
"1434","福懋","888000","25142000","28.25","28.40","28.20","28.30","0.0500","431"
"1436","華友聯","23000","1317600","57.40","57.70","57.10","57.30","-0.1000","23"
"1437","勤益控","501000","14608300","29.35","29.35","29.00","29.15","-0.1000","258"
"1438","三地開發","157000","5007850","32.35","32.35","31.65","31.70","-0.4000","112"
"1439","雋揚","35000","785500","22.35","22.50","22.35","22.45","0.4000","17"
"1440","南紡","561000","9608400","17.10","17.20","17.10","17.10","0.0000","282"
"1441","大東","64000","515230","8.05","8.10","8.04","8.10","0.0400","42"
"1442","名軒","1587000","54247250","34.15","34.50","33.80","33.85","0.1000","635"
"1443","立益物流","82000","2397050","28.85","29.65","28.85","29.65","0.9500","65"
"1444","力麗","3765000","40196650","10.60","10.80","10.55","10.70","0.1500","864"
"1445","大宇","462000","8886800","19.65","19.85","18.85","19.00","-0.6500","244"
"1446","宏和","65000","2057500","31.65","31.85","31.60","31.85","0.2500","44"
"1447","力鵬","929000","7550270","8.15","8.16","8.09","8.13","0.0300","371"
"1449","佳和","166000","2579950","15.55","15.70","15.35","15.45","-0.1000","66"
"1451","年興","265000","6116800","23.00","23.15","23.00","23.05","0.0500","128"
"1452","宏益","585000","10304350","17.75","17.75","17.50","17.60","-0.1500","292"
"1453","大將","343000","5425300","15.90","16.00","15.65","15.65","-0.2000","205"
"1454","台富","55000","735900","13.35","13.50","13.20","13.50","0.2000","27"
"1455","集盛","638000","6849300","10.70","10.80","10.70","10.70","0.0000","255"
"1456","怡華","106000","1642550","15.30","15.70","15.30","15.65","0.3500","68"
"1457","宜進","129000","2408750","18.60","18.75","18.60","18.75","0.1500","65"
"1459","聯發","79000","715240","9.12","9.13","9.00","9.11","0.0500","47"
"1460","宏遠","2651000","20927620","7.82","7.98","7.70","7.88","0.1100","699"
"1463","強盛","124000","1774450","14.25","14.35","14.25","14.30","0.1000","44"
"1464","得力","377000","5632050","14.85","15.00","14.85","15.00","0.1000","137"
"1465","偉全","94000","1335500","14.10","14.40","14.10","14.25","0.1500","40"
"1466","聚隆","32000","372250","11.60","11.75","11.60","11.75","0.0500","22"
"1467","南緯","582000","6728400","11.60","11.60","11.50","11.55","-0.0500","193"
"1468","昶和","43000","657600","15.30","15.40","15.25","15.35","0.1000","28"
"1470","大統新創","31000","585600","19.00","19.05","18.75","18.95","0.0000","25"
"1471","首利","5601000","49256190","8.26","8.99","8.22","8.99","0.8100","1520"
"1472","三洋實業","60000","1640400","28.90","28.90","26.75","26.95","-1.9500","30"
"1473","台南","167000","3792300","22.65","22.90","22.60","22.80","0.1500","85"
"1474","弘裕","175000","2253750","12.90","13.05","12.85","12.90","0.0000","98"
"1475","業旺","49000","2730200","56.10","56.10","55.50","55.60","-0.2000","43"
"1476","儒鴻","386000","191567000","493.00","498.00","490.00","498.00","9.0000","351"
"1477","聚陽","2291000","519670500","224.00","230.00","223.50","228.00","5.5000","1663"
"1503","士電","12960000","1206746900","93.10","94.80","90.90","93.10","1.1000","8109"
"1504","東元","38373000","1730250550","46.25","46.50","44.30","44.85","-1.1500","19459"
"1506","正道","311000","6537750","21.30","21.30","20.80","21.30","0.2000","148"
"1512","瑞利","93000","1405050","15.50","15.50","14.95","15.00","-0.2000","50"
"1513","中興電","34729000","3692457500","108.00","109.00","105.00","105.50","-2.5000","18167"
"1514","亞力","45795000","2323804900","51.00","51.70","50.00","50.70","-0.1000","20794"
"1515","力山","395000","11647550","29.65","29.75","29.35","29.40","-0.2500","273"
"1516","川飛","220000","4500450","20.45","20.65","20.40","20.50","0.1000","110"
"1517","利奇","308000","6185550","20.05","20.20","20.00","20.10","0.0500","172"
"1519","華城","20163000","1950490800","97.70","100.00","93.10","94.70","-0.3000","12129"
"1521","大億","31000","1217850","39.50","39.50","39.20","39.25","-0.2500","20"
"1522","堤維西","1492000","44552400","29.80","30.10","29.70","29.85","0.1500","785"
"1522A","堤維西甲特","2000","91700","45.85","45.85","45.85","45.85","0.0000","2"
"1524","耿鼎","2975000","76082750","25.50","25.80","25.35","25.50","0.2000","1546"
"1525","江申","150000","10346800","69.60","69.70","68.60","69.20","0.2000","97"
"1526","日馳","517000","21822400","42.40","42.70","41.95","42.00","-0.0500","273"
"1527","鑽全","345000","14988250","43.40","44.00","43.05","43.40","0.0500","221"
"1528","恩德","1048000","11853950","11.30","11.40","11.20","11.30","0.1500","329"
"1529","樂事綠能","52643000","1878320600","35.35","37.85","33.80","36.50","1.3000","25211"
"1530","亞崴","85000","2819250","33.30","33.30","33.00","33.15","0.0500","60"
"1531","高林股","87000","1260850","14.45","14.50","14.45","14.50","0.1000","43"
"1532","勤美","741000","26636150","36.10","36.25","35.80","35.90","-0.1000","339"
"1533","車王電","458000","24214600","53.00","53.40","52.40","52.60","0.3000","331"
"1535","中宇","638000","34633400","54.50","55.50","53.50","54.60","0.1000","447"
"1536","和大","1552000","114522200","72.80","74.50","72.60","74.10","1.5000","1034"
"1537","廣隆","75000","10766000","143.50","144.00","143.50","143.50","-0.5000","56"
"1538","正峰","408000","3768150","9.21","9.51","9.21","9.48","0.2700","21"
"1539","巨庭","657000","20369750","31.55","31.55","30.85","30.95","-0.3500","422"
"1540","喬福","185000","3080300","16.75","16.75","16.60","16.65","0.1000","93"
"1541","錩泰","8000","281750","35.00","35.50","35.00","35.30","0.2000","8"
"1558","伸興","94000","10626000","114.00","114.00","112.50","113.50","-0.5000","84"
"1560","中砂","1100000","128351000","116.00","117.50","116.00","116.50","0.0000","773"
"1568","倉佑","325000","7845800","24.15","24.30","24.05","24.10","-0.0500","206"
"1582","信錦","131000","7929600","60.90","60.90","60.40","60.70","0.0000","90"
"1583","程泰","14000","956500","68.70","68.70","68.00","68.30","0.5000","13"
"1587","吉茂","185000","4281200","23.05","23.50","23.00","23.00","-0.0500","97"
"1589","永冠-KY","11464000","959539100","83.50","86.50","80.90","82.40","-0.4000","5568"
"1590","亞德客-KY","609000","726585000","1190.00","1205.00","1180.00","1190.00","10.0000","507"
"1597","直得","135000","10653000","80.20","80.20","78.00","78.00","-1.6000","116"
"1598","岱宇","216000","9651950","44.00","45.00","44.00","44.80","0.6000","152"
"1603","華電","462000","12817000","27.85","27.90","27.60","27.75","0.1000","259"
"1604","聲寶","283000","7842550","27.80","27.80","27.60","27.80","0.0000","186"
"1605","華新","83343000","4258106000","50.10","51.70","50.00","51.50","2.0000","35465"
"1608","華榮","4535000","73938000","16.00","16.75","16.00","16.10","0.2000","1644"
"1609","大亞","43196000","1250256450","29.15","29.50","28.35","28.60","-0.1000","18349"
"1611","中電","2798000","47187800","17.00","17.10","16.75","16.75","-0.2500","1335"
"1612","宏泰","1470000","30827200","20.80","21.15","20.80","21.00","0.3000","617"
"1614","三洋電","53000","1975650","37.30","37.45","37.10","37.40","0.0000","34"
"1615","大山","329000","12201550","36.95","37.95","36.30","36.55","-0.1500","231"
"1616","億泰","738000","6718950","9.00","9.35","9.00","9.12","0.1600","277"
