證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"00646","元大S&P500","787233","30729226","39.00","39.13","38.98","38.98","-0.0200","640"
"00647L","元大S&P500正2","280346","15651671","55.90","55.95","55.60","55.60","0.1000","102"
"00648R","元大S&P500反1","7703300","54546963","7.07","7.09","7.06","7.08","-0.0100","217"
"00650L","復華香港正2","8725024","112986539","13.17","13.24","12.76","12.76","-0.3900","1490"
"00651R","復華香港反1","1548000","13111690","8.42","8.53","8.39","8.53","0.1100","109"
"00652","富邦印度","250193","7293361","29.10","29.20","29.10","29.16","0.2200","251"
"00653L","富邦印度正2","423503","17712866","41.96","41.96","41.67","41.86","0.5400","144"
"00654R","富邦印度反1","153000","1239130","8.11","8.11","8.09","8.11","-0.0600","27"
"00655L","國泰中國A50正2","3173186","83466644","26.38","26.58","26.05","26.22","-0.3000","817"
"00656R","國泰中國A50反1","171000","1458900","8.53","8.56","8.50","8.55","0.0500","24"
"00657","國泰日經225","106911","3670739","34.37","34.37","34.28","34.28","0.0000","918"
"00657K","國泰日經225+U","200","2238","11.19","11.19","11.19","11.19","0.0100","2"
"00660","元大歐洲50","5273","167354","31.90","31.90","31.75","31.85","-0.0500","833"
"00661","元大日經225","14002","513184","36.66","36.79","36.66","36.68","0.0200","880"
"00662","富邦NASDAQ","391996","19942912","50.95","51.15","50.85","50.85","-0.1000","290"
"00663L","國泰臺灣加權正2","16056","1646211","104.50","104.50","101.80","101.80","-3.4500","14"
"00664R","國泰臺灣加權反1","10644949","64193884","5.96","6.07","5.96","6.05","0.0900","733"
"00665L","富邦恒生國企正2","36037676","284726979","8.08","8.09","7.76","7.76","-0.2900","4196"
"00666R","富邦恒生國企反1","416000","6203370","14.74","15.00","14.70","15.00","0.2600","51"
"00668","國泰美國道瓊","23343","878366","37.70","37.71","37.64","37.65","0.1500","990"
"00668K","國泰美國道瓊+U","200","2456","12.28","12.28","12.28","12.28","0.0400","2"
"00669R","國泰美國道瓊反1","9372246","74242281","7.91","7.93","7.90","7.93","-0.0200","469"
"00670L","富邦NASDAQ正2","2453644","159008007","65.05","65.15","64.65","64.65","-0.4000","602"
"00671R","富邦NASDAQ反1","17999912","101414345","5.62","5.65","5.61","5.65","0.0200","607"
"00673R","期元大S&P原油反1","45956971","390212709","8.49","8.53","8.47","8.52","-0.1800","2696"
"00674R","期元大S&P黃金反1","1442493","17176181","11.91","11.94","11.89","11.92","-0.1000","194"
"00675L","富邦臺灣加權正2","1930176","86960489","46.02","46.03","44.49","44.52","-1.4600","2054"
"00676R","富邦臺灣加權反1","9493110","31475226","3.28","3.34","3.27","3.33","0.0500","563"
"00678","群益NBI生技","331411","8679965","26.37","26.37","26.19","26.19","-0.0800","965"
"00680L","元大美債20正2","20778531","248008252","11.89","11.98","11.89","11.96","0.2600","6960"
"00681R","元大美債20反1","208014","3718943","17.89","17.91","17.87","17.88","-0.1900","23"
"00682U","期元大美元指數","95135","1921308","20.20","20.21","20.18","20.21","-0.1000","44"
"00683L","期元大美元指正2","1464000","30465760","20.81","20.85","20.76","20.84","-0.2000","407"
"00684R","期元大美元指反1","4100","66746","16.28","16.28","16.28","16.28","0.0500","3"
"00685L","群益臺灣加權正2","522107","20944196","40.75","40.75","39.39","39.49","-1.1900","207"
"00686R","群益臺灣加權反1","1931000","6909170","3.56","3.62","3.55","3.61","0.0500","74"
"00688L","國泰20年美債正2","3848436","45667147","11.80","11.91","11.80","11.91","0.3000","538"
"00689R","國泰20年美債反1","1000","18550","18.55","18.55","18.55","18.55","-0.1800","1"
"00690","兆豐藍籌30","149316","4030165","27.26","27.26","26.84","26.84","-0.4200","834"
"00692","富邦公司治理","3725423","109439698","29.66","29.68","29.20","29.26","-0.3700","4925"
"00693U","期街口S&P黃豆","40000","1048180","26.23","26.23","26.19","26.20","-0.1800","23"
"00700","富邦恒生國企","155173","1940517","12.60","12.70","12.47","12.49","-0.2000","843"
"00701","國泰股利精選30","1432591","33049711","23.14","23.20","22.98","22.98","-0.1600","769"
"00702","國泰標普低波高息","162105","3378924","20.82","20.88","20.82","20.85","0.0600","878"
"00703","台新MSCI中國","72312","1122914","15.68","15.68","15.45","15.45","-0.4000","27"
"00706L","期元大S&P日圓正2","1536176","14773040","9.61","9.64","9.60","9.61","-0.0100","159"
"00707R","期元大S&P日圓反1","","","","","","","0.0000",""
"00708L","期元大S&P黃金正2","907329","25853255","28.50","28.59","28.35","28.41","0.4100","279"
"00709","富邦歐洲","44259","1127952","25.45","25.54","25.45","25.47","0.0500","994"
"00710B","復華彭博非投等債","653688","11624564","17.75","17.79","17.75","17.78","0.0300","129"
"00711B","復華彭博新興債","159856","2596639","16.28","16.28","16.21","16.21","0.0500","680"
"00712","復華富時不動產","12901766","117677987","9.14","9.14","9.10","9.11","-0.0400","5003"
"00713","元大台灣高息低波","16179240","649950394","40.52","40.58","40.00","40.02","-0.4500","14932"
"00714","群益道瓊美國地產","187124","3399347","18.21","18.21","18.14","18.15","-0.0400","142"
"00715L","期街口布蘭特正2","30535763","445007000","14.56","14.62","14.50","14.52","0.6500","4033"
"00717","富邦美國特別股","172823","2529963","14.64","14.66","14.63","14.63","-0.0100","530"
"00728","第一金工業30","989128","22385619","22.89","22.89","22.47","22.47","-0.4200","785"
"00730","富邦臺灣優質高息","608580","10906151","18.22","18.23","17.75","17.83","-0.3900","588"
"00731","復華富時高息低波","1019625","57529829","56.85","57.00","56.30","56.40","-0.4500","183"
"00733","富邦臺灣中小","293640","10501278","36.60","36.60","35.47","35.51","-1.2600","507"
"00735","國泰臺韓科技","128013","3308685","26.13","26.13","25.74","25.74","-0.4800","861"
"00736","國泰新興市場","101571","1951148","19.20","19.20","19.20","19.20","-0.1000","7"
"00737","國泰AI+Robo","45718","1244211","27.15","27.26","27.15","27.20","-0.1500","42"
"00738U","期元大道瓊白銀","554000","13755200","24.92","24.98","24.72","24.75","0.2900","136"
"00739","元大MSCI A股","51648","1180976","23.15","23.15","22.75","22.75","-0.4000","433"
"00752","中信中國50","4726744","84575792","18.13","18.13","17.76","17.77","-0.3800","2065"
"00753L","中信中國50正2","27727304","279919899","10.34","10.38","9.90","9.90","-0.4900","5880"
"00757","統一FANG+","418900","18260703","43.80","43.80","43.53","43.53","-0.2700","494"
"00762","元大全球AI","189791","6840840","36.00","36.14","36.00","36.00","-0.1000","274"
"00763U","期街口道瓊銅","69100","1741630","25.25","25.27","25.16","25.17","-0.1300","26"
"00770","國泰北美科技","148355","4285998","28.98","28.98","28.84","28.85","-0.1400","668"
"00771","元大US高息特別股","63666","1022834","16.05","16.10","16.05","16.09","0.0600","930"
"00775B","新光投等債15+","52759","1809946","34.30","34.34","34.30","34.31","0.2300","763"
"00783","富邦中証500","327707","6818305","20.95","20.95","20.63","20.65","-0.5400","602"
"00830","國泰費城半導體","2335661","62538040","26.86","26.87","26.74","26.76","-0.1400","1629"
"00850","元大臺灣ESG永續","725955","22221222","31.14","31.14","30.43","30.48","-0.3900","1176"
"00851","台新全球AI","18647","488546","26.26","26.26","26.15","26.16","-0.3400","450"
"00852L","國泰美國道瓊正2","303290","5879235","19.41","19.42","19.33","19.33","0.0900","70"
"00861","元大全球未來通訊","74966","2085307","27.91","27.95","27.72","27.74","-0.1700","114"
"00865B","國泰US短期公債","167147","6801558","40.67","40.71","40.67","40.71","0.0600","955"
"00875","國泰網路資安","90398","2292859","25.45","25.45","25.33","25.33","-0.3000","132"
"00876","元大全球5G","299075","8057555","27.05","27.11","26.77","26.77","-0.2800","202"
"00878","國泰永續高股息","95538845","1661197848","17.52","17.55","17.31","17.33","-0.1800","59617"
"00881","國泰台灣5G+","13651912","200106265","14.86","14.88","14.55","14.57","-0.2900","9260"
"00882","中信中國高股息","8875234","107639465","12.20","12.20","12.08","12.08","-0.1200","3288"
"00885","富邦越南","7935208","89125012","11.28","11.29","11.20","11.22","-0.0800","2846"
"00891","中信關鍵半導體","12799241","158624209","12.69","12.70","12.26","12.28","-0.3900","7282"
"00892","富邦台灣半導體","8769703","100195610","11.69","11.69","11.31","11.33","-0.3600","2789"
"00893","國泰智能電動車","7316243","98410467","13.52","13.55","13.40","13.41","-0.1100","2816"
"00894","中信小資高價30","2189452","28495249","13.30","13.30","12.91","12.96","-0.3600","758"
"00895","富邦未來車","1931779","27669134","14.38","14.39","14.28","14.29","-0.0600","588"
"00896","中信綠能及電動車","1392275","19948170","14.53","14.53","14.21","14.25","-0.2800","1171"
"00897","富邦基因免疫生技","1226718","9451484","7.74","7.74","7.69","7.69","-0.0800","204"
"00898","國泰基因免疫革命","1016691","7643503","7.55","7.55","7.50","7.51","-0.0900","171"
"00899","FT潔淨能源","230654","5092981","22.16","22.16","22.02","22.03","0.1200","121"
"00900","富邦特選高股息30","18971139","214226140","11.48","11.48","11.21","11.21","-0.2500","8539"
"00901","永豐智能車供應鏈","715917","9015664","12.72","12.72","12.48","12.51","-0.2100","428"
"00902","中信電池及儲能","25370527","296075820","11.95","11.96","11.55","11.56","-0.3600","8948"
"00903","富邦元宇宙","1494274","14568398","9.77","9.79","9.73","9.74","-0.0500","399"
"00904","新光臺灣半導體30","1418742","16611130","11.90","11.90","11.54","11.57","0.0000","725"
"00905","FT臺灣Smart","6050211","53546880","9.02","9.02","8.79","8.81","-0.1400","6670"
"00906","大華元宇宙科技50","10496","112475","10.71","10.71","10.71","10.71","-0.0300","13"
"00907","永豐優息存股","1268444","18326602","14.50","14.57","14.40","14.40","-0.0900","941"
"00908","富邦入息REITs+","807533","9643391","11.94","11.96","11.93","11.94","0.0100","177"
"00909","國泰數位支付服務","396538","6499498","16.47","16.47","16.36","16.37","-0.1400","128"
"00910","第一金太空衛星","490413","7418098","15.16","15.19","15.04","15.04","-0.1900","153"
"00911","兆豐洲際半導體","114000","1928640","16.92","16.92","16.90","16.92","-0.0500","7"
"00912","中信臺灣智慧50","2458325","34978601","14.40","14.40","14.11","14.13","-0.2300","1395"
"00913","兆豐台灣晶圓製造","29594","465098","16.00","16.00","15.60","15.60","-0.4000","22"
"00915","凱基優選高股息30","438781","7175025","16.53","16.54","16.27","16.28","-0.1400","346"
"00916","國泰全球品牌50","503861","8092877","16.10","16.11","16.04","16.06","-0.0400","356"
"00917","中信特選金融","803465","12102824","15.09","15.10","15.02","15.05","-0.0400","147"
"00918","大華優利高填息30","732028","12289689","17.01","17.01","16.66","16.68","-0.3300","468"
"00919","群益台灣精選高息","7068851","128913300","18.60","18.61","18.07","18.10","-0.4700","4283"
"00920","富邦ESG綠色電力","1213974","20718044","17.08","17.08","17.04","17.04","0.0000","113"
"00921","兆豐龍頭等權重","296221","4690688","16.01","16.05","15.74","15.74","-0.3400","253"
"00922","國泰台灣領袖50","10453132","151597564","14.63","14.64","14.42","14.43","-0.2000","5528"
"00923","群益台灣ESG低碳","17314455","250877877","14.71","14.71","14.38","14.38","-0.3000","9267"
"00925","新光標普電動車","517354","7390360","14.26","14.32","14.26","14.26","0.0300","76"
"01001T","土銀富邦R1","16041","248791","15.50","15.59","15.49","15.59","0.0900","16"
"01002T","土銀國泰R1","18000","319230","17.46","18.00","17.45","17.45","0.1000","16"
"01003T","兆豐新光R1","9000","190590","21.20","21.20","20.99","20.99","-0.2100","4"
"01004T","土銀富邦R2","8420","123338","14.78","14.78","14.43","14.44","0.0000","17"
"01007T","兆豐國泰R2","44000","771400","17.55","17.56","17.50","17.56","0.0000","9"
"01009T","王道圓滿R1","7000","59240","8.44","8.47","8.44","8.47","0.0000","3"
"01010T","京城樂富R1","25726","258329","10.04","10.05","10.04","10.04","0.0000","10"
"020000","富邦特選蘋果N","1000","7030","7.03","7.03","7.03","7.03","0.0000","1"
"020002","元富新中國N","3000","37890","12.63","12.63","12.63","12.63","-0.3200","1"
"020007","凱基臺灣500N","","","","","","","0.0000",""
"020011","統一微波高息20N","1000","7360","7.36","7.36","7.36","7.36","0.0000","1"
"020012","富邦行動通訊N","","","","","","","0.0000",""
"020015","統一MSCI美低波N","","","","","","","0.0000",""
"020016","統一MSCI美科技N","","","","","","","0.0000",""
"020018","統一價值成長30N","5000","79590","16.03","16.03","15.71","15.71","-0.2400","3"
"020019","統一特選台灣5GN","","","","","","","0.0000",""
"02001L","富邦蘋果正二N","6000","57840","9.64","9.64","9.64","9.64","0.0000","1"
"02001R","富邦蘋果反一N","4000","11300","2.81","2.84","2.81","2.84","0.0000","3"
"02001S","策元大加權策略N","2000","10190","5.11","5.11","5.08","5.08","-0.0900","2"
"020020","元大台股領航N","598000","3908400","6.64","6.64","6.53","6.53","-0.1100","31"
"020022","元大電動車N","325000","1895370","5.92","5.92","5.77","5.78","-0.1200","64"
"020028","元大特選電動車N","91000","510680","5.69","5.69","5.57","5.58","-0.1100","25"
"020029","元大ESG高股息N","101000","492210","4.92","4.92","4.84","4.84","-0.1200","46"
"020030","統一智慧電動車N","91000","375380","4.19","4.19","4.09","4.09","-0.1000","23"
"020031","統一IC設計臺灣N","302000","1225710","4.22","4.22","3.99","4.01","-0.2100","50"
"020032","元大綠能N","146000","768630","5.37","5.37","5.23","5.23","-0.1100","21"
"020034","元大IC設計N","529000","2639960","5.18","5.18","4.92","4.93","-0.2700","88"
"020036","元大金融配息N","222000","1102570","5.00","5.00","4.95","4.96","-0.0100","40"
"020037","元大金融高股息N","196000","973450","5.00","5.00","4.95","4.96","-0.0100","48"
"1101","台泥","52427881","2035107829","39.55","39.60","38.30","38.50","-1.0500","33453"
"1101B","台泥乙特","13281","650684","49.00","49.05","48.95","49.05","0.1000","14"
"1102","亞泥","6819347","300786200","44.00","44.45","43.85","43.95","0.0500","3405"
"1103","嘉泥","1429517","28984183","20.60","20.70","19.85","19.90","-0.7000","934"
"1104","環泥","1955606","52962670","27.30","27.35","26.85","27.15","-0.1500","1081"
"1108","幸福","2396289","38451373","16.00","16.25","15.85","15.90","-0.2500","931"
"1109","信大","307611","5431879","17.80","17.80","17.60","17.65","0.0000","138"
"1110","東泥","171495","3141053","18.40","18.40","18.15","18.40","0.0000","44"
"1201","味全","526324","10519721","20.15","20.15","19.90","19.95","-0.1500","707"
"1203","味王","8120","307845","38.00","38.30","36.80","38.25","0.1000","490"
"1210","大成","2160488","110198204","51.70","51.80","50.70","50.90","-0.4000","1649"
"1213","大飲","30997","217715","7.10","7.10","6.95","7.08","-0.0200","17"
"1215","卜蜂","4999627","455017676","93.00","94.30","88.20","90.60","-4.0000","12483"
"1216","統一","7527657","550800050","73.20","73.50","72.90","73.00","0.0000","4592"
"1217","愛之味","1467516","16161589","11.10","11.20","10.90","10.90","-0.1000","642"
"1218","泰山","1210162","35551885","29.50","29.70","29.20","29.20","-0.2500","926"
"1219","福壽","9193971","202079854","21.65","22.45","21.55","21.75","0.6000","4224"
"1220","台榮","1806201","30363974","16.50","17.50","16.00","16.45","-0.0500","981"
"1225","福懋油","209021","12605663","60.50","60.50","60.10","60.30","-0.2000","25"
"1227","佳格","1073820","42652429","40.00","40.10","39.50","39.55","-0.4000","1145"
"1229","聯華","7402113","453596665","63.00","63.50","60.00","60.20","-2.1000","11141"
"1231","聯華食","2563951","226484785","91.00","91.00","87.30","90.50","0.0000","4287"
"1232","大統益","47316","7096851","150.00","151.00","149.00","149.50","0.5000","175"
"1233","天仁","5031","170897","33.95","34.00","33.95","33.95","-0.0500","7"
"1234","黑松","486783","17561897","36.15","36.35","35.90","36.00","-0.1500","320"
"1235","興泰","4426","310799","70.20","70.30","70.20","70.30","0.3000","12"
"1236","宏亞","148697","3496907","23.60","23.60","23.45","23.50","-0.0500","73"
"1256","鮮活果汁-KY","6336","1918843","307.50","307.50","300.00","300.00","2.5000","78"
"1301","台塑","9180900","848751208","93.10","93.60","92.00","92.00","-1.0000","5537"
"1303","南亞","7380749","572049989","78.10","78.20","76.90","77.40","-0.6000","4473"
"1304","台聚","2085876","52749980","25.80","26.00","24.95","25.10","-0.6500","1371"
"1305","華夏","1278813","32091680","25.50","25.65","24.85","24.90","-0.4500","947"
"1307","三芳","161037","3377271","21.00","21.15","20.75","20.85","-0.1000","96"
"1308","亞聚","1674284","46057374","27.75","27.95","27.15","27.30","-0.3000","1149"
"1309","台達化","672769","13890024","20.70","21.00","20.35","20.35","-0.2500","618"
"1310","台苯","67074498","1178815847","17.55","18.20","16.50","16.50","-0.5500","23681"
"1312","國喬","5045434","103749507","20.80","20.95","20.25","20.30","-0.5000","2192"
"1312A","國喬特","","","","","","","0.0000",""
"1313","聯成","1944159","29294042","15.20","15.35","14.70","14.80","-0.2500","834"
"1314","中石化","26131980","268672796","10.25","10.45","10.10","10.10","-0.1000","5423"
"1315","達新","13434","938448","70.00","70.00","69.70","69.70","-0.3000","40"
"1316","上曜","2029406","26992769","13.55","13.70","13.10","13.25","-0.2500","718"
"1319","東陽","3284971","154469479","47.50","47.80","46.30","46.55","-0.5000","2335"
"1321","大洋","260561","8890861","34.15","34.30","34.00","34.00","-0.1000","102"
"1323","永裕","72001","2361332","32.90","33.00","32.65","32.85","-0.2000","53"
"1324","地球","42307","478399","11.35","11.40","11.20","11.40","-0.0500","117"
"1325","恆大","156544","3746142","24.20","24.20","23.70","23.75","-0.3000","192"
"1326","台化","1968064","135520465","69.40","69.60","68.50","68.80","-0.6000","1250"
"1337","再生-KY","271521","1938029","7.22","7.23","7.08","7.09","-0.0800","425"
"1338","廣華-KY","383866","16754514","44.20","44.55","43.45","43.90","-0.2500","151"
"1339","昭輝","200573","8600974","43.30","43.30","42.65","42.70","-0.6000","152"
"1340","勝悅-KY","269802","3031481","11.15","11.40","11.00","11.30","0.1500","715"
"1341","富林-KY","12000","832400","69.50","69.80","69.00","69.50","-0.1000","11"
"1342","八貫","1417510","201067873","145.00","147.00","138.00","139.00","-6.0000","1476"
"1402","遠東新","5316488","169208463","31.95","31.95","31.75","31.75","-0.1500","2244"
"1409","新纖","2967767","52235402","17.70","17.80","17.50","17.55","-0.1000","1299"
"1410","南染","49100","1871202","38.30","38.65","37.85","37.95","-0.4500","43"
"1413","宏洲","72002","688788","9.54","9.64","9.41","9.48","-0.0500","25"
"1414","東和","181337","3184003","17.85","17.85","17.40","17.45","-0.3000","84"
"1416","廣豐","690443","7920965","11.45","11.60","11.40","11.40","-0.0500","288"
"1417","嘉裕","1400231","19777081","14.30","14.50","13.90","13.90","-0.3500","632"
"1418","東華","52258","834245","15.90","16.20","15.80","15.80","-0.0500","228"
"1419","新紡","25333","1024884","40.90","40.90","40.30","40.35","-0.0500","26"
"1423","利華","101569","2146625","21.20","21.20","21.10","21.10","-0.0500","71"
"1432","大魯閣","463229","7036927","15.65","15.65","14.95","15.00","-0.5500","527"
"1434","福懋","913451","25732882","28.15","28.35","28.00","28.05","-0.1000","659"
"1436","華友聯","13055","746985","57.10","57.50","57.00","57.30","-0.1000","11"
"1437","勤益控","561749","15833693","28.40","28.70","27.90","28.00","-0.4000","335"
"1438","三地開發","318221","10106954","32.00","32.25","31.30","31.40","-0.6000","216"
"1439","雋揚","69465","1515827","22.35","22.35","21.60","21.95","-0.4000","48"
"1440","南紡","1150195","19218073","16.95","16.95","16.60","16.70","-0.1500","493"
"1441","大東","72680","585734","8.12","8.12","8.01","8.03","-0.0700","272"
"1442","名軒","805390","25773719","32.35","32.40","31.80","31.95","-0.3500","331"
"1443","立益物流","45097","1295996","29.00","29.00","28.60","28.65","-0.4500","35"
"1444","力麗","2181329","23389296","10.95","10.95","10.65","10.65","-0.2000","821"
"1445","大宇","382464","7521877","19.30","20.30","19.05","20.00","0.7500","221"
"1446","宏和","69000","2164250","31.55","31.55","31.25","31.35","-0.2000","45"
"1447","力鵬","1007931","8091219","8.13","8.13","7.93","7.99","-0.0800","516"
"1449","佳和","93137","1399765","15.15","15.20","14.90","15.05","0.0000","391"
"1451","年興","321616","7324982","22.95","23.00","22.70","22.75","-0.1000","196"
"1452","宏益","121108","2124996","17.60","17.65","17.50","17.55","-0.0500","94"
"1453","大將","343886","5201469","15.40","15.45","14.90","14.90","-0.5500","261"
"1454","台富","28259","375620","13.30","13.35","13.15","13.35","0.0000","25"
"1455","集盛","744576","7747488","10.55","10.60","10.30","10.35","-0.1000","446"
"1456","怡華","52023","817956","15.70","16.00","15.50","15.60","-0.1000","44"
"1457","宜進","198824","3681378","18.65","18.65","18.45","18.50","-0.1000","103"
"1459","聯發","64620","583653","9.13","9.13","8.98","9.00","-0.0400","88"
"1460","宏遠","595632","4588783","7.73","7.77","7.67","7.68","-0.0500","266"
"1463","強盛","82299","1172632","14.35","14.35","14.20","14.20","-0.2000","92"
"1464","得力","214355","3164090","14.85","14.85","14.70","14.75","0.0000","236"
"1465","偉全","44236","625565","14.30","14.30","14.05","14.05","-0.2500","59"
"1466","聚隆","19002","219572","11.55","11.60","11.55","11.60","0.0000","13"
"1467","南緯","1821423","20918753","11.55","11.60","11.40","11.45","-0.0500","420"
"1468","昶和","51010","727845","14.40","14.50","13.95","13.95","-0.6000","28"
"1470","大統新創","33442","656413","18.95","19.20","18.80","18.80","-0.1500","40"
"1471","首利","2685147","24032764","9.27","9.37","8.72","8.86","-0.3400","1275"
"1472","三洋實業","3001","78376","26.15","26.15","26.10","26.10","0.0000","4"
"1473","台南","126365","2872663","22.85","23.10","22.45","22.45","-0.4000","126"
"1474","弘裕","97058","1215423","12.60","12.60","12.45","12.55","-0.0500","56"
"1475","業旺","114478","5869804","53.10","53.10","50.00","50.00","-3.4000","178"
"1476","儒鴻","376350","180733559","486.00","488.00","477.50","477.50","-10.0000","1151"
"1477","聚陽","841222","183829087","220.50","221.50","216.50","217.00","-3.5000","1420"
"1503","士電","33462768","3310768977","104.00","104.50","92.20","94.00","-7.5000","21585"
"1504","東元","34264382","1506594892","44.50","45.20","42.90","43.05","-1.4000","17460"
"1506","正道","490867","10184113","21.30","21.30","20.55","20.60","-0.5500","258"
"1512","瑞利","51448","689635","13.50","13.55","13.10","13.15","-0.4000","157"
"1513","中興電","21695769","2239601692","105.00","107.00","100.50","102.50","-2.5000","13497"
"1514","亞力","7529536","363050224","48.80","49.80","47.05","48.15","-0.9500","5072"
"1515","力山","480584","13668984","29.35","29.35","28.20","28.30","-0.7500","404"
"1516","川飛","465300","9312605","20.20","20.35","19.80","20.35","0.2500","227"
"1517","利奇","704150","13442414","19.40","19.40","19.00","19.00","-0.3500","865"
"1519","華城","25146069","2382800930","99.00","99.50","90.40","93.70","-5.1000","16722"
"1521","大億","3013","114056","37.80","38.05","37.70","38.05","0.2000","16"
"1522","堤維西","1922082","55081545","29.25","29.25","28.30","28.50","-0.5500","1160"
"1522A","堤維西甲特","5000","228750","45.85","45.85","45.50","45.50","-0.4000","4"
"1524","耿鼎","3160443","74675980","24.25","24.30","23.25","23.40","-0.6500","1633"
"1525","江申","63228","4262218","67.40","68.60","66.70","67.30","-0.1000","55"
"1526","日馳","361330","14476111","40.25","40.75","39.80","39.80","-0.4500","263"
"1527","鑽全","345586","14332514","42.00","42.00","41.20","41.30","-0.5500","326"
"1528","恩德","4845111","57716044","12.00","12.30","11.60","11.70","-0.2000","1592"
"1529","樂事綠能","3509171","140582504","41.00","41.10","39.00","39.10","-0.9000","2240"
"1530","亞崴","46551","1518456","32.90","32.90","32.50","32.50","-0.5000","95"
"1531","高林股","61723","891283","14.55","14.55","14.35","14.35","-0.1500","59"
"1532","勤美","621631","21273894","34.85","34.90","33.75","33.90","-0.6500","406"
"1533","車王電","507933","26560959","53.20","53.50","51.50","52.00","-1.2000","432"
"1535","中宇","274805","14687507","53.20","54.40","52.90","53.10","-0.1000","293"
"1536","和大","1339214","93436422","70.50","71.10","69.00","69.00","-1.6000","1095"
"1537","廣隆","74225","10577682","142.50","143.00","142.00","142.50","-0.5000","98"
"1538","正峰","4006","39218","9.79","9.79","9.79","9.79","-0.0100","8"
"1539","巨庭","431945","12315251","29.00","29.30","28.05","28.15","-0.8500","322"
"1540","喬福","137113","2259014","16.50","16.60","16.40","16.50","0.0500","203"
"1541","錩泰","21010","713290","34.30","34.30","33.60","34.15","-0.5000","23"
"1558","伸興","153324","17144141","112.50","112.50","111.00","111.00","-1.5000","250"
"1560","中砂","2829340","312216880","114.00","114.50","108.50","109.50","-4.0000","2672"
"1568","倉佑","326435","7460884","23.30","23.40","22.65","22.80","-0.4500","244"
"1582","信錦","117913","6993212","59.80","59.80","59.10","59.40","-0.2000","168"
"1583","程泰","22010","1449460","66.10","66.10","65.70","65.70","-0.4000","17"
"1587","吉茂","80255","1823425","22.85","22.85","22.60","22.70","-0.2000","55"
"1589","永冠-KY","2497787","190811413","78.30","78.60","75.00","75.30","-3.0000","1613"
"1590","亞德客-KY","853717","929417825","1125.00","1140.00","1065.00","1080.00","-40.0000","843"
"1597","直得","196766","14774924","76.80","77.60","74.10","74.70","-1.7000","406"
"1598","岱宇","252163","10474676","42.95","42.95","41.00","41.15","-1.7500","219"
"1603","華電","753681","19854202","26.75","26.85","26.00","26.15","-0.6000","387"
"1604","聲寶","879162","24427278","27.85","28.00","27.65","27.70","-0.1500","881"
