證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"00688L","國泰20年美債正2","6155335","70842210","11.53","11.53","11.49","11.51","-0.3000","1068"
"00689R","國泰20年美債反1","207000","3887530","18.79","18.79","18.77","18.79","0.2200","10"
"00690","兆豐藍籌30","172432","4772814","27.70","27.81","27.64","27.66","-0.1400","264"
"00692","富邦公司治理","1413559","42524912","30.12","30.15","30.01","30.06","-0.0800","1548"
"00693U","期街口S&P黃豆","114208","3093868","27.04","27.16","27.04","27.14","0.3900","53"
"00700","富邦恒生國企","296082","3914692","13.30","13.30","13.17","13.20","0.0500","889"
"00701","國泰股利精選30","638499","14773831","23.13","23.17","23.10","23.13","0.0000","655"
"00702","國泰標普低波高息","132779","2784990","20.98","20.99","20.98","20.98","0.1400","797"
"00703","台新MSCI中國","83723","1377824","16.37","16.53","16.37","16.43","0.0600","909"
"00706L","期元大S&P日圓正2","1894500","18196159","9.63","9.63","9.59","9.62","-0.0500","425"
"00707R","期元大S&P日圓反1","10000","242360","24.28","24.28","24.21","24.23","0.0700","4"
"00708L","期元大S&P黃金正2","980964","28037968","28.52","28.67","28.52","28.60","-0.2000","307"
"00709","富邦歐洲","33291","839499","25.22","25.24","25.22","25.24","-0.1300","561"
"00710B","復華彭博非投等債","339970","6007088","17.68","17.68","17.66","17.66","-0.0200","72"
"00711B","復華彭博新興債","125372","2024846","16.14","16.15","16.14","16.14","-0.0900","199"
"00712","復華富時不動產","31929963","290845423","9.12","9.13","9.09","9.11","0.1000","7375"
"00713","元大台灣高息低波","8427506","343271155","40.88","40.90","40.65","40.72","-0.1600","7280"
"00714","群益道瓊美國地產","1240514","22642343","18.27","18.28","18.24","18.24","0.2900","298"
"00715L","期街口布蘭特正2","36087953","550654300","15.19","15.34","15.15","15.25","-0.4500","2816"
"00717","富邦美國特別股","104248","1524563","14.63","14.64","14.62","14.63","0.0100","1031"
"00728","第一金工業30","711156","16671580","23.57","23.57","23.32","23.34","-0.2000","416"
"00730","富邦臺灣優質高息","275765","5131334","18.65","18.66","18.54","18.54","-0.1100","443"
"00731","復華富時高息低波","1035442","59065311","57.10","57.10","56.95","57.00","-0.1000","267"
"00732","國泰RMB短期報酬","","","","","","","0.0000",""
"00733","富邦臺灣中小","276008","10402712","37.73","37.83","37.59","37.68","0.1500","452"
"00735","國泰臺韓科技","131769","3532398","26.88","26.88","26.73","26.75","-0.1700","482"
"00736","國泰新興市場","100954","1988239","19.70","19.70","19.70","19.70","0.0600","806"
"00737","國泰AI+Robo","26243","726096","27.68","27.70","27.65","27.68","0.0000","163"
"00738U","期元大道瓊白銀","752176","18535800","24.68","24.69","24.62","24.66","-0.2900","205"
"00739","元大MSCI A股","52570","1265025","24.03","24.19","24.00","24.08","0.0500","429"
"00752","中信中國50","3757081","71200239","18.90","19.03","18.88","18.96","0.1500","778"
"00753L","中信中國50正2","12643721","143122613","11.30","11.41","11.24","11.29","0.0900","2070"
"00757","統一FANG+","447113","19865205","44.68","44.68","44.36","44.39","-0.1800","515"
"00762","元大全球AI","114196","4227488","37.05","37.06","36.98","37.00","0.0100","142"
"00763U","期街口道瓊銅","52004","1341893","25.99","25.99","25.76","25.82","-0.1700","25"
"00770","國泰北美科技","128338","3735501","29.20","29.20","29.06","29.10","-0.0100","405"
"00771","元大US高息特別股","34669","552630","15.96","15.97","15.93","15.95","0.0100","410"
"00775B","新光投等債15+","51401","1733097","33.72","33.75","33.72","33.75","-0.2700","214"
"00783","富邦中証500","188448","4119580","21.89","21.91","21.84","21.91","-0.0800","808"
"00830","國泰費城半導體","1905233","51880167","27.25","27.26","27.20","27.25","-0.0100","1019"
"00850","元大臺灣ESG永續","617652","19315270","31.38","31.38","31.17","31.26","-0.1200","666"
"00851","台新全球AI","3540","94810","26.83","26.83","26.82","26.83","0.0000","189"
"00852L","國泰美國道瓊正2","156057","3048972","19.52","19.57","19.52","19.53","0.0200","68"
"00861","元大全球未來通訊","1744987","49515899","28.42","28.49","28.31","28.36","-0.1300","784"
"00865B","國泰US短期公債","107795","4359828","40.42","40.46","40.42","40.44","0.0000","803"
"00875","國泰網路資安","89916","2343446","26.09","26.10","26.05","26.07","0.0100","103"
"00876","元大全球5G","888453","24334158","27.43","27.45","27.32","27.44","-0.1400","760"
"00878","國泰永續高股息","38243822","673354827","17.63","17.64","17.58","17.62","-0.0100","19708"
"00881","國泰台灣5G+","8327553","125737357","15.16","15.17","15.06","15.09","-0.0600","5531"
"00882","中信中國高股息","18673300","230176042","12.26","12.38","12.25","12.34","0.1100","4189"
"00885","富邦越南","9650238","109361067","11.33","11.36","11.31","11.33","-0.0100","2689"
"00891","中信關鍵半導體","7215123","94662365","13.21","13.22","13.05","13.07","-0.1600","3699"
"00892","富邦台灣半導體","5035378","61583590","12.28","12.30","12.18","12.20","-0.0800","1196"
"00893","國泰智能電動車","13417137","187846269","14.00","14.02","13.98","13.98","0.0400","2598"
"00894","中信小資高價30","1248034","17188028","13.86","13.86","13.69","13.71","-0.1500","387"
"00895","富邦未來車","2133075","31628980","14.84","14.87","14.81","14.82","0.0500","631"
"00896","中信綠能及電動車","1198616","17646633","14.80","14.80","14.67","14.70","-0.1000","826"
"00897","富邦基因免疫生技","1513091","11946430","7.89","7.91","7.88","7.89","0.0500","345"
"00898","國泰基因免疫革命","839501","6395870","7.63","7.63","7.60","7.60","-0.0100","232"
"00899","FT潔淨能源","153283","3387062","22.05","22.15","22.02","22.11","0.2200","148"
"00900","富邦特選高股息30","8567208","100479072","11.80","11.80","11.69","11.71","-0.0900","3938"
"00901","永豐智能車供應鏈","485984","6326873","13.09","13.09","12.98","13.00","-0.0900","382"
"00902","中信電池及儲能","8686237","110524212","12.65","12.80","12.60","12.70","0.1000","2064"
"00903","富邦元宇宙","1385557","13852697","10.05","10.05","9.99","10.00","-0.0500","431"
"00904","新光臺灣半導體30","810486","10057586","12.48","12.48","12.33","12.36","-0.1200","271"
"00905","FT臺灣Smart","1403414","12773506","9.12","9.13","9.08","9.09","-0.0300","554"
"00906","大華元宇宙科技50","27000","291500","10.80","10.80","10.79","10.80","0.0000","7"
"00907","永豐優息存股","1550261","22866158","14.76","14.77","14.73","14.73","-0.0300","645"
"00908","富邦入息REITs+","996125","12147884","12.21","12.22","12.18","12.18","0.1000","208"
"00909","國泰數位支付服務","155747","2682177","17.33","17.33","17.21","17.21","-0.1200","96"
"00910","第一金太空衛星","1227711","18800437","15.30","15.33","15.30","15.32","0.0400","222"
"00911","兆豐洲際半導體","246081","4193468","17.00","17.08","17.00","17.06","-0.0800","43"
"00912","中信臺灣智慧50","4674317","70302038","15.13","15.13","14.97","15.00","-0.1100","1650"
"00913","兆豐台灣晶圓製造","136255","2267869","16.70","16.70","16.54","16.54","-0.1400","21"
"00915","凱基優選高股息30","327552","5431294","16.60","16.60","16.56","16.56","-0.0300","214"
"00916","國泰全球品牌50","622053","10006177","16.10","16.13","16.07","16.08","0.0000","302"
"00917","中信特選金融","456897","6913479","15.17","15.17","15.12","15.13","0.1200","228"
"00918","大華優利高填息30","402439","6967875","17.40","17.40","17.26","17.28","-0.1200","155"
"00919","群益台灣精選高息","3337915","64236138","19.35","19.35","19.16","19.18","-0.1600","1876"
"00920","富邦ESG綠色電力","251664","4297578","17.05","17.13","17.05","17.07","0.0700","147"
"00921","兆豐龍頭等權重","209350","3398536","16.35","16.35","16.17","16.17","-0.1800","123"
"00922","國泰台灣領袖50","6670361","99054846","14.94","14.94","14.83","14.84","-0.0700","2585"
"00923","群益台灣ESG低碳","3529612","52760638","15.00","15.00","14.91","14.93","-0.0800","1954"
"00925","新光標普電動車","12149466","181374658","14.94","14.95","14.90","14.90","-0.0700","1142"
"01001T","土銀富邦R1","7301","115758","15.80","15.90","15.80","15.90","0.0000","8"
"01002T","土銀國泰R1","105000","1852180","17.70","17.75","17.51","17.61","-0.0900","25"
"01003T","兆豐新光R1","1612000","36651440","21.18","21.20","21.10","21.10","-0.1000","27"
"01004T","土銀富邦R2","","","","","","","0.0000",""
"01007T","兆豐國泰R2","34000","597100","17.50","17.60","17.50","17.60","0.1000","4"
"01009T","王道圓滿R1","44000","373580","8.50","8.50","8.46","8.50","0.0000","8"
"01010T","京城樂富R1","23000","230120","10.00","10.04","10.00","10.04","-0.0100","8"
"020000","富邦特選蘋果N","1000","7180","7.18","7.18","7.18","7.18","0.0000","1"
"020002","元富新中國N","1000","13310","13.31","13.31","13.31","13.31","0.0000","1"
"020007","凱基臺灣500N","","","","","","","0.0000",""
"020011","統一微波高息20N","","","","","","","0.0000",""
"020012","富邦行動通訊N","","","","","","","0.0000",""
"020015","統一MSCI美低波N","","","","","","","0.0000",""
"020016","統一MSCI美科技N","15000","275700","18.38","18.38","18.38","18.38","0.0000","1"
"020018","統一價值成長30N","5000","83500","16.70","16.70","16.70","16.70","0.0000","1"
"020019","統一特選台灣5GN","","","","","","","0.0000",""
"02001L","富邦蘋果正二N","5000","51020","10.21","10.21","10.20","10.20","-0.0900","2"
"02001R","富邦蘋果反一N","","","","","","","0.0000",""
"02001S","策元大加權策略N","","","","","","","0.0000",""
"020020","元大台股領航N","51000","343720","6.76","6.76","6.71","6.71","-0.0500","19"
"020022","元大電動車N","725000","4347880","6.03","6.05","5.96","5.98","-0.0500","118"
"020028","元大特選電動車N","145000","837580","5.82","5.82","5.76","5.76","-0.0600","37"
"020029","元大ESG高股息N","35000","176240","5.05","5.05","5.01","5.02","-0.0100","17"
"020030","統一智慧電動車N","76000","326170","4.31","4.32","4.27","4.28","-0.0300","18"
"020031","統一IC設計臺灣N","523000","2319460","4.51","4.51","4.41","4.43","-0.0800","28"
"020032","元大綠能N","47000","255870","5.45","5.45","5.41","5.41","-0.0400","8"
"020034","元大IC設計N","364000","2003110","5.56","5.57","5.45","5.46","-0.1000","48"
"020036","元大金融配息N","63000","314680","5.00","5.00","4.99","4.99","0.0100","29"
"020037","元大金融高股息N","30000","149750","4.99","5.00","4.99","4.99","0.0100","12"
"1101","台泥","13555388","509593992","37.95","38.00","37.30","37.45","-0.5000","9319"
"1101B","台泥乙特","148286","7245624","48.90","48.90","48.85","48.90","0.0000","46"
"1102","亞泥","3552623","155269596","43.80","43.85","43.60","43.60","-0.1500","1692"
"1103","嘉泥","524120","10343387","19.95","19.95","19.60","19.70","-0.1500","426"
"1104","環泥","1090841","29253297","27.00","27.05","26.65","26.75","-0.2000","540"
"1108","幸福","1395278","21979725","15.90","15.95","15.65","15.70","-0.2000","752"
"1109","信大","351821","6134764","17.55","17.55","17.35","17.50","-0.0500","124"
"1110","東泥","326002","5945486","18.25","18.35","18.15","18.30","-0.0500","61"
"1201","味全","259057","5223295","20.25","20.25","20.10","20.15","0.0500","450"
"1203","味王","19261","727862","37.70","37.90","37.60","37.85","-0.1000","79"
"1210","大成","3325698","176532126","53.20","53.70","52.50","52.70","-0.1000","2914"
"1213","大飲","6999","50471","7.32","7.32","7.04","7.04","0.0400","6"
"1215","卜蜂","3407386","323368266","94.10","97.30","92.60","94.90","-0.1000","4576"
"1216","統一","5757518","423786650","73.40","73.80","73.30","73.60","0.3000","3718"
"1217","愛之味","932319","10594555","11.40","11.40","11.35","11.35","0.0000","355"
"1218","泰山","815587","24586328","30.20","30.25","30.05","30.10","-0.1000","490"
"1219","福壽","542116","11559913","21.50","21.55","21.25","21.25","-0.2000","366"
"1220","台榮","334998","5594932","16.90","16.90","16.60","16.75","0.0000","1306"
"1225","福懋油","24278","1485389","60.90","61.40","60.90","61.20","0.3000","33"
"1227","佳格","912044","36823623","40.40","40.65","40.40","40.50","0.1000","320"
"1229","聯華","1314303","78762941","60.30","60.70","59.60","59.80","-0.4000","4766"
"1231","聯華食","110733","10154616","91.70","92.00","91.50","91.50","-0.1000","364"
"1232","大統益","33584","5009612","149.50","149.50","148.50","149.50","1.0000","130"
"1233","天仁","21056","739528","35.20","35.30","34.80","35.10","-0.1000","22"
"1234","黑松","269130","9776015","36.50","36.50","36.20","36.25","-0.0500","169"
"1235","興泰","2093","146442","69.70","70.30","69.70","70.30","0.2000","9"
"1236","宏亞","589287","13916111","23.60","23.75","23.55","23.70","0.0000","95"
"1256","鮮活果汁-KY","4193","1333340","317.50","319.00","317.50","317.50","3.0000","61"
"1301","台塑","4766158","444693594","93.80","93.80","93.00","93.00","-1.0000","7082"
"1303","南亞","3335465","259142310","77.50","77.90","77.00","77.90","0.2000","2097"
"1304","台聚","1906907","49663928","26.00","26.25","25.85","26.00","0.2000","1223"
"1305","華夏","1225827","32847277","27.05","27.05","26.65","26.75","-0.3000","1201"
"1307","三芳","92686","1952736","21.10","21.20","21.05","21.05","-0.1000","60"
"1308","亞聚","2417730","69903690","29.15","29.15","28.70","28.85","-0.3500","1361"
"1309","台達化","463412","9837154","21.25","21.40","21.10","21.10","-0.1500","335"
"1310","台苯","1831065","27846849","15.45","15.45","15.00","15.20","-0.2000","1006"
"1312","國喬","7100788","147203981","21.15","21.15","20.45","20.55","-0.6500","2522"
"1312A","國喬特","20000","565000","28.25","28.25","28.25","28.25","-0.0500","1"
"1313","聯成","1029402","15510442","15.20","15.25","14.95","14.95","-0.2500","519"
"1314","中石化","9041092","91691748","10.15","10.20","10.10","10.10","0.0000","2184"
"1315","達新","29813","2100979","70.60","70.60","70.30","70.30","-0.3000","52"
"1316","上曜","2760883","38221832","13.80","14.00","13.70","13.70","0.1000","1039"
"1319","東陽","9509538","467756293","50.00","50.00","48.65","49.10","0.2500","6207"
"1321","大洋","308295","11641390","37.60","38.05","37.50","37.95","0.4000","174"
"1323","永裕","59073","1948269","33.05","33.15","32.85","33.15","0.1000","43"
"1324","地球","3598","41373","11.50","11.50","11.50","11.50","0.0500","11"
"1325","恆大","121207","2891859","23.90","24.00","23.80","23.80","-0.0500","126"
"1326","台化","1679478","116557735","69.70","69.90","69.10","69.50","-0.4000","1211"
"1337","再生-KY","1250930","9190410","7.18","7.40","7.18","7.28","0.1100","734"
"1338","廣華-KY","124435","5717308","46.05","46.35","45.70","46.05","0.0000","123"
"1339","昭輝","121917","5502382","45.35","45.35","45.00","45.00","-0.4500","105"
"1340","勝悅-KY","118943","1332863","11.20","11.25","11.10","11.25","0.0500","437"
"1341","富林-KY","6178","432144","70.20","70.20","69.90","69.90","0.0000","53"
"1342","八貫","2338645","366190896","158.50","160.00","153.50","153.50","-4.0000","2234"
"1402","遠東新","5986672","189574790","31.75","31.75","31.60","31.65","-0.2000","2250"
"1409","新纖","2528842","45485461","17.90","18.20","17.90","17.90","0.0500","1063"
"1410","南染","53167","2094930","39.45","39.90","39.10","39.10","-0.3500","52"
"1413","宏洲","18703","177840","9.50","9.62","9.48","9.58","-0.0500","18"
"1414","東和","143195","2535483","17.90","17.90","17.65","17.70","-0.1500","103"
"1416","廣豐","1382591","16476027","11.75","12.10","11.75","11.80","0.1000","503"
"1417","嘉裕","5083932","74646621","14.70","14.95","14.35","14.40","-0.1500","1799"
"1418","東華","92094","1473419","16.20","16.30","15.70","15.80","-0.2500","127"
"1419","新紡","121019","4909622","40.65","40.70","40.50","40.50","-0.0500","40"
"1423","利華","146027","3083624","21.05","21.25","21.00","21.15","0.2000","183"
"1432","大魯閣","1046115","16925673","16.50","16.50","15.95","16.15","-0.3500","1019"
"1434","福懋","507821","14391313","28.35","28.40","28.30","28.30","-0.0500","488"
"1436","華友聯","9305","535656","57.30","57.80","57.30","57.60","0.1000","16"
"1437","勤益控","1057528","31421864","30.70","30.70","29.25","29.25","-0.9500","665"
"1438","三地開發","42149","1341761","31.90","32.00","31.60","31.80","0.0000","41"
"1439","雋揚","51557","1135254","22.10","22.35","21.90","22.05","-0.3000","28"
"1440","南紡","474700","8093528","17.10","17.10","17.00","17.00","-0.1000","291"
"1441","大東","74899","607104","8.09","8.15","8.07","8.15","0.0600","178"
"1442","名軒","1062427","36024716","33.85","34.25","33.50","33.50","-0.3500","478"
"1443","立益物流","137998","4279323","31.40","31.75","30.50","30.60","-0.2000","120"
"1444","力麗","36221249","415306528","11.40","11.70","11.25","11.30","0.3000","10363"
"1445","大宇","247032","4683151","19.00","19.10","18.85","18.90","-0.1500","108"
"1446","宏和","63620","2054200","32.40","32.50","32.20","32.25","0.0000","47"
"1447","力鵬","3869294","32058608","8.26","8.35","8.22","8.22","0.0600","1045"
"1449","佳和","403802","6401190","15.55","16.20","15.55","15.60","0.0500","479"
"1451","年興","280958","6460968","23.15","23.20","22.90","22.90","-0.2500","158"
"1452","宏益","49261","871939","17.65","17.75","17.65","17.70","0.0500","64"
"1453","大將","251672","4074306","16.15","16.45","16.05","16.05","-0.1000","197"
"1454","台富","48599","659942","13.55","13.65","13.55","13.55","0.0000","89"
"1455","集盛","599297","6522313","10.85","11.00","10.80","10.80","0.0000","338"
"1456","怡華","2073021","35389398","17.40","17.40","16.10","16.10","0.2500","701"
"1457","宜進","130097","2432700","18.75","18.75","18.65","18.70","-0.0500","83"
"1459","聯發","114988","1044350","9.10","9.14","9.01","9.08","0.0300","124"
"1460","宏遠","2046804","16590881","8.15","8.19","8.04","8.07","-0.0100","753"
"1463","強盛","85526","1235395","14.45","14.50","14.40","14.45","0.0500","138"
"1464","得力","135289","2027295","14.95","15.05","14.95","14.95","0.0000","310"
"1465","偉全","39057","557036","14.30","14.30","14.20","14.30","0.0000","52"
"1466","聚隆","22276","258772","11.65","11.70","11.55","11.70","0.0000","22"
"1467","南緯","1870270","21538718","11.50","11.55","11.45","11.50","0.0000","427"
"1468","昶和","60040","893456","15.15","15.15","14.65","14.95","-0.1500","35"
"1470","大統新創","198313","3893302","18.90","20.35","18.90","19.60","0.7500","150"
"1471","首利","14861018","150533186","10.50","10.80","9.33","9.39","-0.4900","5309"
"1472","三洋實業","9641","268149","28.50","28.50","27.50","27.90","-0.6000","11"
"1473","台南","92402","2104749","22.70","22.95","22.55","22.90","0.2000","131"
"1474","弘裕","189460","2413656","12.80","12.80","12.65","12.70","-0.1000","190"
"1475","業旺","24000","1334300","55.50","55.80","55.50","55.70","0.5000","23"
"1476","儒鴻","327682","160084228","496.50","496.50","486.50","488.00","-2.5000","455"
"1477","聚陽","1478475","329376234","223.00","224.50","221.00","222.50","-1.5000","1204"
"1503","士電","12765495","1258951163","98.00","101.00","96.60","96.70","-0.3000","9720"
"1504","東元","24871351","1108985080","44.75","45.40","44.00","44.30","-0.3000","12171"
"1506","正道","221463","4755071","21.60","21.60","21.35","21.40","-0.2000","135"
"1512","瑞利","101542","1449402","14.20","14.55","14.15","14.40","0.1000","160"
"1513","中興電","22770894","2486215737","109.00","111.00","107.50","109.00","0.0000","13941"
"1514","亞力","16627968","855832289","51.90","52.80","50.30","50.50","-1.0000","9805"
"1515","力山","452159","13548741","29.90","30.25","29.70","29.75","-0.1000","345"
"1516","川飛","159437","3262652","20.45","20.55","20.40","20.45","0.0000","97"
"1517","利奇","365468","7315255","20.05","20.20","19.95","19.95","0.0000","359"
"1519","華城","30157414","3006672201","97.20","103.50","97.20","97.90","0.8000","19473"
"1521","大億","25640","994226","39.25","39.25","38.60","38.60","-0.6500","55"
"1522","堤維西","4126607","125940586","30.40","30.75","30.35","30.40","0.2500","2167"
"1522A","堤維西甲特","6100","280150","45.95","45.95","45.90","45.90","0.0000","7"
"1524","耿鼎","3248237","82767329","25.70","25.75","25.20","25.20","-0.3000","1684"
"1525","江申","133110","9399220","70.90","71.10","70.00","70.40","-0.1000","159"
"1526","日馳","266606","11153293","42.00","42.05","41.65","41.80","-0.2500","526"
"1527","鑽全","237569","10257009","43.50","43.50","43.05","43.05","-0.4000","177"
"1528","恩德","1722472","19932792","11.55","11.70","11.45","11.55","0.1000","593"
"1529","樂事綠能","37141707","1559965534","43.25","43.90","40.25","41.75","1.6000","21258"
"1530","亞崴","301414","10389244","33.60","35.50","33.60","34.00","0.5500","305"
"1531","高林股","284597","4142411","14.45","14.65","14.40","14.65","0.2000","111"
"1532","勤美","789695","28013235","35.85","36.00","35.20","35.25","-0.6000","533"
"1533","車王電","6885026","401376763","55.00","58.60","54.90","58.60","5.3000","3263"
"1535","中宇","390919","21609605","55.30","56.00","54.70","55.00","-0.3000","381"
"1536","和大","946500","69909291","73.80","74.50","73.30","73.30","-0.4000","883"
"1537","廣隆","39844","5708681","143.50","144.00","143.00","143.00","0.5000","62"
"1538","正峰","928651","9240030","9.98","10.80","9.96","10.75","0.8900","55"
"1539","巨庭","304389","9564367","31.70","31.70","31.20","31.25","-0.2000","226"
"1540","喬福","316356","5349365","17.00","17.00","16.85","16.90","-0.1000","373"
"1541","錩泰","59016","2144725","36.60","36.85","36.00","36.10","-0.3000","42"
"1558","伸興","98852","11184433","113.00","114.00","112.50","112.50","-0.5000","130"
"1560","中砂","1102129","129192273","118.00","118.00","116.50","116.50","-1.5000","881"
"1568","倉佑","395981","9780152","24.55","24.90","24.45","24.60","0.0500","300"
"1582","信錦","131242","7885608","60.30","60.30","60.00","60.10","-0.2000","158"
"1583","程泰","20155","1371251","67.80","68.40","67.80","67.80","0.1000","31"
"1587","吉茂","48841","1127210","23.15","23.40","22.95","23.00","0.0000","76"
"1589","永冠-KY","4556377","367358623","82.20","82.50","77.40","80.00","-0.9000","2888"
"1590","亞德客-KY","364324","426600565","1190.00","1190.00","1160.00","1165.00","-10.0000","415"
"1597","直得","109185","8824878","81.40","81.50","80.40","80.90","0.4000","172"
"1598","岱宇","285148","12683124","45.20","45.25","44.10","44.10","-1.1000","229"
"1603","華電","557500","15451720","27.95","27.95","27.50","27.50","-0.2500","375"
"1604","聲寶","325641","8994490","27.75","27.75","27.55","27.60","-0.1500","431"
"1605","華新","42381977","2153992857","51.90","52.00","50.20","50.40","-1.5000","23442"
"1608","華榮","2259562","37347673","16.50","16.70","16.35","16.40","0.0500","1021"
