證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"00648R","元大S&P500反1","1470047","10322270","7.02","7.03","7.02","7.03","0.0000","91"
"00650L","復華香港正2","6758085","94826569","14.19","14.21","13.88","14.03","-0.1600","1519"
"00651R","復華香港反1","205044","1670056","8.11","8.18","8.11","8.14","0.0500","32"
"00652","富邦印度","206702","5961053","28.90","28.90","28.81","28.81","-0.0900","804"
"00653L","富邦印度正2","195702","8099228","41.41","41.48","41.27","41.33","-0.1700","107"
"00654R","富邦印度反1","103000","838360","8.10","8.16","8.10","8.13","0.0100","25"
"00655L","國泰中國A50正2","2066634","58651761","28.46","28.65","28.19","28.30","-0.1900","493"
"00656R","國泰中國A50反1","289000","2359870","8.16","8.22","8.16","8.22","0.0300","16"
"00657","國泰日經225","102010","3484544","34.16","34.16","34.10","34.10","-0.1900","6"
"00657K","國泰日經225+U","200","2236","11.18","11.18","11.18","11.18","-0.0600","2"
"00660","元大歐洲50","1994","62656","31.84","31.84","31.84","31.84","0.0700","993"
"00661","元大日經225","6055","220635","36.50","36.55","36.50","36.55","-0.0100","839"
"00662","富邦NASDAQ","131931","6752339","51.30","51.30","51.15","51.20","0.0000","214"
"00663L","國泰臺灣加權正2","32000","3464550","108.75","108.80","107.30","107.30","-1.1500","5"
"00664R","國泰臺灣加權反1","5535298","32632131","5.88","5.92","5.86","5.91","0.0200","302"
"00665L","富邦恒生國企正2","23571530","203456850","8.76","8.77","8.53","8.60","-0.1600","2319"
"00666R","富邦恒生國企反1","133000","1891360","14.24","14.26","14.19","14.19","0.1400","9"
"00668","國泰美國道瓊","23619","886933","37.58","37.60","37.55","37.58","-0.0900","878"
"00668K","國泰美國道瓊+U","200","2462","12.31","12.31","12.31","12.31","-0.0300","2"
"00669R","國泰美國道瓊反1","2457000","19370210","7.88","7.89","7.87","7.89","0.0100","225"
"00670L","富邦NASDAQ正2","1150476","76357332","66.45","66.55","66.20","66.25","-0.2000","407"
"00671R","富邦NASDAQ反1","5230471","29115138","5.56","5.58","5.55","5.58","0.0100","258"
"00673R","期元大S&P原油反1","17183581","143161736","8.33","8.37","8.29","8.36","0.0300","1355"
"00674R","期元大S&P黃金反1","483190","5723748","11.83","11.86","11.82","11.86","-0.0200","79"
"00675L","富邦臺灣加權正2","799065","37704381","47.46","47.59","46.83","46.91","-0.4500","685"
"00676R","富邦臺灣加權反1","2897635","9402510","3.23","3.26","3.23","3.26","0.0300","180"
"00678","群益NBI生技","314483","8172296","26.00","26.00","25.96","25.99","-0.0800","906"
"00680L","元大美債20正2","19458547","226634244","11.65","11.67","11.62","11.66","0.0400","2175"
"00681R","元大美債20反1","99000","1790770","18.08","18.12","18.07","18.08","-0.0500","21"
"00682U","期元大美元指數","112002","2270821","20.26","20.29","20.25","20.27","-0.0400","42"
"00683L","期元大美元指正2","1126136","23627566","20.95","21.01","20.91","21.01","-0.0800","249"
"00684R","期元大美元指反1","7010","114172","16.30","16.30","16.22","16.22","0.0000","6"
"00685L","群益臺灣加權正2","60324","2527034","42.13","42.13","41.55","41.62","-0.4300","34"
"00686R","群益臺灣加權反1","567000","2000800","3.51","3.53","3.51","3.53","0.0200","29"
"00688L","國泰20年美債正2","1614490","18649730","11.54","11.57","11.54","11.57","0.0600","295"
"00689R","國泰20年美債反1","3000","56240","18.75","18.75","18.74","18.74","-0.0500","2"
"00690","兆豐藍籌30","134616","3711731","27.66","27.66","27.50","27.50","-0.1600","873"
"00692","富邦公司治理","2260448","67647375","30.06","30.07","29.82","29.85","-0.2100","2998"
"00693U","期街口S&P黃豆","16055","433472","27.07","27.07","26.98","27.00","-0.1400","11"
"00700","富邦恒生國企","115107","1510028","13.20","13.20","13.04","13.12","-0.0800","9"
"00701","國泰股利精選30","526726","12219422","23.13","23.24","23.11","23.11","-0.0200","471"
"00702","國泰標普低波高息","264928","5555440","20.98","20.98","20.96","20.96","-0.0200","778"
"00703","台新MSCI中國","30020","490546","16.43","16.43","16.32","16.39","-0.0400","8"
"00706L","期元大S&P日圓正2","826517","7958267","9.66","9.66","9.61","9.63","0.0100","172"
"00707R","期元大S&P日圓反1","2000","48400","24.20","24.20","24.20","24.20","-0.0300","1"
"00708L","期元大S&P黃金正2","340335","9786073","28.83","28.83","28.70","28.75","0.1500","137"
"00709","富邦歐洲","43597","1099085","25.24","25.24","25.17","25.23","-0.0100","958"
"00710B","復華彭博非投等債","253989","4493868","17.66","17.71","17.66","17.71","0.0500","60"
"00711B","復華彭博新興債","105206","1699972","16.15","16.17","16.15","16.17","0.0300","919"
"00712","復華富時不動產","27970270","253035860","9.08","9.08","9.03","9.03","-0.0800","9586"
"00713","元大台灣高息低波","6272003","256187534","40.72","41.00","40.71","40.72","0.0000","3355"
"00714","群益道瓊美國地產","136602","2496316","18.32","18.32","18.27","18.28","0.0400","150"
"00715L","期街口布蘭特正2","13406229","203601348","15.23","15.33","15.10","15.12","-0.1300","1580"
"00717","富邦美國特別股","290593","4253618","14.62","14.65","14.62","14.64","0.0100","693"
"00728","第一金工業30","524058","12190680","23.34","23.36","23.16","23.16","-0.1800","406"
"00730","富邦臺灣優質高息","293376","5418136","18.54","18.56","18.37","18.40","-0.1400","344"
"00731","復華富時高息低波","1206801","68829520","57.10","57.25","56.85","56.90","-0.1000","131"
"00732","國泰RMB短期報酬","1000","40740","40.74","40.74","40.74","40.74","0.0000","1"
"00733","富邦臺灣中小","163716","6208735","37.68","38.02","37.68","37.83","0.1500","260"
"00735","國泰臺韓科技","110989","2960556","26.68","26.72","26.68","26.72","-0.0300","995"
"00736","國泰新興市場","104510","2054696","19.66","19.67","19.66","19.67","-0.0300","6"
"00737","國泰AI+Robo","69706","1930254","27.68","27.71","27.67","27.71","0.0300","709"
"00738U","期元大道瓊白銀","686245","17007618","24.85","24.89","24.73","24.80","0.1400","121"
"00739","元大MSCI A股","16615","399025","24.08","24.28","23.99","23.99","-0.0900","877"
"00752","中信中國50","2857654","53869570","19.00","19.00","18.74","18.86","-0.1000","578"
"00753L","中信中國50正2","10392670","116387651","11.34","11.36","11.09","11.15","-0.1400","1522"
"00757","統一FANG+","242808","10775837","44.39","44.55","44.35","44.36","-0.0300","307"
"00762","元大全球AI","96227","3558173","37.09","37.09","36.96","36.96","-0.0400","116"
"00763U","期街口道瓊銅","46100","1190310","25.93","25.93","25.78","25.78","-0.0400","22"
"00770","國泰北美科技","343677","9987776","29.15","29.15","29.04","29.09","-0.0100","539"
"00771","元大US高息特別股","29848","475618","15.94","15.98","15.94","15.97","0.0200","792"
"00775B","新光投等債15+","52216","1769158","33.92","33.92","33.90","33.90","0.1500","1001"
"00783","富邦中証500","102005","2231588","21.87","21.89","21.87","21.89","-0.0200","7"
"00830","國泰費城半導體","2300998","62683441","27.25","27.26","27.21","27.24","-0.0100","912"
"00850","元大臺灣ESG永續","573638","17834228","31.26","31.26","30.99","31.01","-0.2500","707"
"00851","台新全球AI","8986","240585","26.85","26.87","26.81","26.87","0.0400","826"
"00852L","國泰美國道瓊正2","431176","8402892","19.51","19.51","19.46","19.46","-0.0700","85"
"00861","元大全球未來通訊","241391","6839900","28.40","28.40","28.31","28.31","-0.0500","195"
"00865B","國泰US短期公債","127998","5178850","40.44","40.49","40.44","40.49","0.0500","1005"
"00875","國泰網路資安","153649","3992815","26.07","26.07","25.96","25.96","-0.1100","104"
"00876","元大全球5G","203916","5569586","27.43","27.43","27.28","27.30","-0.1400","166"
"00878","國泰永續高股息","39329569","694149433","17.62","17.71","17.60","17.61","-0.0100","18131"
"00881","國泰台灣5G+","9796641","147166687","15.09","15.12","14.99","15.01","-0.0800","4520"
"00882","中信中國高股息","9800099","120547614","12.40","12.40","12.25","12.30","-0.0400","3048"
"00885","富邦越南","5663457","64283968","11.35","11.37","11.34","11.35","0.0200","1598"
"00891","中信關鍵半導體","8110829","105248384","13.05","13.09","12.92","12.93","-0.1400","4604"
"00892","富邦台灣半導體","2742276","33187639","12.19","12.19","12.05","12.06","-0.1400","1111"
"00893","國泰智能電動車","9309353","130504383","14.04","14.05","14.00","14.00","0.0200","1785"
"00894","中信小資高價30","750867","10261735","13.71","13.75","13.60","13.63","-0.0800","292"
"00895","富邦未來車","934419","13881562","14.87","14.89","14.84","14.84","0.0200","413"
"00896","中信綠能及電動車","1001869","14691629","14.70","14.73","14.61","14.62","-0.0800","578"
"00897","富邦基因免疫生技","1891432","14698264","7.80","7.80","7.76","7.77","-0.1200","308"
"00898","國泰基因免疫革命","1664717","12526911","7.51","7.55","7.50","7.54","-0.0600","211"
"00899","FT潔淨能源","9067","199312","21.94","22.01","21.94","21.97","-0.1400","76"
"00900","富邦特選高股息30","9034465","105449744","11.72","11.73","11.63","11.65","-0.0600","3699"
"00901","永豐智能車供應鏈","426687","5524565","13.00","13.02","12.90","12.90","-0.1000","335"
"00902","中信電池及儲能","3312959","41894182","12.70","12.75","12.60","12.60","-0.1000","1147"
"00903","富邦元宇宙","1055132","10532777","10.01","10.01","9.97","9.98","-0.0200","337"
"00904","新光臺灣半導體30","545727","6705257","12.34","12.36","12.22","12.23","-0.1300","289"
"00905","FT臺灣Smart","2368758","21447098","9.08","9.09","9.03","9.04","-0.0500","896"
"00906","大華元宇宙科技50","1000","10800","10.80","10.80","10.80","10.80","0.0000","1"
"00907","永豐優息存股","1450108","21364105","14.75","14.78","14.69","14.70","-0.0300","688"
"00908","富邦入息REITs+","1014840","12274928","12.14","12.14","12.07","12.10","-0.0800","222"
"00909","國泰數位支付服務","192921","3329620","17.25","17.27","17.25","17.26","0.0500","83"
"00910","第一金太空衛星","415844","6371769","15.31","15.33","15.31","15.33","0.0100","173"
"00911","兆豐洲際半導體","162100","2782846","17.11","17.20","17.08","17.18","0.1200","47"
"00912","中信臺灣智慧50","5012328","74797586","15.00","15.01","14.85","14.87","-0.1300","2119"
"00913","兆豐台灣晶圓製造","188021","3082522","16.54","16.54","16.33","16.36","-0.1800","32"
"00915","凱基優選高股息30","1024654","17036479","16.58","16.66","16.58","16.59","0.0300","243"
"00916","國泰全球品牌50","421673","6785459","16.09","16.10","16.08","16.08","0.0000","227"
"00917","中信特選金融","788771","11944836","15.18","15.18","15.13","15.14","0.0100","177"
"00918","大華優利高填息30","420675","7302509","17.32","17.41","17.30","17.31","0.0300","200"
"00919","群益台灣精選高息","3590626","68634690","19.18","19.22","19.03","19.05","-0.1300","1708"
"00920","富邦ESG綠色電力","200588","3423629","17.07","17.07","17.04","17.06","-0.0100","85"
"00921","兆豐龍頭等權重","152941","2484778","16.20","16.30","16.17","16.17","0.0000","127"
"00922","國泰台灣領袖50","9141034","135218544","14.87","14.88","14.75","14.77","-0.0700","4696"
"00923","群益台灣ESG低碳","7211857","107285361","14.94","14.94","14.83","14.84","-0.0900","4048"
"00925","新光標普電動車","2260968","33737126","14.93","14.93","14.91","14.91","0.0100","250"
"01001T","土銀富邦R1","2000","31560","15.78","15.78","15.78","15.78","-0.1200","2"
"01002T","土銀國泰R1","27000","475590","17.62","17.73","17.55","17.62","0.0100","12"
"01003T","兆豐新光R1","37000","781450","21.19","21.19","21.10","21.11","0.0100","6"
"01004T","土銀富邦R2","4000","59150","14.79","14.79","14.78","14.79","0.0000","3"
"01007T","兆豐國泰R2","","","","","","","0.0000",""
"01009T","王道圓滿R1","26000","220800","8.50","8.50","8.46","8.46","-0.0400","5"
"01010T","京城樂富R1","8185","82067","10.01","10.04","10.01","10.04","0.0000","7"
"020000","富邦特選蘋果N","","","","","","","0.0000",""
"020002","元富新中國N","","","","","","","0.0000",""
"020007","凱基臺灣500N","","","","","","","0.0000",""
"020011","統一微波高息20N","","","","","","","0.0000",""
"020012","富邦行動通訊N","","","","","","","0.0000",""
"020015","統一MSCI美低波N","","","","","","","0.0000",""
"020016","統一MSCI美科技N","14000","257880","18.42","18.42","18.42","18.42","0.0400","1"
"020018","統一價值成長30N","","","","","","","0.0000",""
"020019","統一特選台灣5GN","15000","191460","12.78","12.80","12.69","12.69","0.0000","6"
"02001L","富邦蘋果正二N","27000","274530","10.25","10.25","10.10","10.10","-0.1000","7"
"02001R","富邦蘋果反一N","9000","25020","2.78","2.78","2.78","2.78","0.0000","2"
"02001S","策元大加權策略N","3000","15630","5.21","5.21","5.21","5.21","0.0000","1"
"020020","元大台股領航N","16000","107130","6.73","6.73","6.66","6.66","-0.0500","10"
"020022","元大電動車N","781000","4701190","5.98","6.05","5.98","5.99","0.0100","115"
"020028","元大特選電動車N","101000","586810","5.80","5.83","5.78","5.78","0.0200","29"
"020029","元大ESG高股息N","81000","407000","5.02","5.04","5.01","5.02","0.0000","19"
"020030","統一智慧電動車N","224000","952360","4.27","4.28","4.25","4.25","-0.0300","16"
"020031","統一IC設計臺灣N","29000","128000","4.44","4.44","4.40","4.40","-0.0300","12"
"020032","元大綠能N","94000","506920","5.42","5.42","5.39","5.39","-0.0200","9"
"020034","元大IC設計N","739000","3997190","5.46","5.47","5.38","5.38","-0.0800","42"
"020036","元大金融配息N","364000","1817460","5.00","5.01","4.97","4.97","-0.0200","52"
"020037","元大金融高股息N","253000","1263910","5.00","5.01","4.97","4.97","-0.0200","53"
"1101","台泥","13369205","498250387","37.45","37.65","37.10","37.10","-0.3500","7941"
"1101B","台泥乙特","175000","8548950","48.85","48.90","48.85","48.90","0.0000","27"
"1102","亞泥","4548226","197983539","43.60","43.75","43.30","43.30","-0.3000","2448"
"1103","嘉泥","632958","12555173","19.85","19.95","19.70","19.75","0.0500","335"
"1104","環泥","2275532","61028811","26.80","27.25","26.50","27.10","0.3500","892"
"1108","幸福","1581297","24937358","15.70","15.95","15.60","15.80","0.1000","578"
"1109","信大","341530","5993433","17.60","17.90","17.40","17.50","0.0000","189"
"1110","東泥","168001","3063417","18.30","18.35","18.20","18.30","0.0000","97"
"1201","味全","305167","6146292","20.20","20.25","20.05","20.15","0.0000","475"
"1203","味王","2012","74606","37.80","37.80","37.80","37.80","-0.0500","82"
"1210","大成","2093603","110113909","52.70","53.00","52.00","52.60","-0.1000","2559"
"1213","大飲","50520","370857","7.38","7.38","7.15","7.37","0.3300","18"
"1215","卜蜂","2224717","210269526","95.30","95.70","93.40","94.20","-0.7000","5014"
"1216","統一","6974636","511289303","73.60","73.60","72.90","73.60","0.0000","4582"
"1217","愛之味","927356","10510346","11.35","11.40","11.30","11.30","-0.0500","414"
"1218","泰山","989146","29712850","30.15","30.15","30.00","30.00","-0.1000","700"
"1219","福壽","1460031","30866913","21.30","21.35","21.00","21.10","-0.1500","629"
"1220","台榮","464802","7700733","16.85","16.85","16.45","16.55","-0.2000","1220"
"1225","福懋油","101017","6156503","61.20","61.30","60.90","60.90","-0.3000","22"
"1227","佳格","1386652","55800878","40.50","40.70","40.20","40.20","-0.3000","773"
"1229","聯華","1047745","62734469","60.00","60.30","59.50","59.70","-0.1000","1312"
"1231","聯華食","152291","14036014","91.50","92.60","91.50","92.00","0.5000","314"
"1232","大統益","48312","7207270","149.50","149.50","148.50","148.50","-1.0000","182"
"1233","天仁","19422","679695","35.10","35.10","34.80","35.10","0.0000","25"
"1234","黑松","154041","5568565","36.25","36.30","36.05","36.15","-0.1000","172"
"1235","興泰","1145","80150","70.00","70.00","70.00","70.00","-0.3000","7"
"1236","宏亞","301070","7138317","23.80","23.80","23.60","23.65","-0.0500","111"
"1256","鮮活果汁-KY","63465","19828157","316.00","317.00","309.00","309.00","-8.5000","432"
"1301","台塑","6850521","637255712","93.50","93.90","92.30","92.50","-0.5000","4863"
"1303","南亞","3780267","292313661","77.90","78.00","76.70","77.00","-0.9000","3166"
"1304","台聚","2000037","51897087","26.05","26.15","25.80","25.85","-0.1500","1288"
"1305","華夏","1482649","39072933","26.80","26.80","26.15","26.15","-0.6000","1414"
"1307","三芳","171072","3606707","21.10","21.25","21.05","21.10","0.0500","78"
"1308","亞聚","2585221","73792321","28.70","28.90","28.30","28.40","-0.4500","1561"
"1309","台達化","701281","14763890","21.15","21.20","20.90","20.95","-0.1500","502"
"1310","台苯","1037878","15506798","15.20","15.20","14.80","14.85","-0.3500","716"
"1312","國喬","5065511","102647464","20.55","20.65","20.10","20.20","-0.3500","2257"
"1312A","國喬特","9000","252050","28.00","28.05","28.00","28.00","-0.2500","6"
"1313","聯成","1110670","16608431","15.05","15.05","14.85","14.85","-0.1000","657"
"1314","中石化","8232665","83360252","10.15","10.20","10.05","10.10","0.0000","2230"
"1315","達新","16693","1175692","70.40","70.70","70.30","70.30","0.0000","46"
"1316","上曜","3149808","43790164","13.75","14.05","13.75","13.95","0.2500","927"
"1319","東陽","5316976","260475665","49.30","49.50","48.30","48.80","-0.3000","3937"
"1321","大洋","192407","7247785","37.95","38.00","37.50","37.60","-0.3500","119"
"1323","永裕","90268","2967562","33.10","33.10","32.80","32.95","-0.2000","66"
"1324","地球","38268","438347","11.40","11.50","11.40","11.50","0.0000","194"
"1325","恆大","122063","2917526","23.80","24.00","23.80","23.85","0.0500","136"
"1326","台化","2199034","152397595","69.70","69.80","68.90","69.20","-0.3000","1779"
"1337","再生-KY","755604","5462767","7.28","7.37","7.12","7.16","-0.1200","568"
"1338","廣華-KY","215610","9949198","46.50","46.70","45.60","45.85","-0.2000","156"
"1339","昭輝","318729","14275945","45.00","45.05","44.55","44.70","-0.3000","219"
"1340","勝悅-KY","567608","6459903","11.25","11.55","11.20","11.25","0.0000","554"
"1341","富林-KY","11325","790672","69.90","70.00","69.70","69.70","-0.2000","31"
"1342","八貫","926081","142706500","154.50","155.00","153.00","154.00","0.5000","985"
"1402","遠東新","5478658","173686295","31.70","31.80","31.55","31.70","0.0500","1981"
"1409","新纖","2908497","52109699","17.90","18.10","17.80","17.80","-0.1000","1445"
"1410","南染","23119","905743","39.10","39.50","39.05","39.30","0.2000","22"
"1413","宏洲","50001","474459","9.58","9.58","9.46","9.52","-0.0600","20"
"1414","東和","145410","2573884","17.80","17.85","17.60","17.75","0.0500","95"
"1416","廣豐","1212109","14286595","11.85","11.90","11.70","11.70","-0.1000","320"
"1417","嘉裕","4626100","67929548","14.75","14.95","14.40","14.55","0.1500","1718"
"1418","東華","59851","957498","15.90","16.20","15.85","15.90","0.1000","132"
"1419","新紡","127300","5148244","40.50","40.55","40.35","40.35","-0.1500","50"
"1423","利華","93330","1972047","21.15","21.20","21.10","21.15","0.0000","276"
"1432","大魯閣","404647","6508072","16.05","16.25","16.00","16.00","-0.1500","482"
"1434","福懋","905092","25591713","28.30","28.40","28.20","28.20","-0.1000","624"
"1436","華友聯","26500","1522591","57.60","57.70","57.10","57.50","-0.1000","36"
"1437","勤益控","561389","16342032","29.50","29.50","28.75","28.95","-0.3000","362"
"1438","三地開發","288652","9114115","32.00","32.00","31.35","31.50","-0.3000","169"
"1439","雋揚","69215","1532870","22.40","22.40","21.95","22.20","0.1500","65"
"1440","南紡","1019272","17320447","17.05","17.10","16.95","16.95","-0.0500","574"
"1441","大東","82584","673616","8.40","8.40","8.10","8.12","-0.0300","148"
"1442","名軒","628544","20981939","33.50","33.75","33.15","33.15","-0.3500","297"
"1443","立益物流","165835","5022798","31.30","31.30","29.90","30.40","-0.2000","110"
"1444","力麗","10158162","112270667","11.10","11.20","10.90","11.05","-0.2500","3323"
"1445","大宇","297443","5658498","18.90","19.10","18.90","18.95","0.0500","111"
"1446","宏和","131022","4216351","32.25","32.40","32.00","32.10","-0.1500","74"
"1447","力鵬","1626572","13231191","8.21","8.23","8.09","8.10","-0.1200","649"
"1449","佳和","137752","2153772","15.95","15.95","15.60","15.65","0.0500","205"
"1451","年興","195500","4493609","23.05","23.05","22.95","23.00","0.1000","118"
"1452","宏益","123906","2182526","17.70","17.70","17.55","17.60","-0.1000","78"
"1453","大將","166877","2680429","16.10","16.15","16.00","16.10","0.0500","130"
"1454","台富","70411","953151","13.50","13.60","13.50","13.50","-0.0500","52"
"1455","集盛","624866","6720424","10.85","10.85","10.70","10.80","0.0000","329"
"1456","怡華","117100","1873749","16.15","16.25","15.85","15.90","-0.2000","74"
"1457","宜進","300483","5617907","18.75","18.75","18.65","18.70","0.0000","127"
"1459","聯發","73021","665021","9.13","9.15","9.08","9.08","0.0000","69"
"1460","宏遠","1685289","13510875","8.08","8.10","7.96","7.96","-0.1100","685"
"1463","強盛","61348","885982","14.45","14.50","14.40","14.45","0.0000","66"
"1464","得力","263163","3937052","14.95","15.05","14.85","14.95","0.0000","372"
"1465","偉全","72804","1040718","14.35","14.35","14.20","14.25","-0.0500","43"
"1466","聚隆","40114","467577","11.55","11.70","11.55","11.65","-0.0500","30"
"1467","南緯","1036770","11953249","11.55","11.65","11.45","11.55","0.0500","270"
"1468","昶和","43000","639150","14.95","14.95","14.80","14.85","-0.1000","28"
"1470","大統新創","54990","1067350","19.95","19.95","19.05","19.25","-0.3500","63"
"1471","首利","13521107","135642029","9.41","10.30","9.41","9.95","0.5600","4577"
"1472","三洋實業","10404","281711","27.90","27.90","26.85","26.85","-1.0500","15"
"1473","台南","140787","3210191","22.90","23.00","22.65","22.85","-0.0500","145"
"1474","弘裕","214792","2719441","12.70","12.75","12.60","12.70","0.0000","293"
"1475","業旺","48973","2726563","55.60","56.80","55.20","55.40","-0.3000","46"
"1476","儒鴻","393885","193957204","485.00","496.00","485.00","490.50","2.5000","513"
"1477","聚陽","828102","184854434","221.50","224.50","221.00","223.50","1.0000","1079"
"1503","士電","8919160","882127097","98.80","100.50","97.20","97.80","1.1000","7453"
"1504","東元","32169247","1453013510","44.60","45.80","44.50","45.00","0.7000","15602"
"1506","正道","246645","5241875","21.40","21.45","21.10","21.40","0.0000","170"
"1512","瑞利","101846","1427322","14.20","14.40","13.90","14.35","-0.0500","129"
"1513","中興電","15141267","1638437807","110.00","110.50","106.50","108.00","-1.0000","9456"
"1514","亞力","13694961","709743296","51.30","53.00","51.00","51.10","0.6000","8301"
"1515","力山","472012","14089981","29.75","30.15","29.65","29.85","0.1000","293"
"1516","川飛","222235","4552763","20.50","20.60","20.40","20.45","0.0000","167"
"1517","利奇","235542","4698791","20.00","20.05","19.90","19.90","-0.0500","385"
"1519","華城","18633193","1844155587","99.10","101.50","96.80","99.00","1.1000","12145"
"1521","大億","36384","1405279","39.40","39.40","38.40","38.55","-0.0500","57"
"1522","堤維西","5591057","172377373","30.75","31.15","30.45","30.90","0.5000","2814"
"1522A","堤維西甲特","5107","234411","45.90","45.90","45.90","45.90","0.0000","7"
"1524","耿鼎","2256978","57173980","25.40","25.50","25.20","25.25","0.0500","1114"
"1525","江申","192263","13193234","70.90","71.00","67.40","67.50","-2.9000","434"
"1526","日馳","247475","10300901","41.90","41.90","41.50","41.60","-0.2000","299"
"1527","鑽全","334211","14411332","42.90","43.70","42.85","42.90","-0.1500","266"
"1528","恩德","2328567","27187721","11.65","11.80","11.50","11.65","0.1000","844"
"1529","樂事綠能","31103811","1330423281","41.95","45.00","41.15","42.25","0.5000","17321"
"1530","亞崴","66516","2255068","34.05","34.15","33.70","33.85","-0.1500","147"
"1531","高林股","318576","4674627","14.70","14.80","14.55","14.70","0.0500","188"
"1532","勤美","455746","16055983","35.40","35.40","35.10","35.20","-0.0500","313"
"1533","車王電","4324171","250140630","58.30","58.80","57.20","57.40","-1.2000","2902"
"1535","中宇","401968","22217077","55.20","55.90","54.70","54.90","-0.1000","376"
"1536","和大","677737","49956514","73.80","74.30","73.20","73.40","0.1000","607"
"1537","廣隆","51454","7352299","143.00","143.50","142.50","142.50","-0.5000","67"
"1538","正峰","68803","743094","10.75","10.90","10.75","10.90","0.1500","51"
"1539","巨庭","513617","15864759","31.25","31.30","30.65","30.65","-0.6000","345"
"1540","喬福","436115","7287419","16.95","16.95","16.50","16.70","-0.2000","314"
"1541","錩泰","35200","1257250","36.10","36.10","35.50","35.50","-0.6000","32"
"1558","伸興","115314","13017761","114.00","114.00","112.50","112.50","0.0000","187"
"1560","中砂","1362291","156627942","117.00","117.50","114.00","114.00","-2.5000","1418"
"1568","倉佑","272964","6672771","24.60","24.90","24.25","24.40","-0.2000","203"
"1582","信錦","177550","10658282","60.40","60.40","59.80","60.10","0.0000","214"
"1583","程泰","12105","810285","67.20","67.40","66.50","66.50","-1.3000","40"
"1587","吉茂","94275","2162979","23.00","23.15","22.80","22.90","-0.1000","63"
"1589","永冠-KY","5173243","422816599","80.40","83.10","80.10","81.20","1.2000","3513"
"1590","亞德客-KY","410037","476801015","1170.00","1185.00","1150.00","1160.00","-5.0000","478"
"1597","直得","164691","13115635","81.60","81.60","78.70","78.80","-2.1000","945"
"1598","岱宇","146681","6496433","44.20","44.50","44.10","44.10","0.0000","118"
"1603","華電","634665","17430379","27.50","27.90","27.10","27.20","-0.3000","366"
"1604","聲寶","619822","17057869","27.50","27.60","27.45","27.55","-0.0500","480"
"1605","華新","26186091","1334364333","50.80","51.40","50.60","50.70","0.3000","12073"
