證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"00638R","元大滬深300反1","274000","2579650","9.43","9.45","9.40","9.40","0.0000","25"
"00639","富邦深100","1382790","18121714","13.12","13.18","13.07","13.07","-0.1400","1311"
"00640L","富邦日本正2","135000","4124730","30.49","30.65","30.42","30.65","0.0500","49"
"00641R","富邦日本反1","190000","1745010","9.20","9.20","9.18","9.18","0.0000","47"
"00642U","期元大S&P石油","5814607","101746609","17.49","17.54","17.46","17.47","0.2800","1629"
"00643","群益深証中小","220543","3386989","15.47","15.50","15.29","15.29","-0.1800","741"
"00643K","群益深証中小+R","","","","","","","0.0000",""
"00645","富邦日本","55654","1500091","26.92","27.03","26.92","27.03","0.0500","851"
"00646","元大S&P500","1402097","54070936","38.57","38.62","38.50","38.55","-0.1600","611"
"00647L","元大S&P500正2","127572","6995469","54.80","54.95","54.65","54.90","-0.5000","57"
"00648R","元大S&P500反1","3933200","28026656","7.13","7.13","7.11","7.11","0.0100","152"
"00650L","復華香港正2","12283105","165461088","13.48","13.73","13.21","13.62","-0.1700","2017"
"00651R","復華香港反1","690030","5717567","8.28","8.39","8.24","8.26","0.0400","65"
"00652","富邦印度","274699","7991146","29.05","29.13","29.03","29.05","0.0000","1115"
"00653L","富邦印度正2","524196","22095187","42.10","42.27","41.95","41.95","-0.0100","210"
"00654R","富邦印度反1","134000","1079130","8.07","8.08","8.04","8.08","0.0000","33"
"00655L","國泰中國A50正2","3510631","94529796","26.95","27.22","26.64","26.97","0.0000","598"
"00656R","國泰中國A50反1","490000","4130430","8.44","8.47","8.39","8.41","-0.0100","24"
"00657","國泰日經225","145000","4875510","33.54","33.70","33.54","33.70","0.1300","10"
"00657K","國泰日經225+U","200","2204","11.02","11.02","11.02","11.02","0.0100","2"
"00660","元大歐洲50","95134","2971977","31.23","31.25","31.23","31.23","0.0000","1012"
"00661","元大日經225","8604","308372","35.93","36.02","35.93","36.02","0.0400","1006"
"00662","富邦NASDAQ","288907","14589745","50.50","50.65","50.40","50.65","-0.3500","441"
"00663L","國泰臺灣加權正2","19000","2044250","108.40","108.40","107.35","107.35","-1.6500","5"
"00664R","國泰臺灣加權反1","3609180","21281396","5.89","5.92","5.87","5.92","0.0600","299"
"00665L","富邦恒生國企正2","41570018","341961428","8.21","8.40","8.08","8.34","-0.1400","4425"
"00666R","富邦恒生國企反1","260000","3772540","14.51","14.67","14.40","14.40","0.1000","51"
"00668","國泰美國道瓊","27169","1011527","37.25","37.28","37.21","37.27","-0.0600","785"
"00668K","國泰美國道瓊+U","200","2442","12.21","12.21","12.21","12.21","-0.0200","2"
"00669R","國泰美國道瓊反1","4817222","38251184","7.95","7.95","7.93","7.94","0.0100","293"
"00670L","富邦NASDAQ正2","1986733","127893954","64.30","64.50","64.20","64.50","-1.0500","890"
"00671R","富邦NASDAQ反1","12969937","73395510","5.66","5.67","5.65","5.66","0.0400","501"
"00673R","期元大S&P原油反1","54955058","445570500","8.12","8.13","8.09","8.13","-0.1400","6048"
"00674R","期元大S&P黃金反1","813000","9573250","11.76","11.79","11.76","11.78","0.0100","144"
"00675L","富邦臺灣加權正2","671734","31681922","47.40","47.44","46.95","46.95","-0.7000","782"
"00676R","富邦臺灣加權反1","3983765","12920852","3.24","3.26","3.23","3.26","0.0200","222"
"00678","群益NBI生技","311106","7963860","25.60","25.61","25.57","25.60","0.0000","615"
"00680L","元大美債20正2","12083925","148008011","12.26","12.28","12.22","12.25","-0.0100","1621"
"00681R","元大美債20反1","197000","3475220","17.63","17.66","17.62","17.65","0.0100","28"
"00682U","期元大美元指數","753001","15230211","20.21","20.25","20.20","20.25","-0.0500","58"
"00683L","期元大美元指正2","1200814","25029513","20.84","20.88","20.82","20.85","-0.2400","314"
"00684R","期元大美元指反1","20000","325400","16.27","16.27","16.27","16.27","0.0000","1"
"00685L","群益臺灣加權正2","105055","4398154","41.90","42.10","41.66","41.66","-0.6200","58"
"00686R","群益臺灣加權反1","561000","1971990","3.51","3.53","3.51","3.53","0.0400","22"
"00688L","國泰20年美債正2","1486120","18073942","12.18","12.19","12.13","12.17","-0.0100","325"
"00689R","國泰20年美債反1","7000","127940","18.27","18.28","18.27","18.28","0.0100","2"
"00690","兆豐藍籌30","125238","3470672","27.74","27.74","27.69","27.71","-0.0900","509"
"00692","富邦公司治理","1831463","55004842","30.14","30.14","29.95","29.98","-0.1800","2344"
"00693U","期街口S&P黃豆","95002","2553223","26.80","26.90","26.80","26.88","0.2500","30"
"00700","富邦恒生國企","325261","4169839","12.78","12.92","12.69","12.87","-0.1300","1096"
"00701","國泰股利精選30","886754","20434639","23.01","23.09","23.00","23.05","0.0400","548"
"00702","國泰標普低波高息","102550","2134640","20.85","20.85","20.79","20.79","-0.1300","554"
"00703","台新MSCI中國","160700","2584344","16.08","16.17","15.94","16.15","-0.1500","49"
"00706L","期元大S&P日圓正2","1182392","11573262","9.78","9.81","9.77","9.79","0.0700","200"
"00707R","期元大S&P日圓反1","1000","23990","23.99","23.99","23.99","23.99","-0.1700","1"
"00708L","期元大S&P黃金正2","878663","25656772","29.25","29.25","29.15","29.22","-0.0300","201"
"00709","富邦歐洲","41938","1045330","24.90","25.00","24.90","24.99","0.2700","1011"
"00710B","復華彭博非投等債","148762","2624473","17.63","17.66","17.61","17.66","0.0300","98"
"00711B","復華彭博新興債","153389","2498320","16.35","16.35","16.27","16.27","0.0000","967"
"00712","復華富時不動產","48727506","442929036","9.08","9.11","9.06","9.09","-0.1300","16265"
"00713","元大台灣高息低波","11175788","455860415","40.91","40.92","40.70","40.71","-0.1700","7347"
"00714","群益道瓊美國地產","357842","6545616","18.35","18.35","18.28","18.30","-0.1300","265"
"00715L","期街口布蘭特正2","47244736","752941956","15.92","16.00","15.88","15.90","0.4900","4452"
"00717","富邦美國特別股","205662","2995523","14.58","14.58","14.55","14.58","0.0000","890"
"00728","第一金工業30","399998","9480391","23.78","23.78","23.60","23.61","-0.1300","346"
"00730","富邦臺灣優質高息","218231","4088056","18.78","18.78","18.69","18.69","-0.0900","206"
"00731","復華富時高息低波","1021136","58102938","57.05","57.05","56.85","56.85","-0.1000","158"
"00732","國泰RMB短期報酬","","","","","","","0.0000",""
"00733","富邦臺灣中小","150366","5638405","37.67","37.67","37.35","37.36","-0.1500","219"
"00735","國泰臺韓科技","105024","2827276","26.87","26.95","26.84","26.93","-0.0900","969"
"00736","國泰新興市場","117464","2301004","19.54","19.63","19.50","19.54","-0.0200","14"
"00737","國泰AI+Robo","122637","3352389","27.39","27.39","27.29","27.38","-0.1200","641"
"00738U","期元大道瓊白銀","713714","17961111","25.21","25.22","25.07","25.11","0.0800","177"
"00739","元大MSCI A股","18828","445268","23.79","23.79","23.62","23.68","-0.1100","705"
"00752","中信中國50","5425874","99984711","18.47","18.60","18.25","18.53","-0.2200","1427"
"00753L","中信中國50正2","27607592","297695137","10.76","10.96","10.63","10.89","-0.1900","4482"
"00757","統一FANG+","448701","19640961","43.78","43.83","43.73","43.77","-0.6000","571"
"00762","元大全球AI","112825","4145312","36.81","36.81","36.70","36.74","-0.3100","167"
"00763U","期街口道瓊銅","65000","1671720","25.73","25.77","25.69","25.69","0.1600","34"
"00770","國泰北美科技","107235","3068437","28.71","28.71","28.60","28.60","-0.2100","695"
"00771","元大US高息特別股","70894","1124024","15.88","15.88","15.85","15.86","-0.0200","827"
"00775B","新光投等債15+","52203","1784550","34.25","34.25","34.20","34.20","-0.0800","1002"
"00783","富邦中証500","92335","2018063","21.80","21.89","21.80","21.89","0.0600","874"
"00830","國泰費城半導體","2499776","67858078","27.10","27.19","27.10","27.18","-0.4100","1670"
"00850","元大臺灣ESG永續","527745","16488752","31.37","31.40","31.16","31.19","-0.2100","583"
"00851","台新全球AI","4138","109998","26.42","26.47","26.42","26.47","-0.2200","15"
"00852L","國泰美國道瓊正2","445264","8529000","19.12","19.19","19.12","19.17","-0.0600","128"
"00861","元大全球未來通訊","67298","1916675","28.48","28.50","28.45","28.45","-0.2000","104"
"00865B","國泰US短期公債","103998","4206332","40.45","40.46","40.45","40.45","0.0100","1001"
"00875","國泰網路資安","168710","4350376","25.78","25.82","25.73","25.82","0.1600","123"
"00876","元大全球5G","98823","2716421","27.59","27.59","27.45","27.45","-0.2500","179"
"00878","國泰永續高股息","45410301","798277783","17.60","17.61","17.53","17.57","-0.0200","23410"
"00881","國泰台灣5G+","10125303","153235629","15.21","15.21","15.08","15.10","-0.1300","5057"
"00882","中信中國高股息","8848010","106926242","12.11","12.12","12.03","12.11","-0.0100","2151"
"00885","富邦越南","7026913","80410520","11.46","11.46","11.42","11.45","-0.0200","2172"
"00891","中信關鍵半導體","8293005","109980051","13.36","13.36","13.19","13.19","-0.2200","3625"
"00892","富邦台灣半導體","5369628","65228545","12.27","12.27","12.11","12.12","-0.1700","1189"
"00893","國泰智能電動車","7256556","99767955","13.76","13.77","13.72","13.76","-0.1700","2770"
"00894","中信小資高價30","860125","11886123","13.93","13.93","13.77","13.77","-0.2100","392"
"00895","富邦未來車","1207672","17719541","14.73","14.73","14.65","14.67","-0.1700","631"
"00896","中信綠能及電動車","2536995","37370286","14.78","14.78","14.69","14.70","-0.0800","841"
"00897","富邦基因免疫生技","1765596","13381886","7.60","7.60","7.56","7.60","-0.0200","220"
"00898","國泰基因免疫革命","757751","5662347","7.48","7.50","7.45","7.49","-0.0100","206"
"00899","FT潔淨能源","41255","899919","21.88","21.88","21.67","21.81","-0.0900","91"
"00900","富邦特選高股息30","7128353","83624961","11.80","11.80","11.70","11.71","-0.1000","3247"
"00901","永豐智能車供應鏈","404137","5272774","13.13","13.13","13.01","13.01","-0.1400","330"
"00902","中信電池及儲能","4513065","55702370","12.37","12.42","12.26","12.36","-0.0300","1473"
"00903","富邦元宇宙","1318475","13013549","9.90","9.90","9.85","9.87","-0.0900","358"
"00904","新光臺灣半導體30","736674","9213625","12.58","12.59","12.45","12.46","-0.2000","326"
"00905","FT臺灣Smart","2186958","19862025","9.12","9.12","9.05","9.06","-0.0600","889"
"00906","大華元宇宙科技50","83000","886390","10.71","10.71","10.67","10.68","-0.0800","6"
"00907","永豐優息存股","1512436","22214464","14.70","14.71","14.65","14.68","0.0000","654"
"00908","富邦入息REITs+","885082","10791037","12.22","12.22","12.16","12.20","-0.0500","182"
"00909","國泰數位支付服務","415309","7084565","17.00","17.07","17.00","17.06","-0.1800","110"
"00910","第一金太空衛星","595248","9136325","15.38","15.38","15.33","15.33","-0.1000","208"
"00911","兆豐洲際半導體","31000","529290","17.08","17.13","17.05","17.13","-0.2000","8"
"00912","中信臺灣智慧50","3903171","58613785","15.07","15.07","14.97","14.98","-0.1200","1447"
"00913","兆豐台灣晶圓製造","138011","2311784","16.80","16.80","16.65","16.65","-0.2200","22"
"00915","凱基優選高股息30","631486","10442380","16.59","16.61","16.50","16.51","-0.0800","356"
"00916","國泰全球品牌50","378123","5935811","15.71","15.72","15.67","15.70","-0.0800","348"
"00917","中信特選金融","1346754","19738187","14.65","14.67","14.64","14.67","0.0000","159"
"00918","大華優利高填息30","237045","4090649","17.44","17.44","17.21","17.22","-0.1200","177"
"00919","群益台灣精選高息","3809359","72910557","19.24","19.24","19.09","19.09","-0.1700","1810"
"00920","富邦ESG綠色電力","400546","6754924","16.82","16.89","16.82","16.88","0.0500","111"
"00921","兆豐龍頭等權重","115797","1861776","16.18","16.18","16.05","16.06","-0.1200","160"
"00922","國泰台灣領袖50","9754134","144828735","14.92","14.92","14.82","14.83","-0.1000","5350"
"00923","群益台灣ESG低碳","9481375","141862375","15.00","15.02","14.92","14.93","-0.1300","4766"
"01001T","土銀富邦R1","17010","270909","15.95","15.95","15.85","15.85","-0.1000","7"
"01002T","土銀國泰R1","3020","53242","17.73","17.73","17.56","17.60","0.0200","4"
"01003T","兆豐新光R1","90000","1905270","21.15","21.20","21.13","21.20","0.0400","36"
"01004T","土銀富邦R2","","","","","","","0.0000",""
"01007T","兆豐國泰R2","62000","1077760","17.38","17.40","17.38","17.40","0.0300","2"
"01009T","王道圓滿R1","","","","","","","0.0000",""
"01010T","京城樂富R1","6000","60240","10.04","10.05","10.03","10.03","-0.0300","3"
"020000","富邦特選蘋果N","","","","","","","0.0000",""
"020002","元富新中國N","1000","13120","13.12","13.12","13.12","13.12","0.0000","1"
"020007","凱基臺灣500N","","","","","","","0.0000",""
"020011","統一微波高息20N","","","","","","","0.0000",""
"020012","富邦行動通訊N","","","","","","","0.0000",""
"020015","統一MSCI美低波N","","","","","","","0.0000",""
"020016","統一MSCI美科技N","","","","","","","0.0000",""
"020018","統一價值成長30N","2000","33020","16.51","16.51","16.51","16.51","-0.1900","1"
"020019","統一特選台灣5GN","","","","","","","0.0000",""
"02001L","富邦蘋果正二N","21000","214190","10.20","10.20","10.19","10.19","0.0000","2"
"02001R","富邦蘋果反一N","21000","58160","2.77","2.77","2.76","2.76","0.0300","2"
"02001S","策元大加權策略N","1000","5230","5.23","5.23","5.23","5.23","-0.0100","1"
"020020","元大台股領航N","33000","224260","6.79","6.81","6.78","6.78","-0.0400","20"
"020022","元大電動車N","793000","4754200","6.01","6.02","5.97","5.97","-0.0300","160"
"020028","元大特選電動車N","93000","537190","5.80","5.81","5.76","5.76","-0.0200","28"
"020029","元大ESG高股息N","69000","350640","5.09","5.09","5.06","5.06","-0.0300","31"
"020030","統一智慧電動車N","27000","116950","4.34","4.34","4.30","4.30","-0.0300","8"
"020031","統一IC設計臺灣N","52000","231790","4.47","4.49","4.44","4.44","-0.0600","19"
"020032","元大綠能N","45000","243620","5.44","5.45","5.40","5.40","-0.0200","11"
"020034","元大IC設計N","147000","811020","5.55","5.55","5.50","5.50","-0.1100","22"
"1101","台泥","11791361","442521588","37.65","37.70","37.45","37.55","0.1000","7208"
"1101B","台泥乙特","74000","3615150","48.85","48.90","48.85","48.85","0.0500","15"
"1102","亞泥","3067455","134380272","44.05","44.05","43.70","43.70","-0.2000","2113"
"1103","嘉泥","583310","11193899","19.20","19.30","19.05","19.20","0.1500","290"
"1104","環泥","2036546","55111043","27.10","27.25","26.85","26.85","0.1000","1389"
"1108","幸福","3687754","59696727","16.15","16.40","15.90","16.30","0.2000","1924"
"1109","信大","296913","5220686","17.55","17.65","17.50","17.60","0.0500","194"
"1110","東泥","609409","10954776","17.80","18.40","17.80","18.25","0.6000","145"
"1201","味全","378966","7652967","20.10","20.25","20.10","20.20","0.1000","328"
"1203","味王","4827","184781","38.30","38.30","38.20","38.25","-0.0500","55"
"1210","大成","2038245","105389520","51.20","52.00","51.10","52.00","1.0000","1506"
"1213","大飲","36990","261249","7.56","7.56","7.25","7.25","0.0200","22"
"1215","卜蜂","2313165","199581613","84.70","87.50","84.40","86.90","2.5000","2471"
"1216","統一","7493118","550911134","73.00","73.80","72.70","73.80","0.7000","4474"
"1217","愛之味","1256941","14346305","11.35","11.50","11.35","11.40","0.0500","519"
"1218","泰山","5663476","171163280","30.40","30.45","29.95","30.30","-0.2000","1665"
"1219","福壽","696446","14897265","21.45","21.50","21.25","21.35","-0.0500","432"
"1220","台榮","619363","10408533","17.05","17.05","16.65","16.85","-0.2000","467"
"1225","福懋油","159203","9906163","61.70","62.60","61.70","62.20","-0.5000","40"
"1227","佳格","349138","14155941","40.70","40.75","40.45","40.55","-0.1500","322"
"1229","聯華","1826830","107579509","58.30","59.60","57.80","59.00","0.7000","1767"
"1231","聯華食","421607","38903956","90.70","93.30","90.70","91.80","1.0000","663"
"1232","大統益","70385","10469841","150.00","150.00","148.50","148.50","-1.0000","206"
"1233","天仁","10116","350427","34.80","34.80","34.30","34.65","0.0000","13"
"1234","黑松","249432","8998799","36.10","36.15","36.05","36.05","-0.0500","148"
"1235","興泰","1506","104890","69.90","69.90","69.90","69.90","0.2000","13"
"1236","宏亞","245254","5799406","23.70","23.80","23.60","23.70","0.0000","109"
"1256","鮮活果汁-KY","51160","16254860","322.00","322.00","315.00","316.00","-7.5000","559"
"1301","台塑","5821283","541717286","92.80","93.40","92.40","93.10","0.5000","4418"
"1303","南亞","4574473","356133192","78.00","78.20","77.40","77.90","0.0000","3139"
"1304","台聚","1627815","43410255","26.70","26.85","26.50","26.60","-0.2500","1172"
"1305","華夏","1266202","34196637","26.95","27.20","26.75","26.80","-0.1500","636"
"1307","三芳","146281","3077651","21.10","21.25","20.95","21.05","-0.1000","85"
"1308","亞聚","2694996","80480951","30.05","30.10","29.60","29.85","-0.2000","1128"
"1309","台達化","730130","15774433","21.50","21.75","21.40","21.50","0.0500","399"
"1310","台苯","2983313","44742244","14.90","15.15","14.75","15.00","0.4000","1409"
"1312","國喬","8388240","174766353","20.60","21.10","20.55","20.75","0.1500","2378"
"1312A","國喬特","","","","","","","0.0000",""
"1313","聯成","1185316","17841513","15.00","15.15","14.95","15.10","0.1000","521"
"1314","中石化","31314708","319339547","10.05","10.30","10.00","10.15","0.1000","6477"
"1315","達新","111251","8208599","73.80","74.00","73.60","73.90","0.2000","165"
"1316","上曜","4974597","65979852","13.50","13.50","13.15","13.20","-0.5500","1724"
"1319","東陽","7529745","355649654","47.35","47.75","46.80","47.20","-0.6000","4998"
"1321","大洋","271607","10159322","37.60","37.60","37.20","37.30","-0.3000","162"
"1323","永裕","52284","1721867","33.15","33.15","32.85","32.95","-0.0500","44"
"1324","地球","6834","77741","11.25","11.45","11.25","11.45","0.0000","25"
"1325","恆大","212433","5074807","23.80","24.00","23.70","23.85","0.1000","167"
"1326","台化","1704058","119282030","70.30","70.30","69.80","70.10","0.0000","1237"
"1337","再生-KY","354921","2491851","7.03","7.06","7.00","7.01","-0.0200","364"
"1338","廣華-KY","45481","2073047","45.80","45.80","45.50","45.55","-0.3000","112"
"1339","昭輝","314194","14123254","45.15","45.15","44.80","44.80","-0.5500","177"
"1340","勝悅-KY","103428","1135510","10.90","11.10","10.85","11.10","0.2000","274"
"1341","富林-KY","16189","1132007","70.00","70.00","69.90","69.90","-0.1000","22"
"1342","八貫","7238985","1164917877","158.00","164.50","157.50","159.00","3.0000","5649"
"1402","遠東新","8062214","256205881","31.75","31.90","31.65","31.70","0.0000","2486"
"1409","新纖","1582384","28456800","18.00","18.05","17.95","18.00","0.0000","935"
"1410","南染","31148","1200920","38.60","38.70","38.40","38.65","-0.0500","32"
"1413","宏洲","6237","60436","9.64","9.75","9.64","9.72","0.1600","8"
"1414","東和","98892","1746218","17.70","17.70","17.60","17.70","-0.0500","84"
"1416","廣豐","1792295","20941504","11.70","11.85","11.60","11.75","0.1000","453"
"1417","嘉裕","4114658","57480993","13.60","14.25","13.55","13.85","0.2500","1717"
"1418","東華","124546","1971968","16.20","16.20","15.55","15.55","-0.6000","167"
"1419","新紡","88066","3575076","40.75","40.75","40.50","40.65","0.1500","43"
"1423","利華","91349","1907876","20.85","20.95","20.85","20.90","0.0000","69"
"1432","大魯閣","262890","4259976","16.15","16.30","16.15","16.15","0.0000","358"
"1434","福懋","938270","26517732","28.30","28.35","28.20","28.25","-0.0500","512"
"1436","華友聯","19705","1133791","57.50","57.80","57.40","57.40","-0.3000","25"
"1437","勤益控","883064","25918920","29.00","29.70","28.95","29.25","0.3500","547"
"1438","三地開發","177600","5641350","31.45","32.40","31.10","32.10","1.0500","140"
"1439","雋揚","34175","758507","22.30","22.30","21.95","22.05","0.1500","46"
"1440","南紡","1121900","19224482","17.00","17.20","17.00","17.10","0.0000","537"
"1441","大東","51776","417200","8.06","8.06","8.04","8.06","0.0100","155"
"1442","名軒","1199311","40285732","33.45","33.90","33.15","33.75","0.3000","415"
"1443","立益物流","109135","3126544","28.90","28.90","28.20","28.70","-0.2000","110"
"1444","力麗","3961673","41872164","10.45","10.65","10.40","10.55","0.1500","1104"
"1445","大宇","983939","19277767","19.55","19.80","19.40","19.65","0.1500","378"
"1446","宏和","41457","1311753","31.85","31.85","31.50","31.60","0.0000","44"
"1447","力鵬","1785836","14523376","8.09","8.18","8.09","8.10","0.0400","744"
"1449","佳和","96183","1493125","15.45","15.65","15.35","15.55","0.1500","306"
"1451","年興","276430","6346435","22.85","23.05","22.80","23.00","0.1000","121"
"1452","宏益","208859","3699570","17.85","17.85","17.65","17.75","-0.0500","466"
"1453","大將","193402","3095724","16.10","16.20","15.85","15.85","-0.2500","163"
"1454","台富","260711","3413087","13.25","13.35","12.95","13.30","-0.1000","198"
"1455","集盛","518366","5552795","10.75","10.75","10.70","10.70","-0.0500","283"
"1456","怡華","38006","581290","15.25","15.35","15.25","15.30","0.0500","18"
"1457","宜進","278178","5183472","18.65","18.70","18.60","18.60","-0.0500","153"
"1459","聯發","73558","664616","9.09","9.15","9.00","9.06","0.0000","87"
"1460","宏遠","2360177","18514705","7.86","7.92","7.76","7.77","0.0000","588"
"1463","強盛","152806","2168187","14.25","14.25","14.10","14.20","-0.0500","167"
"1464","得力","198252","2962720","14.95","14.95","14.90","14.90","-0.0500","241"
"1465","偉全","61954","876975","14.20","14.25","14.10","14.10","-0.1000","68"
"1466","聚隆","41153","478684","11.70","11.70","11.60","11.70","0.0000","28"
"1467","南緯","537956","6236028","11.60","11.60","11.55","11.60","0.0000","213"
"1468","昶和","38027","579219","14.95","15.30","14.95","15.25","-0.0500","29"
"1470","大統新創","11925","242661","","","","","0.0000","25"
"1471","首利","1900153","15734063","8.30","8.46","8.17","8.18","0.0100","744"
"1472","三洋實業","2490","73234","28.90","28.90","28.90","28.90","-0.1000","4"
"1473","台南","523821","11849201","23.15","23.15","22.40","22.65","-0.5000","363"
"1474","弘裕","444779","5714822","12.95","12.95","12.75","12.90","-0.1000","253"
"1475","業旺","52069","2905557","55.80","56.30","55.40","55.80","-0.2000","49"
"1476","儒鴻","432718","211501460","494.00","494.50","485.50","489.00","-5.0000","596"
"1477","聚陽","727543","161979307","223.50","224.00","221.50","222.50","-1.0000","968"
"1503","士電","34086927","3241388828","98.20","98.70","91.20","92.00","-4.0000","22987"
"1504","東元","56092426","2600048573","46.95","47.40","45.70","46.00","0.6000","28003"
"1506","正道","462138","9806428","21.60","21.60","21.00","21.10","-0.5000","293"
"1512","瑞利","111249","1681612","14.90","15.25","14.85","15.20","0.4500","201"
"1513","中興電","73436593","8078156815","115.50","116.00","107.00","108.00","-7.0000","39864"
"1514","亞力","51501013","2549615249","48.00","50.80","47.40","50.80","4.6000","26237"
"1515","力山","482022","14237337","29.25","29.70","29.20","29.65","0.4000","339"
"1516","川飛","121728","2481956","20.35","20.45","20.35","20.40","-0.0500","126"
"1517","利奇","374869","7534789","20.25","20.25","20.00","20.05","-0.2000","294"
"1519","華城","40665407","3985766363","97.10","102.00","94.00","95.00","-1.8000","24893"
"1521","大億","14612","574933","39.40","39.50","39.10","39.50","0.1000","398"
"1522","堤維西","2081412","61854017","29.90","30.10","29.50","29.70","-0.4500","1083"
"1522A","堤維西甲特","7314","333386","45.80","45.85","45.80","45.85","-0.1000","10"
"1524","耿鼎","4226443","108079928","25.80","26.00","25.30","25.30","0.0000","2479"
"1525","江申","105557","7302244","69.00","69.80","68.80","69.00","0.7000","264"
"1526","日馳","552280","23356371","43.00","43.00","41.95","42.05","-1.1500","562"
"1527","鑽全","694949","30121468","42.90","43.75","42.85","43.35","0.4000","464"
"1528","恩德","1622503","18393118","11.25","11.45","11.15","11.15","-0.0500","541"
"1529","樂事綠能","9708534","339207490","35.10","35.20","34.00","35.20","3.2000","4066"
"1530","亞崴","121690","4019703","32.35","33.60","32.35","33.10","0.8000","120"
"1531","高林股","118802","1711434","14.50","14.50","14.30","14.40","-0.0500","83"
"1532","勤美","1058883","38246818","36.05","36.40","35.85","36.00","-0.0500","654"
"1533","車王電","323502","16981023","53.10","53.20","52.00","52.30","-0.3000","297"
"1535","中宇","2394936","132386518","55.00","57.60","53.60","54.50","0.0000","1922"
"1536","和大","516980","37681654","73.00","73.10","72.60","72.60","-0.6000","930"
"1537","廣隆","43480","6245995","143.50","144.00","143.50","144.00","0.5000","78"
"1538","正峰","11013","101432","9.21","9.21","9.21","9.21","0.0100","17"
"1539","巨庭","632111","19822316","31.65","31.70","31.25","31.30","-0.3500","375"
"1540","喬福","519483","8623735","16.75","16.80","16.50","16.55","-0.2500","297"
"1541","錩泰","20120","709952","35.30","35.55","35.10","35.10","-0.5500","33"
"1558","伸興","88612","10047571","113.50","114.00","113.00","114.00","0.5000","122"
"1560","中砂","915650","107058917","117.00","118.00","116.50","116.50","-1.5000","863"
"1568","倉佑","155140","3753358","24.20","24.35","24.10","24.15","-0.1000","104"
"1582","信錦","89585","5431305","61.00","61.00","60.40","60.70","-0.1000","515"
"1583","程泰","11100","753300","67.90","67.90","67.80","67.80","0.1000","13"
"1587","吉茂","105603","2426065","22.90","23.05","22.85","23.05","0.0500","71"
"1589","永冠-KY","3904362","324782456","83.70","83.90","82.00","82.80","1.0000","2998"
"1590","亞德客-KY","875833","1041246740","1220.00","1235.00","1170.00","1180.00","-60.0000","1349"
"1597","直得","72068","5749832","79.50","80.40","79.40","79.60","0.1000","110"
"1598","岱宇","155843","6895189","44.40","44.60","44.10","44.20","-0.4000","130"
"1603","華電","617178","17133037","27.75","27.90","27.65","27.65","-0.2500","328"
"1604","聲寶","175126","4868004","27.85","27.90","27.75","27.80","-0.0500","260"
"1605","華新","42729423","2136212527","50.30","50.70","49.50","49.50","-0.4500","19381"
"1608","華榮","2329408","36986041","15.90","16.00","15.70","15.90","0.1500","993"
"1609","大亞","68046084","1953817128","29.20","29.35","28.20","28.70","0.0000","32922"
"1611","中電","5990208","102299507","17.20","17.45","16.70","17.00","-0.1000","3100"
"1612","宏泰","2488442","52233560","21.35","21.40","20.70","20.70","-0.5500","1244"
"1614","三洋電","199914","7451368","37.50","37.60","37.00","37.40","-0.1000","76"
