證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"00737","國泰AI+Robo","57446","1547773","27.15","27.15","26.94","26.95","0.1300","802"
"00738U","期元大道瓊白銀","470562","11553288","24.44","24.60","24.44","24.60","-0.0500","110"
"00739","元大MSCI A股","15376","358562","23.30","23.41","23.29","23.31","0.2900","668"
"00752","中信中國50","1990771","36155865","18.10","18.28","18.00","18.14","0.2600","448"
"00753L","中信中國50正2","14703913","151547381","10.21","10.42","10.18","10.25","0.2100","2146"
"00757","統一FANG+","985484","44251553","44.85","45.00","44.84","44.87","0.7500","690"
"00762","元大全球AI","300255","10894282","36.15","36.36","36.15","36.35","0.4900","358"
"00763U","期街口道瓊銅","202000","4988970","24.67","24.86","24.65","24.75","0.2600","29"
"00770","國泰北美科技","224778","6579523","29.11","29.35","29.11","29.27","0.4000","231"
"00771","元大US高息特別股","14311","229798","16.09","16.09","16.04","16.06","0.0800","287"
"00775B","新光投等債15+","53330","1818088","34.15","34.15","34.08","34.08","-0.1500","1012"
"00783","富邦中証500","238430","5028361","20.93","21.17","20.93","21.15","0.3300","19"
"00830","國泰費城半導體","5111273","134849693","26.48","26.48","26.33","26.45","0.1900","1827"
"00850","元大臺灣ESG永續","465180","14261165","30.58","30.79","30.58","30.72","0.3200","487"
"00851","台新全球AI","6647","174768","26.31","26.41","26.31","26.41","0.4100","901"
"00852L","國泰美國道瓊正2","597152","11525244","19.29","19.35","19.29","19.30","0.4500","91"
"00861","元大全球未來通訊","63971","1782817","27.90","27.90","27.82","27.84","0.2500","106"
"00865B","國泰US短期公債","153151","6237035","40.75","40.75","40.71","40.72","-0.0300","998"
"00875","國泰網路資安","537567","13287866","24.73","24.78","24.69","24.73","0.0000","215"
"00876","元大全球5G","176576","4683162","26.36","26.58","26.36","26.52","0.1600","145"
"00878","國泰永續高股息","35632974","625492650","17.55","17.60","17.52","17.56","0.1100","12872"
"00881","國泰台灣5G+","4871293","71891205","14.64","14.81","14.64","14.79","0.1900","1830"
"00882","中信中國高股息","8145364","100143208","12.22","12.36","12.22","12.30","0.1200","1837"
"00885","富邦越南","6266906","70338213","11.18","11.25","11.17","11.25","0.0900","1752"
"00891","中信關鍵半導體","4295992","53615132","12.46","12.54","12.45","12.48","0.1200","1650"
"00892","富邦台灣半導體","3070001","35207632","11.44","11.52","11.43","11.47","0.1300","783"
"00893","國泰智能電動車","7345722","99105304","13.49","13.52","13.47","13.48","0.0500","1337"
"00894","中信小資高價30","954484","12609721","13.18","13.26","13.16","13.23","0.2000","271"
"00895","富邦未來車","1122380","16053779","14.27","14.33","14.27","14.31","0.1400","397"
"00896","中信綠能及電動車","977818","14093647","14.37","14.47","14.37","14.40","0.1000","376"
"00897","富邦基因免疫生技","1300747","9785128","7.52","7.54","7.51","7.53","-0.0400","314"
"00898","國泰基因免疫革命","682269","5031409","7.33","7.39","7.33","7.39","0.0700","133"
"00899","FT潔淨能源","18101","387109","21.37","21.40","21.37","21.39","0.1000","79"
"00900","富邦特選高股息30","8343637","94646340","11.35","11.39","11.30","11.36","0.0800","2266"
"00901","永豐智能車供應鏈","412904","5227815","12.66","12.70","12.63","12.68","0.1600","196"
"00902","中信電池及儲能","5370128","63833490","11.89","11.98","11.84","11.84","0.0400","4707"
"00903","富邦元宇宙","2249845","22483028","10.05","10.05","9.97","9.99","0.0900","1409"
"00904","新光臺灣半導體30","356208","4164023","11.70","11.75","11.64","11.68","0.1300","181"
"00905","FT臺灣Smart","1018054","9066840","8.90","8.94","8.88","8.92","0.0900","4473"
"00906","大華元宇宙科技50","11036","118961","10.78","10.78","10.78","10.78","0.1500","3"
"00907","永豐優息存股","868657","12601007","14.50","14.53","14.47","14.50","0.0600","353"
"00908","富邦入息REITs+","994731","11894217","11.93","11.97","11.93","11.96","0.1700","110"
"00909","國泰數位支付服務","524251","8564626","16.33","16.36","16.24","16.34","0.2300","116"
"00910","第一金太空衛星","299250","4443386","14.85","14.86","14.83","14.86","0.1500","147"
"00911","兆豐洲際半導體","255000","4218930","16.58","16.58","16.54","16.58","-0.0100","18"
"00912","中信臺灣智慧50","2227097","31801713","14.31","14.32","14.25","14.28","0.1500","523"
"00913","兆豐台灣晶圓製造","31288","495018","15.80","15.83","15.79","15.79","0.1300","9"
"00915","凱基優選高股息30","315724","5199979","16.39","16.50","16.39","16.48","0.1100","162"
"00916","國泰全球品牌50","428623","7013335","16.29","16.38","16.29","16.38","0.2700","362"
"00917","中信特選金融","289121","4305830","14.91","14.91","14.87","14.89","0.2000","125"
"00918","大華優利高填息30","269170","4563509","16.97","17.00","16.91","16.96","0.1900","166"
"00919","群益台灣精選高息","2104080","38639915","18.37","18.44","18.31","18.41","0.2700","932"
"00920","富邦ESG綠色電力","270368","4473514","16.44","16.57","16.44","16.55","0.1400","90"
"00921","兆豐龍頭等權重","307111","4910713","16.00","16.05","15.95","16.05","0.2300","130"
"00922","國泰台灣領袖50","2136453","31012703","14.52","14.56","14.49","14.54","0.1500","825"
"00923","群益台灣ESG低碳","3942902","57149941","14.49","14.54","14.46","14.52","0.1400","1290"
"00924","復華S&P500成長","15646938","234164642","14.94","14.98","14.94","14.96","0.1500","3270"
"00925","新光標普電動車","379000","5361470","14.10","14.22","14.05","14.18","0.1700","49"
"01001T","土銀富邦R1","12020","184451","15.35","15.35","15.32","15.32","-0.0300","6"
"01002T","土銀國泰R1","105000","1881220","17.75","17.95","17.75","17.95","0.4300","51"
"01003T","兆豐新光R1","26000","548650","21.10","21.13","21.10","21.10","0.0000","22"
"01004T","土銀富邦R2","40117","591475","14.94","14.97","14.46","14.96","-0.0100","29"
"01007T","兆豐國泰R2","4000","70240","17.56","17.56","17.56","17.56","0.0000","4"
"01009T","王道圓滿R1","5000","42300","8.46","8.46","8.46","8.46","-0.0100","1"
"01010T","京城樂富R1","19000","190490","10.00","10.04","10.00","10.04","0.0000","7"
"020000","富邦特選蘋果N","15000","105150","7.01","7.01","7.01","7.01","0.0800","1"
"020002","元富新中國N","1000","12850","12.85","12.85","12.85","12.85","0.0000","1"
"020007","凱基臺灣500N","","","","","","","0.0000",""
"020011","統一微波高息20N","1000","7380","7.38","7.38","7.38","7.38","0.0000","1"
"020012","富邦行動通訊N","","","","","","","0.0000",""
"020015","統一MSCI美低波N","","","","","","","0.0000",""
"020016","統一MSCI美科技N","1000","18310","18.31","18.31","18.31","18.31","0.2400","1"
"020018","統一價值成長30N","1000","16000","16.00","16.00","16.00","16.00","0.2500","1"
"020019","統一特選台灣5GN","2000","24820","12.41","12.41","12.41","12.41","0.1800","2"
"02001L","富邦蘋果正二N","2000","19840","9.92","9.92","9.92","9.92","0.2300","1"
"02001R","富邦蘋果反一N","106000","297860","2.81","2.81","2.81","2.81","-0.0200","3"
"02001S","策元大加權策略N","5000","25730","5.14","5.15","5.14","5.15","0.0000","4"
"020020","元大台股領航N","16000","105780","6.60","6.63","6.60","6.60","0.0700","13"
"020022","元大電動車N","647000","3861930","5.90","5.99","5.90","5.98","0.0800","104"
"020028","元大特選電動車N","77000","443560","5.75","5.77","5.75","5.77","0.0700","21"
"020029","元大ESG高股息N","101000","497700","4.88","4.93","4.88","4.93","0.0500","17"
"020030","統一智慧電動車N","51000","212230","4.16","4.17","4.15","4.17","0.0500","11"
"020031","統一IC設計臺灣N","55000","226580","4.10","4.14","4.10","4.12","0.0600","18"
"020032","元大綠能N","43000","225840","5.24","5.26","5.24","5.25","0.0500","10"
"020034","元大IC設計N","160000","810810","5.09","5.09","5.02","5.05","0.0400","23"
"020036","元大金融配息N","65000","324450","5.00","5.00","4.99","4.99","0.0500","9"
"020037","元大金融高股息N","44000","219670","5.00","5.00","4.99","4.99","0.0500","6"
"1101","台泥","24724757","958505397","38.95","39.15","38.55","38.70","0.0500","10956"
"1101B","台泥乙特","133658","6564588","49.15","49.15","49.10","49.15","0.0000","41"
"1102","亞泥","3605117","158192916","43.80","43.95","43.65","43.95","0.1500","1810"
"1103","嘉泥","575401","11493967","20.10","20.10","19.85","20.05","0.0500","318"
"1104","環泥","12636163","356953282","27.65","29.00","27.50","28.30","0.9500","4502"
"1108","幸福","4289360","69175681","16.25","16.40","15.70","16.10","0.0000","1682"
"1109","信大","110160","1956282","17.90","17.90","17.70","17.80","0.0500","85"
"1110","東泥","318755","5849160","18.35","18.45","18.30","18.35","0.0000","46"
"1201","味全","202187","4051000","20.05","20.10","19.95","20.05","0.0000","392"
"1203","味王","4743","179884","37.80","38.20","37.80","38.20","-0.1500","87"
"1210","大成","988807","50541542","51.30","51.40","50.90","51.30","0.2000","791"
"1213","大飲","4050","29340","7.08","7.08","7.07","7.07","0.0000","7"
"1215","卜蜂","1141542","102706660","91.20","91.20","89.30","90.00","-0.2000","1238"
"1216","統一","5946716","436455728","73.50","73.60","72.70","73.60","0.1000","4020"
"1217","愛之味","482171","5310683","11.05","11.05","10.95","11.00","0.0500","257"
"1218","泰山","843581","24712282","29.20","29.45","29.05","29.35","0.1500","539"
"1219","福壽","1147531","24470188","21.50","21.55","21.25","21.25","-0.1500","621"
"1220","台榮","278506","4488419","16.30","16.30","16.05","16.10","0.1000","179"
"1225","福懋油","129489","7795723","60.40","60.40","60.10","60.20","0.0000","30"
"1227","佳格","360782","14534367","40.30","40.40","40.15","40.40","0.3000","276"
"1229","聯華","987653","60142149","61.00","61.20","60.60","61.00","0.3000","1100"
"1231","聯華食","369302","33329189","89.70","91.00","89.70","91.00","1.2000","569"
"1232","大統益","54684","8179325","149.00","150.00","149.00","150.00","1.0000","146"
"1233","天仁","68100","2327119","34.00","35.55","34.00","34.20","0.0000","50"
"1234","黑松","127852","4641025","36.25","36.40","36.25","36.35","0.1000","143"
"1235","興泰","2964","206747","69.50","70.20","69.50","70.20","0.0000","19"
"1236","宏亞","68302","1610844","23.70","23.70","23.55","23.55","-0.1000","41"
"1256","鮮活果汁-KY","12095","3729402","303.50","314.00","303.50","308.50","5.0000","66"
"1301","台塑","6265582","587712713","94.00","94.40","93.30","93.90","0.2000","5357"
"1303","南亞","5362060","417814988","78.20","78.20","77.50","78.00","0.3000","2081"
"1304","台聚","929779","23722361","25.75","25.80","25.40","25.50","-0.0500","567"
"1305","華夏","1042999","26094965","25.15","25.20","24.90","25.05","0.0000","831"
"1307","三芳","62658","1311433","21.00","21.00","20.85","20.90","0.0500","77"
"1308","亞聚","1142511","31573193","27.85","27.85","27.50","27.55","-0.1000","724"
"1309","台達化","794293","16809256","21.25","21.30","20.95","21.10","-0.1000","673"
"1310","台苯","9457702","160512856","17.10","17.25","16.75","16.80","-0.4000","4227"
"1312","國喬","3563683","72052134","20.45","20.45","20.10","20.25","-0.0500","1146"
"1312A","國喬特","","","","","","","0.0000",""
"1313","聯成","684776","10228834","15.15","15.15","14.80","14.95","-0.1000","486"
"1314","中石化","6332229","64065961","10.15","10.20","10.05","10.10","0.0000","1509"
"1315","達新","11192","784794","70.40","70.50","69.80","69.90","0.2000","27"
"1316","上曜","1419232","19075864","13.35","13.55","13.30","13.45","0.2500","452"
"1319","東陽","2995167","143757200","48.40","48.60","47.65","47.65","-0.1000","1604"
"1321","大洋","97002","3323868","34.20","34.30","34.10","34.30","0.0000","52"
"1323","永裕","89495","2943780","32.90","33.05","32.70","33.00","0.0500","82"
"1324","地球","37280","427012","11.50","11.50","11.35","11.35","-0.1000","95"
"1325","恆大","178481","4276769","23.80","24.10","23.80","23.95","0.3000","120"
"1326","台化","1635092","112826756","69.20","69.30","68.90","68.90","-0.1000","960"
"1337","再生-KY","223842","1597462","7.12","7.18","7.10","7.15","0.0600","206"
"1338","廣華-KY","54233","2395508","44.30","44.30","43.85","44.25","0.0500","64"
"1339","昭輝","79293","3475436","43.80","44.00","43.70","43.80","0.2000","71"
"1340","勝悅-KY","154353","1746428","11.35","11.40","11.25","11.30","-0.1000","343"
"1341","富林-KY","3004","209480","69.90","69.90","69.40","69.40","0.0000","6"
"1342","八貫","3580419","535629915","146.50","154.00","146.50","149.00","6.0000","2908"
"1402","遠東新","5182057","165448283","32.00","32.05","31.80","31.90","0.0500","1959"
"1409","新纖","1437797","25280885","17.60","17.65","17.50","17.60","0.0500","547"
"1410","南染","19001","736388","38.40","38.85","38.40","38.80","0.3000","18"
"1413","宏洲","15000","140540","9.44","9.44","9.35","9.36","0.0400","10"
"1414","東和","57832","1009307","17.50","17.50","17.40","17.50","0.0500","56"
"1416","廣豐","882922","10368209","11.80","11.90","11.65","11.70","0.1000","345"
"1417","嘉裕","861233","12296801","14.20","14.40","14.05","14.40","0.3000","403"
"1418","東華","19239","299513","15.50","15.70","15.50","15.55","0.0500","37"
"1419","新紡","36178","1470318","40.70","40.80","40.50","40.50","0.0000","32"
"1423","利華","148958","3163105","21.25","21.45","21.20","21.40","0.1000","46"
"1432","大魯閣","224427","3492867","15.40","15.70","15.40","15.55","0.2000","241"
"1434","福懋","772653","21823132","28.40","28.40","28.10","28.30","0.1000","504"
"1436","華友聯","23779","1359236","57.20","57.30","57.10","57.30","0.0000","91"
"1437","勤益控","383280","10925197","28.35","28.75","28.25","28.60","0.4000","223"
"1438","三地開發","186000","5828900","31.30","31.45","31.10","31.35","0.0500","40"
"1439","雋揚","27159","603267","22.50","22.50","22.15","22.15","0.0000","32"
"1440","南紡","766597","12937018","16.90","16.95","16.85","16.90","0.1000","316"
"1441","大東","194487","1591448","8.10","8.31","8.10","8.28","0.1800","167"
"1442","名軒","407607","13156543","32.05","32.40","32.05","32.35","0.3000","231"
"1443","立益物流","24602","703916","28.60","28.75","28.55","28.55","0.2000","39"
"1444","力麗","1614227","17411051","10.90","10.95","10.70","10.75","-0.0500","625"
"1445","大宇","307773","6143314","20.00","20.10","19.85","19.85","-0.1500","111"
"1446","宏和","48671","1502515","30.85","31.00","30.70","31.00","0.3000","85"
"1447","力鵬","516742","4178891","8.12","8.12","8.07","8.08","0.0100","222"
"1449","佳和","73843","1114262","15.00","15.20","15.00","15.10","0.2000","94"
"1451","年興","184017","4213182","22.95","22.95","22.80","22.90","0.0000","112"
"1452","宏益","35302","621881","17.60","17.65","17.60","17.65","0.1000","53"
"1453","大將","92117","1404997","15.35","15.45","15.15","15.25","-0.1000","74"
"1454","台富","26439","354085","13.40","13.45","13.30","13.30","-0.1500","23"
"1455","集盛","322442","3356115","10.50","10.50","10.35","10.35","-0.1000","298"
"1456","怡華","22069","344262","15.70","15.70","15.50","15.65","0.0000","17"
"1457","宜進","65731","1221469","18.70","18.70","18.55","18.65","0.0500","58"
"1459","聯發","48208","431400","9.00","9.04","8.90","9.02","0.0400","54"
"1460","宏遠","1637948","12826433","7.86","7.88","7.80","7.82","0.0500","282"
"1463","強盛","43130","617122","14.35","14.35","14.25","14.25","-0.0500","93"
"1464","得力","377757","5780964","15.50","15.50","15.25","15.30","0.0000","216"
"1465","偉全","63416","900265","14.15","14.30","14.15","14.20","0.0000","39"
"1466","聚隆","27002","314872","11.70","11.70","11.60","11.70","0.0000","14"
"1467","南緯","435968","5019117","11.55","11.60","11.45","11.50","-0.0500","227"
"1468","昶和","40010","547292","13.75","13.75","13.60","13.75","0.1000","32"
"1470","大統新創","17987","369413","19.20","19.20","18.90","19.05","-0.1500","33"
"1471","首利","4914872","48812036","9.98","10.25","9.75","9.77","-0.1500","2168"
"1472","三洋實業","8089","222003","28.80","28.80","27.00","27.00","0.0000","9"
"1473","台南","69042","1566870","22.60","22.80","22.55","22.75","0.3500","64"
"1474","弘裕","129345","1638118","12.55","12.75","12.55","12.60","0.0500","79"
"1475","業旺","32124","1652796","51.20","52.00","51.10","51.40","-0.2000","53"
"1476","儒鴻","254781","124571011","486.50","493.00","486.50","487.50","3.0000","279"
"1477","聚陽","1301146","290966540","224.00","225.00","222.00","222.50","-1.0000","1313"
"1503","士電","12278216","1219980343","98.50","101.00","97.30","100.50","3.4000","9601"
"1504","東元","18768983","830746395","44.10","44.75","43.90","44.15","0.5000","8643"
"1506","正道","277260","5702822","21.10","21.10","20.45","20.70","0.2000","84"
"1512","瑞利","31051","412052","13.40","13.60","13.15","13.60","0.2500","29"
"1513","中興電","10688626","1088363607","103.00","104.00","100.50","101.50","0.5000","6920"
"1514","亞力","5780842","279812582","48.50","48.95","47.55","48.60","0.8500","4096"
"1515","力山","871935","25965942","29.60","30.15","29.30","29.65","0.8000","527"
"1516","川飛","1197602","25443002","20.60","21.80","20.60","20.85","0.3500","723"
"1517","利奇","301907","5741688","19.20","19.25","18.95","18.95","0.0000","394"
"1519","華城","9876267","935153028","94.80","95.80","93.50","94.90","2.3000","7120"
"1521","大億","21592","821800","38.05","38.90","37.85","37.85","-0.6500","68"
"1522","堤維西","2423346","71703697","29.50","29.85","29.30","29.50","0.4500","1312"
"1522A","堤維西甲特","1000","45750","45.75","45.75","45.75","45.75","0.0500","1"
"1524","耿鼎","1586543","37663259","23.65","23.95","23.60","23.70","0.3500","860"
"1525","江申","150998","10693675","71.80","71.80","70.50","71.20","0.7000","216"
"1526","日馳","112234","4502742","40.05","40.45","40.00","40.00","0.1000","116"
"1527","鑽全","109976","4616268","41.90","42.05","41.75","42.00","0.2000","147"
"1528","恩德","4277313","52167396","12.00","12.30","12.00","12.20","0.3000","1407"
"1529","樂事綠能","4391552","181629552","40.80","42.10","40.80","42.00","1.6500","2882"
"1530","亞崴","37687","1242538","32.65","33.20","32.65","32.90","0.3500","38"
"1531","高林股","34048","490371","14.35","14.45","14.35","14.40","0.1500","50"
"1532","勤美","204562","7020628","34.40","34.40","34.20","34.40","0.1500","124"
"1533","車王電","1681911","96579918","58.10","58.50","56.60","57.00","-0.8000","1318"
"1535","中宇","81526","4341538","53.60","53.60","53.10","53.30","0.2000","120"
"1536","和大","575994","40347523","69.60","70.50","69.60","70.50","1.3000","479"
"1537","廣隆","51412","7384701","143.00","144.00","143.00","144.00","1.0000","78"
"1538","正峰","11161","107684","9.65","9.65","9.65","9.65","0.0500","5"
"1539","巨庭","187853","5446075","28.70","29.15","28.70","29.00","0.4000","153"
"1540","喬福","135083","2250877","16.55","16.80","16.55","16.75","0.2000","79"
"1541","錩泰","3452","117334","34.00","34.00","34.00","34.00","0.0000","18"
"1558","伸興","146276","16275247","112.00","112.00","111.00","111.50","-0.5000","230"
"1560","中砂","1371622","150907099","110.50","111.00","109.00","110.50","1.0000","1061"
"1568","倉佑","164248","3882772","24.00","24.00","23.45","23.60","0.3000","148"
"1582","信錦","114797","6824482","59.70","59.70","59.20","59.70","0.0000","192"
"1583","程泰","17050","1124679","66.00","66.70","65.80","66.70","0.2000","11"
"1587","吉茂","26303","597357","22.75","22.85","22.70","22.70","0.0000","27"
"1589","永冠-KY","1128824","89037532","78.50","79.50","78.20","78.90","1.2000","981"
"1590","亞德客-KY","1202249","1318727640","1110.00","1115.00","1075.00","1110.00","10.0000","1113"
"1597","直得","69359","5286126","76.00","77.00","75.40","76.30","1.1000","91"
"1598","岱宇","98713","4150615","42.00","42.65","41.55","42.50","0.8000","91"
"1603","華電","278094","7382362","26.70","26.70","26.40","26.50","0.0500","202"
"1604","聲寶","424678","11173708","26.30","26.35","26.25","26.30","0.0000","402"
"1605","華新","29600358","1473278437","49.00","50.30","49.00","49.65","1.3500","12985"
"1608","華榮","1184803","19600076","16.35","16.75","16.35","16.40","0.1500","487"
"1609","大亞","9016628","248185383","27.40","27.80","27.30","27.40","0.3500","4561"
